experiment,load_kg,channel,input_deg,repeat,tick,time_s,command_tick,valid_local,invalid_reason,has_support,support_contacts,has_cop,cop_ap_m,com_ap_m,com_velocity_ap_mps,capture_ap_m,capture_margin_m,support_ap_min_m,support_ap_max_m,pelvis_y_m,trunk_pitch_rad,saddle_separation_m,ankle_requested_target_deg,ankle_applied_target_deg,hip_requested_target_deg,hip_applied_target_deg,abdomen_requested_target_deg,abdomen_applied_target_deg,thorax_requested_target_deg,thorax_applied_target_deg,ankle_actual_deg,hip_actual_deg,abdomen_actual_deg,thorax_actual_deg,ankle_solver_torque_nm,hip_solver_torque_nm,abdomen_solver_torque_nm,thorax_solver_torque_nm,max_demand
impulse,300,hip,-1,1,97,0.97,5,False,CAPTURE_DEPARTURE,True,8,True,-0.0972290263,-0.197633043,-0.287701517,-0.30185315,-0.175545916,-0.126307234,0.16708079,0.966330051,-0.0112659438,0.0508723445,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,7.828933,-0.797207832,7.457448,9.80034,3.106296,8.046627E-05,-0.850504637,-0.0002861023,0.465111941
impulse,300,hip,-1,1,98,0.98,5,False,CAPTURE_DEPARTURE,True,8,True,-0.09794418,-0.200567648,-0.2943884,-0.307194769,-0.180887535,-0.126307234,0.16708079,0.966114342,-0.008378092,0.05087071,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,7.97219753,-0.794257045,7.44862032,9.79674149,3.0610323,5.364418E-05,-0.848314166,-0.00034570694,0.478544
impulse,300,hip,-1,1,99,0.99,5,False,CAPTURE_DEPARTURE,True,8,True,-0.09855128,-0.203574225,-0.301403463,-0.312725842,-0.186418608,-0.126307234,0.16708079,0.965901852,-0.005415203,0.0508690067,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,8.107141,-0.799169,7.42756033,9.79306,3.30601931,8.34465E-05,-0.912708044,-0.000306963921,0.479109049
impulse,300,hip,-1,1,100,1,5,False,CAPTURE_DEPARTURE,True,8,True,-0.09924519,-0.206649631,-0.308567435,-0.31837815,-0.192070916,-0.126307234,0.16708079,0.965677738,-0.00235639839,0.05086818,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,8.234554,-0.798189044,7.405912,9.788898,2.73581743,0.000113248825,-0.8131057,-0.00031888485,0.488376349
impulse,300,hip,-1,1,101,1.01,5,False,CAPTURE_DEPARTURE,True,8,True,-0.100043438,-0.209797427,-0.315741062,-0.324104756,-0.197797522,-0.126307234,0.16708079,0.965432465,0.000762346,0.0508661121,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,8.387813,-0.7952419,7.39543438,9.784736,2.67894268,7.748604E-05,-0.8103907,-0.000393390656,0.5025889
impulse,300,hip,-1,1,102,1.02,5,False,CAPTURE_DEPARTURE,True,8,True,-0.100759663,-0.213020444,-0.323234141,-0.330020458,-0.203713223,-0.126307234,0.16708079,0.9651878,0.003952016,0.050864853,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,8.532635,-0.799169,7.372842,9.78057,2.929175,8.34465E-05,-0.8734256,-0.0003784895,0.5034814
impulse,300,hip,-1,1,103,1.03,5,False,CAPTURE_DEPARTURE,True,8,True,-0.101251863,-0.216321692,-0.33092162,-0.336082816,-0.209775582,-0.126307234,0.16708079,0.964929,0.00724382373,0.0508626,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,8.669533,-0.798189044,7.34964752,9.776402,2.342832,7.15255737E-05,-0.7710129,-0.0003039837,0.51333195
impulse,300,hip,-1,1,104,1.04,5,False,CAPTURE_DEPARTURE,True,8,True,-0.102377675,-0.21969597,-0.338653564,-0.342232257,-0.215925023,-0.126307234,0.16708079,0.964645147,0.0106017282,0.0508618169,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,8.834156,-0.793271,7.33748865,9.771671,2.26422548,5.66244125E-05,-0.7673353,-0.00039935112,0.5283995
impulse,300,hip,-1,1,105,1.05,5,False,CAPTURE_DEPARTURE,True,8,True,-0.102934234,-0.223155588,-0.346666068,-0.348566353,-0.222259119,-0.126307234,0.16708079,0.964361668,0.0140232742,0.0508606136,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,8.989151,-0.799169,7.31321859,9.767261,2.52537727,0.000104308128,-0.834280252,-0.000348687172,0.529775
impulse,300,hip,-1,1,106,1.06,5,False,CAPTURE_DEPARTURE,True,8,True,-0.103720479,-0.226694256,-0.354925722,-0.3550665,-0.228759274,-0.126307234,0.16708079,0.9640608,0.01756049,0.05085904,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,9.136465,-0.7962255,7.288223,9.762526,1.918602,0.000157952309,-0.7273704,-0.0004887581,0.540162265
impulse,300,hip,-1,1,107,1.07,5,False,CAPTURE_DEPARTURE,True,8,True,-0.104690567,-0.2303157,-0.363176346,-0.3616437,-0.235336468,-0.126307234,0.16708079,0.963731945,0.0211542659,0.050858736,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,9.313134,-0.793271,7.27499247,9.757467,1.83374882,4.172325E-05,-0.7276237,-0.00039935112,0.556163847
impulse,300,hip,-1,1,108,1.08,5,False,CAPTURE_DEPARTURE,True,8,True,-0.105522737,-0.234024,-0.3717838,-0.368434042,-0.242126808,-0.126307234,0.16708079,0.9634019,0.0248288009,0.0508573,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,9.479662,-0.799169,7.249,9.752406,2.10787058,0.000149011612,-0.794014335,-0.000500679,0.557918668
impulse,300,hip,-1,1,109,1.09,5,False,CAPTURE_DEPARTURE,True,8,True,-0.106135294,-0.2378213,-0.3805947,-0.375384,-0.249076769,-0.126307234,0.16708079,0.9630531,0.02861381,0.0508565679,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,9.638283,-0.798189044,7.22269869,9.747424,1.47736073,0.000163912773,-0.686746836,-0.0004351139,0.5690261
impulse,300,hip,-1,1,110,1.1,5,False,CAPTURE_DEPARTURE,True,8,True,-0.107380442,-0.241703182,-0.3894739,-0.382440239,-0.25613302,-0.126307234,0.16708079,0.9626733,0.0324772261,0.0508557446,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,9.828365,-0.7922837,7.20815325,9.741794,1.37808323,9.83476639E-05,-0.68436563,-0.000464916229,0.5859121
impulse,300,hip,-1,1,111,1.11,5,False,CAPTURE_DEPARTURE,True,8,True,-0.108078837,-0.245682046,-0.3986575,-0.389700145,-0.263392925,-0.126307234,0.16708079,0.9622917,0.0364134125,0.05085453,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,10.0071783,-0.798189044,7.180611,9.736645,1.66463852,0.00011920929,-0.7567629,-0.000476837158,0.5882317
impulse,300,hip,-1,1,112,1.12,5,False,CAPTURE_DEPARTURE,True,8,True,-0.108941816,-0.249752328,-0.408134162,-0.3971538,-0.270846546,-0.126307234,0.16708079,0.9618895,0.0404783376,0.05085303,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,10.1782408,-0.7962255,7.152525,9.731091,0.999951363,0.000217556953,-0.6415367,-0.0005662441,0.599987268
impulse,300,hip,-1,1,113,1.1300000000000001,5,False,CAPTURE_DEPARTURE,True,8,True,-0.110091493,-0.253916979,-0.417599916,-0.404694229,-0.278387,-0.126307234,0.16708079,0.9614532,0.0446103029,0.05085269,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,10.3826275,-0.794257045,7.13728857,9.72529,0.884783268,0.000104308128,-0.6439686,-0.000494718552,0.618051469
impulse,300,hip,-1,1,114,1.1400000000000001,5,False,CAPTURE_DEPARTURE,True,8,True,-0.111059129,-0.25818187,-0.427473366,-0.4124781,-0.28617084,-0.126307234,0.16708079,0.9610144,0.0488333181,0.0508502349,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,10.5749283,-0.800147831,7.10804,9.71981,1.18578672,0.000149011612,-0.71363,-0.0005364418,0.620761
impulse,300,hip,-1,1,115,1.1500000000000001,5,False,CAPTURE_DEPARTURE,True,8,True,-0.111817136,-0.2625479,-0.4375664,-0.420438141,-0.294130921,-0.126307234,0.16708079,0.9605522,0.0531740561,0.050849013,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,10.7592888,-0.798189044,7.079224,9.714326,0.484478474,0.000217556953,-0.5975202,-0.0005185604,0.63346976
impulse,300,hip,-1,1,116,1.16,5,False,CAPTURE_DEPARTURE,True,8,True,-0.11324089,-0.26701194,-0.44775033,-0.428524524,-0.3022173,-0.126307234,0.16708079,0.9600524,0.05760262,0.0508470461,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,10.9796019,-0.794257045,7.06305361,9.708193,0.353872776,0.000202655792,-0.5956933,-0.0005275011,0.652521431
impulse,300,hip,-1,1,117,1.17,5,False,CAPTURE_DEPARTURE,True,8,True,-0.114160739,-0.271586031,-0.458257,-0.4368325,-0.310525239,-0.126307234,0.16708079,0.9595486,0.0621048622,0.0508453064,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,11.1862078,-0.8011254,7.033163,9.702703,0.6729841,0.000140070915,-0.672136247,-0.0006556511,0.655930042
impulse,300,hip,-1,1,118,1.18,5,False,CAPTURE_DEPARTURE,True,8,True,-0.115168236,-0.276265442,-0.469097137,-0.4453609,-0.31905365,-0.126307234,0.16708079,0.959018469,0.06674795,0.0508424,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,11.3854275,-0.798189044,7.00325632,9.697128,-0.0684738159,0.0002861023,-0.544635952,-0.0006109476,0.6694128
impulse,300,hip,-1,1,119,1.19,5,False,CAPTURE_DEPARTURE,True,8,True,-0.116575643,-0.281052142,-0.479915738,-0.453983366,-0.327676117,-0.126307234,0.16708079,0.9584457,0.0714615956,0.050841108,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,11.6226568,-0.7962255,6.98747063,9.691066,-0.210702419,0.0001847744,-0.549683,-0.000640749931,0.689786732
impulse,300,hip,-1,1,120,1.2,5,False,CAPTURE_DEPARTURE,True,8,True,-0.117770575,-0.285953879,-0.491186827,-0.462878019,-0.3365708,-0.126307234,0.16708079,0.9578667,0.07626999,0.05083731,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,11.8451653,-0.8011254,6.9566927,9.685808,0.130403042,0.000232458115,-0.621661544,-0.0006198883,0.6936045
impulse,300,hip,-1,1,121,1.21,5,False,CAPTURE_DEPARTURE,True,8,True,-0.118740007,-0.290970027,-0.5026851,-0.4719626,-0.345655382,-0.126307234,0.16708079,0.95725733,0.08120181,0.0508361943,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,12.0602045,-0.8011254,6.92736053,9.680387,-0.65227747,0.000309944153,-0.494134426,-0.000560283661,0.7082776
impulse,300,hip,-1,1,122,1.22,5,False,CAPTURE_DEPARTURE,True,8,True,-0.119841255,-0.2960988,-0.5143061,-0.4811973,-0.354890049,-0.126307234,0.16708079,0.9565994,0.08622857,0.0508329757,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,12.3164577,-0.797207832,6.91162872,9.674476,-0.804233551,0.0001937151,-0.494143367,-0.0006496906,0.7296597
impulse,300,hip,-1,1,123,1.23,5,False,CAPTURE_DEPARTURE,True,8,True,-0.120462529,-0.301352054,-0.5263594,-0.4907048,-0.3643976,-0.126307234,0.16708079,0.9559341,0.09133486,0.050830856,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,12.55552,-0.805023849,6.88119459,9.669372,-0.439775,0.0003248453,-0.572618842,-0.0006377697,0.7343125
impulse,300,hip,-1,1,124,1.24,5,False,CAPTURE_DEPARTURE,True,8,True,-0.120836787,-0.3067239,-0.53879267,-0.50046,-0.37415278,-0.126307234,0.16708079,0.9552361,0.0965923741,0.0508291163,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,12.7877417,-0.803077,6.851654,9.663777,-1.26389265,0.00037252903,-0.4307285,-0.0006496906,0.7500556
impulse,300,hip,-1,1,125,1.25,5,False,CAPTURE_DEPARTURE,True,8,True,-0.121700756,-0.312220961,-0.5515039,-0.5104324,-0.384125173,-0.126307234,0.16708079,0.954480231,0.10193599,0.0508236662,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,13.0640182,-0.800147831,6.837695,9.658505,-1.41558647,0.0002861023,-0.4386708,-0.0007927418,0.7725596
impulse,300,hip,-1,1,126,1.26,5,False,CAPTURE_DEPARTURE,True,8,True,-0.12241441,-0.3178518,-0.564648449,-0.5206856,-0.394378364,-0.126307234,0.16708079,0.953728557,0.107390285,0.05082283,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,13.3208237,-0.807935357,6.80509,9.652743,-1.0204196,0.000298023224,-0.515945256,-0.0006735325,0.778030932
impulse,300,hip,-1,1,127,1.27,5,False,CAPTURE_DEPARTURE,True,8,True,-0.122878991,-0.3236152,-0.578240037,-0.5312228,-0.404915571,-0.126307234,0.16708079,0.9529301,0.112972692,0.05081832,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,13.571578,-0.8059955,6.77637434,9.646816,-1.88065767,0.000381469727,-0.376072526,-0.00079870224,0.7948494
impulse,300,hip,-1,1,128,1.28,5,False,CAPTURE_DEPARTURE,True,8,True,-0.1238195,-0.3295145,-0.5919716,-0.541936755,-0.4156295,-0.126307234,0.16708079,0.9520949,0.118646622,0.0508228056,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,13.8695488,-0.804051,6.76087,9.639503,-2.029395,0.000315904617,-0.390227139,-0.0006735325,0.8194265
impulse,300,hip,-1,1,129,1.29,5,False,CAPTURE_DEPARTURE,True,8,True,-0.124231651,-0.3355499,-0.6057826,-0.5528052,-0.426497936,-0.126307234,0.16708079,0.9512364,0.124380976,0.0508223176,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,14.1474218,-0.812764645,6.731617,9.632752,-1.54608488,0.000229477882,-0.47415942,-0.0008225441,0.6803382
impulse,300,hip,-1,1,130,1.3,5,False,CAPTURE_DEPARTURE,True,8,True,-0.124219947,-0.341731369,-0.620350838,-0.564080358,-0.4377731,-0.126307234,0.16708079,0.9503145,0.130214259,0.0508177429,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,14.4658794,-0.805023849,6.73405933,9.629172,-2.47000456,0.0005096197,-0.313593447,-0.0007390976,0.561098754
impulse,300,hip,-1,1,131,1.31,5,False,CAPTURE_DEPARTURE,True,8,True,-0.124225907,-0.348053575,-0.6351179,-0.5755555,-0.449248254,-0.126307234,0.16708079,0.9493527,0.136131987,0.0508121327,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,14.8277245,-0.811801136,6.73080254,9.625103,-1.72163248,0.0001847744,-0.5004406,-0.000756979,0.5398472
impulse,300,hip,-1,1,132,1.32,5,False,CAPTURE_DEPARTURE,True,8,True,-0.124218516,-0.354529351,-0.650375068,-0.5873471,-0.461039841,-0.126307234,0.16708079,0.948332846,0.142100349,0.050805416,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,15.18234,-0.815648556,6.731966,9.623393,-2.70568132,0.0001937151,-0.423699617,-0.0007510185,0.5369211
impulse,300,hip,-1,1,133,1.33,5,False,CAPTURE_DEPARTURE,True,8,True,-0.124221,-0.361168146,-0.6663431,-0.5995421,-0.473234832,-0.126307234,0.16708079,0.9472678,0.14819847,0.05079685,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,15.5362835,-0.8204325,6.730337,9.623149,-3.109932,0.000265240669,-0.3948599,-0.000929832458,0.5337105
impulse,300,hip,-1,1,134,1.34,5,False,CAPTURE_DEPARTURE,True,8,True,-0.124235034,-0.367979646,-0.6831677,-0.612201154,-0.4858939,-0.126307234,0.16708079,0.946188152,0.154423013,0.0507915653,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,15.84051,-0.8402276,6.691712,9.622253,-3.21029425,0.000590086,-0.3867507,-0.0007688999,0.538254142
impulse,300,hip,-1,1,135,1.35,5,False,CAPTURE_DEPARTURE,True,8,True,-0.124233305,-0.3749579,-0.7002732,-0.6251117,-0.49880445,-0.126307234,0.16708079,0.945077956,0.160809964,0.0508005358,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,16.1034317,-0.8420885,6.652862,9.61704,-4.487121,0.00101029873,-0.107616186,-0.000882148743,0.546422
impulse,300,hip,-1,1,136,1.36,5,False,CAPTURE_DEPARTURE,True,8,True,-0.124247909,-0.382097274,-0.717323065,-0.6381479,-0.511840641,-0.126307234,0.16708079,0.943909347,0.16721116,0.0508087762,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,16.3795681,-0.8430175,6.627506,9.610519,-3.70856524,0.0008523464,-0.147272646,-0.0008940697,0.556397259
impulse,300,hip,-1,1,137,1.37,5,False,CAPTURE_DEPARTURE,True,8,True,-0.124224164,-0.3894088,-0.7347134,-0.651460946,-0.5251537,-0.126307234,0.16708079,0.9426352,0.1736465,0.0508065261,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,16.7331772,-0.8346197,6.6353,9.607909,-3.63800526,0.000753998756,-0.1602605,-0.0008404255,0.5721645
impulse,300,hip,-1,1,138,1.3800000000000001,5,False,CAPTURE_DEPARTURE,True,8,True,-0.124231316,-0.396905065,-0.752809465,-0.6651916,-0.538884342,-0.126307234,0.16708079,0.941322267,0.180147573,0.0507993363,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,17.1600952,-0.8346197,6.66509342,9.609296,-2.66952515,0.0007420778,-0.2947837,-0.000828504562,0.583649457
impulse,300,hip,-1,1,139,1.3900000000000001,5,False,CAPTURE_DEPARTURE,True,8,True,-0.1233821,-0.4045905,-0.7717354,-0.6793867,-0.5530794,-0.126307234,0.168836549,0.9399354,0.186729327,0.0507882,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,17.620079,-0.845798254,6.69217968,9.611824,-2.68183947,0.0003606081,-0.402753055,-0.00101923943,0.5946789
impulse,300,hip,-1,1,140,1.4000000000000001,5,False,CAPTURE_DEPARTURE,True,8,True,-0.12338756,-0.412454337,-0.790461361,-0.693666935,-0.5673597,-0.126307234,0.168836549,0.9384708,0.193328246,0.0507828444,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,18.07184,-0.8595669,6.71740866,9.613862,-3.73204947,0.00034570694,-0.349335372,-0.0009536743,0.602007449
impulse,300,hip,-1,1,141,1.41,5,False,CAPTURE_DEPARTURE,True,8,True,-0.123402335,-0.420524627,-0.810155,-0.708474338,-0.5821671,-0.126307234,0.168836549,0.9369264,0.1999639,0.0507735573,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,18.5243855,-0.872221649,6.74742031,9.620625,-4.439002,0.000530481339,-0.286319852,-0.00079870224,0.6065823
impulse,300,hip,-1,1,142,1.42,5,False,CAPTURE_DEPARTURE,True,8,True,-0.123417944,-0.428787619,-0.8300241,-0.723511159,-0.5972039,-0.126307234,0.168836549,0.935299,0.20673655,0.0507588722,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,18.9479351,-0.889987767,6.763997,9.628278,-4.700536,0.0007599592,-0.2569452,-0.00112056732,0.6130082
impulse,300,hip,-1,1,143,1.43,5,False,CAPTURE_DEPARTURE,True,8,True,-0.122949049,-0.437262625,-0.8510716,-0.739150465,-0.6139786,-0.12517181,0.168836549,0.9335863,0.2135392,0.05075206,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,19.4051075,-0.901347935,6.79587746,9.638527,-5.27521372,0.00132024288,-0.108249485,-0.000965595245,0.633771837
impulse,300,hip,-1,1,144,1.44,5,False,CAPTURE_DEPARTURE,True,8,True,-0.1226404,-0.4459651,-0.8728665,-0.755252242,-0.630080462,-0.12517181,0.169774652,0.9318805,0.220545813,0.05075685,0,0,-1.00013709,-1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,19.80687,-0.9219529,6.7884984,9.646166,-5.061984,0.00130236149,-0.160180032,-0.000882148743,0.6440373
impulse,300,hip,1,1,0,0,5,False,SADDLE_DEPARTURE,True,8,False,NaN,-0.0942029059,1.28746038E-07,-0.09420286,0.06051618,-0.15471904,0.135280982,0.98619163,0.06630221,0.0510174632,0,0,0,0,11.9999771,11.9999771,11.9999771,11.9999771,0.06852804,0.265408039,2.09060216,2.38116622,0,-2.98023224E-06,-2.98023224E-06,1.1920929E-05,0.8107839
impulse,300,hip,1,1,1,0.01,5,True,NONE,True,8,False,NaN,-0.0942029357,-2.026558E-06,-0.0942036957,0.0568261147,-0.15102981,0.140284851,0.986681759,0.0367182754,0.0427247025,0,0,0,0,11.9999771,11.9999771,11.9999771,11.9999771,0.137056082,0.431599975,3.13371038,3.83182955,0.0004184898,-2.38418579E-05,-0.1980424,0.0397399068,0.389801025
impulse,300,hip,1,1,2,0.02,5,True,NONE,True,8,False,NaN,-0.09420297,-3.98397424E-06,-0.09420446,0.05250407,-0.146708533,0.147328556,0.986416936,0.0088021,0.0352519378,0,0,0,0,11.9999771,11.9999771,11.9999771,11.9999771,0.176938653,0.5158608,4.29297352,5.1473403,0.002719462,-0.0005751848,0.000960007252,-0.0009998679,0.259081781
impulse,300,hip,1,1,3,0.03,5,True,NONE,True,8,True,-0.132446542,-0.09422211,-0.002414608,-0.09512318,0.0431324467,-0.138255626,0.157976717,0.984995663,-0.0155431163,0.0295473542,0,0,0,0,11.9999771,11.9999771,11.9999771,11.9999771,0.5128173,0.5004584,5.346404,6.27599764,-0.006149709,-0.00121593475,0.00351816416,-0.007209182,0.1999278
impulse,300,hip,1,1,4,0.04,5,True,NONE,True,8,True,-0.124437451,-0.09436584,-0.0195961855,-0.101665944,0.0252427161,-0.12690866,0.167284444,0.982751548,-0.03524386,0.024984153,0,0,0,0,11.9999771,11.9999771,11.9999771,11.9999771,1.72142088,0.433409631,6.11842966,7.23375034,-0.390145928,0.000267475843,0.122836605,0.00397115946,0.282480747
impulse,300,hip,1,1,5,0.05,5,True,NONE,True,8,True,-0.124503173,-0.09463474,-0.0270876549,-0.1047054,0.02220326,-0.12690866,0.167284444,0.9799492,-0.05066197,0.0211813,0,0,1.00013709,1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,2.509836,0.667929649,6.678709,7.992511,-2.67463183,0.00140368938,0.346146524,0.007849932,0.2242195
impulse,300,hip,1,1,6,0.06,5,True,NONE,True,8,True,-0.08116252,-0.0949549451,-0.0309178773,-0.106424443,0.0199332759,-0.126357719,0.168869108,0.977058232,-0.0655111447,0.0177506879,0,0,1.00013709,1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,2.58965349,0.8185223,7.16477871,8.573485,-2.969116,0.0005930662,0.363824517,0.00362470746,0.191385746
impulse,300,hip,1,1,7,0.07,5,True,NONE,True,8,True,-0.07270536,-0.09529012,-0.0320061781,-0.107136145,0.0192215741,-0.126357719,0.168869108,0.9744258,-0.07960952,0.0153752025,0,0,1.00013709,1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,2.49482131,0.9022159,7.60986233,9.006305,-2.29802132,0.00028014183,0.254176557,-0.00237077475,0.184623316
impulse,300,hip,1,1,8,0.08,5,True,NONE,True,8,True,-0.07264764,-0.09560916,-0.0307610612,-0.106967896,0.0193898231,-0.126357719,0.168869108,0.9723483,-0.09120642,0.0146131814,0,0,1.00013709,1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,2.3929708,0.9593954,7.975145,9.328433,0.8624792,8.195639E-05,-0.124414265,-0.00379681587,0.188292921
impulse,300,hip,1,1,9,0.09,5,True,NONE,True,8,True,-0.07314875,-0.09589668,-0.0280466229,-0.106229171,0.0201285481,-0.126357719,0.168869108,0.9708046,-0.100336276,0.0161677375,0,0,1.00013709,1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,2.3353622,0.994643867,8.275265,9.563521,5.832529,0.000181794167,-0.6430805,-0.00349879265,0.197224036
impulse,300,hip,1,1,10,0.1,5,True,NONE,True,8,True,-0.07331605,-0.09614549,-0.0246066973,-0.105190165,0.021167554,-0.126357719,0.168869108,0.969667137,-0.107089192,0.0196852256,0,0,1.00013709,1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,2.31178164,1.01180768,8.502835,9.727627,10.3063469,0.00027269125,-1.18125975,-0.00148415565,0.198829666
impulse,300,hip,1,1,11,0.11,5,True,NONE,True,8,True,-0.07292992,-0.09635448,-0.02094945,-0.10403797,0.022319749,-0.126357719,0.168869108,0.968725145,-0.113008462,0.0247182045,0,0,1.00013709,1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,2.3192184,1.00793242,8.717026,9.851222,13.718009,0.00017285347,-1.66190863,-0.000882148743,0.203756765
impulse,300,hip,1,1,12,0.12,5,True,NONE,True,8,True,-0.0720740855,-0.09652549,-0.0174119454,-0.102898166,0.0234595537,-0.126357719,0.168869108,0.9680216,-0.116520219,0.0300933439,0,0,1.00013709,1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,2.32629514,1.00637817,8.848688,9.930453,16.0805473,8.940697E-06,-1.87045038,-0.001603365,0.220052317
impulse,300,hip,1,1,13,0.13,5,True,NONE,True,8,True,-0.0711216554,-0.09666235,-0.0141615579,-0.1018351,0.0245226175,-0.126357719,0.168869108,0.9674525,-0.118751645,0.03566126,0,0,1.00013709,1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,2.32965755,1.00170088,8.937491,9.975569,17.5518036,3.57627869E-05,-2.07021236,-0.000321865082,0.224609822
impulse,300,hip,1,1,14,0.14,5,True,NONE,True,8,True,-0.07008818,-0.09676955,-0.0113269649,-0.10089922,0.0254585,-0.126357719,0.168869108,0.967107952,-0.118763775,0.04104481,0,0,1.00013709,1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,2.31178164,1.01025939,8.940997,9.987346,18.2308426,1.78813934E-05,-2.16185141,-0.000333786,0.241715521
impulse,300,hip,1,1,15,0.15,5,True,NONE,True,8,True,-0.06909304,-0.09685233,-0.008960376,-0.100113511,0.0262442082,-0.126357719,0.168869108,0.9668653,-0.117542796,0.0462434627,0,0,1.00013709,1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,2.28041887,1.02028131,8.899629,9.97109,18.219017,5.96046448E-06,-2.191019,-0.000298023224,0.254219621
impulse,300,hip,1,1,16,0.16,5,False,SADDLE_DEPARTURE,True,8,True,-0.0679752752,-0.09691971,-0.00726737361,-0.0995604843,0.026797235,-0.126357719,0.168869108,0.9667438,-0.114045106,0.05084931,0,0,1.00013709,1.00013709,11.9999771,11.9999771,11.9999771,11.9999771,2.21495,1.0392828,8.753707,9.9314785,17.71519,2.98023224E-05,-2.17001152,-0.00011920929,0.284438521
