sample,joint_id,nominal_x,nominal_y,nominal_z,nominal_w,gravity_bias_x,gravity_bias_y,gravity_bias_z,gravity_bias_w,balance_offset_x,balance_offset_y,balance_offset_z,balance_offset_w,final_x,final_y,final_z,final_w
10,left_thigh,-0.824126244,3.04569463E-16,8.63605152E-08,0.56640625,0,0,0,1,-0.000694061746,8.7441606E-07,0.00125985208,0.999999,-0.8245185,0.0010387724,0.0007129538,0.5658337
10,right_thigh,-0.824126244,3.779648E-15,8.63605152E-08,0.56640625,0,0,0,1,-0.000694061746,8.7441606E-07,0.00125985208,0.999999,-0.8245185,0.0010387724,0.0007129538,0.5658337
10,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,0,0,1,0,0,0,1,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639
10,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,0,0,1,0,0,0,1,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051
10,left_foot,-0.2334454,-7.97280667E-16,2.44628282E-08,0.972369969,0,0,0,1,-0.03793,9.55726355E-05,0.00251788972,0.999277234,-0.270158678,0.000680720841,0.00242603384,0.9628126
10,right_foot,-0.233445391,-1.24695553E-15,2.44628371E-08,0.972369969,0,0,0,1,-0.03793,9.55726355E-05,0.00251788972,0.999277234,-0.270158648,0.0006807208,0.00242603384,0.9628126
11,abdomen,0.055799827,3.35160349E-15,-5.847286E-09,0.998442,-0.07123631,0,0,0.9974595,0,0,0.000631298462,0.9999998,-0.0154672572,9.764874E-06,0.0006312171,0.9998802
11,thorax,0.0836046338,-7.812081E-15,-8.76095552E-09,0.996499,-0.0319340937,0,0,0.999489963,0,0,0.000631298462,0.9999998,0.0517396927,-3.26629124E-05,0.000630444149,0.9986604
11,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0,0,0,1,0,0,0,1,-0.321433842,0.508399367,-0.6994445,-0.3859894
11,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,0,0,0,1,0,0,0,1,0.321432769,-0.5083989,-0.6994451,-0.385989845
11,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,0,0,1,0,0,0,1,0.860719,2.120584E-08,8.63084049E-10,0.50908035
11,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,0,0,1,0,0,0,1,0.860718846,7.653174E-09,2.13823252E-08,0.5090805
11,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,0,0,1,0,0,0,1,-0.00334588159,-0.0147602167,0.221029863,0.975149632
11,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0,0,0,1,0,0,0,1,0.00334644062,0.0147603834,0.221029744,0.975149632
11,left_thigh,-0.824126244,3.04569463E-16,8.63605152E-08,0.56640625,0,0,0,1,0,0,0.00126259669,0.9999992,-0.8241256,0.00104053912,0.000715229,0.566405833
11,right_thigh,-0.824126244,3.779648E-15,8.63605152E-08,0.56640625,0,0,0,1,0,0,0.00126259669,0.9999992,-0.8241256,0.00104053912,0.000715229,0.566405833
11,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,0,0,1,0,0,0,1,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639
11,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,0,0,1,0,0,0,1,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051
11,left_foot,-0.2334454,-7.97280667E-16,2.44628282E-08,0.972369969,0,0,0,1,-0.0179382041,4.52975364E-05,0.002524785,0.9998359,-0.250849664,0.000633445,0.002444475,0.9680228
11,right_foot,-0.233445391,-1.24695553E-15,2.44628371E-08,0.972369969,0,0,0,1,-0.0179382041,4.52975364E-05,0.002524785,0.9998359,-0.250849664,0.0006334449,0.002444475,0.9680228
12,abdomen,0.055799827,3.35160349E-15,-5.847286E-09,0.998442,-0.07123631,0,0,0.9974595,0.0003425868,-2.15964633E-07,0.000630393741,0.999999762,-0.01512471,9.53494E-06,0.000630315859,0.99988544
12,thorax,0.0836046338,-7.812081E-15,-8.76095552E-09,0.996499,-0.0319340937,0,0,0.999489963,0.0003425868,-2.15964633E-07,0.000630393741,0.999999762,0.0520818159,-3.283178E-05,0.0006295294,0.9986426
12,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0,0,0,1,0,0,0,1,-0.321433842,0.508399367,-0.6994445,-0.3859894
12,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,0,0,0,1,0,0,0,1,0.321432769,-0.5083989,-0.6994451,-0.385989845
12,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,0,0,1,0,0,0,1,0.860719,2.120584E-08,8.63084049E-10,0.50908035
12,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,0,0,1,0,0,0,1,0.860718846,7.653174E-09,2.13823252E-08,0.5090805
12,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,0,0,1,0,0,0,1,-0.00334588159,-0.0147602167,0.221029863,0.975149632
12,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0,0,0,1,0,0,0,1,0.00334644062,0.0147603834,0.221029744,0.975149632
12,left_thigh,-0.824126244,3.04569463E-16,8.63605152E-08,0.56640625,0,0,0,1,-0.000685173145,8.638583E-07,0.001260787,0.999999,-0.8245135,0.0010395369,0.0007134921,0.565841
12,right_thigh,-0.824126244,3.779648E-15,8.63605152E-08,0.56640625,0,0,0,1,-0.000685173145,8.638583E-07,0.001260787,0.999999,-0.8245135,0.0010395369,0.0007134921,0.565841
12,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,0,0,1,0,0,0,1,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639
12,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,0,0,1,0,0,0,1,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051
12,left_foot,-0.2334454,-7.97280667E-16,2.44628282E-08,0.972369969,0,0,0,1,-0.03793,9.564356E-05,0.00251975842,0.999277234,-0.270158678,0.000681226,0.00242783432,0.9628126
12,right_foot,-0.233445391,-1.24695553E-15,2.44628371E-08,0.972369969,0,0,0,1,-0.03793,9.564356E-05,0.00251975842,0.999277234,-0.270158648,0.000681225967,0.00242783432,0.9628126
13,abdomen,0.055799827,3.35160349E-15,-5.847286E-09,0.998442,-0.07123631,0,0,0.9974595,0,0,0.000631595,0.9999998,-0.0154672572,9.76946E-06,0.0006315136,0.9998802
13,thorax,0.0836046338,-7.812081E-15,-8.76095552E-09,0.996499,-0.0319340937,0,0,0.999489963,0,0,0.000631595,0.9999998,0.0517396927,-3.26782538E-05,0.000630740251,0.9986604
13,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0,0,0,1,0,0,0,1,-0.321433842,0.508399367,-0.6994445,-0.3859894
13,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,0,0,0,1,0,0,0,1,0.321432769,-0.5083989,-0.6994451,-0.385989845
13,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,0,0,1,0,0,0,1,0.860719,2.120584E-08,8.63084049E-10,0.50908035
13,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,0,0,1,0,0,0,1,0.860718846,7.653174E-09,2.13823252E-08,0.5090805
13,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,0,0,1,0,0,0,1,-0.00334588159,-0.0147602167,0.221029863,0.975149632
13,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0,0,0,1,0,0,0,1,0.00334644062,0.0147603834,0.221029744,0.975149632
13,left_thigh,-0.824126244,3.04569463E-16,8.63605152E-08,0.56640625,0,0,0,1,0,0,0.00126318971,0.9999992,-0.8241256,0.00104102783,0.000715564936,0.566405833
13,right_thigh,-0.824126244,3.779648E-15,8.63605152E-08,0.56640625,0,0,0,1,0,0,0.00126318971,0.9999992,-0.8241256,0.00104102783,0.000715564936,0.566405833
13,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,0,0,1,0,0,0,1,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639
13,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,0,0,1,0,0,0,1,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051
13,left_foot,-0.2334454,-7.97280667E-16,2.44628282E-08,0.972369969,0,0,0,1,-0.0179382022,4.5318815E-05,0.00252597081,0.999835849,-0.250849664,0.0006337425,0.002445623,0.968022764
13,right_foot,-0.233445391,-1.24695553E-15,2.44628371E-08,0.972369969,0,0,0,1,-0.0179382022,4.5318815E-05,0.00252597081,0.999835849,-0.250849634,0.0006337425,0.002445623,0.968022764
14,abdomen,0.055799827,3.35160349E-15,-5.847286E-09,0.998442,-0.07123631,0,0,0.9974595,0.000338272337,-2.1328934E-07,0.000630525348,0.999999762,-0.0151290242,9.53965E-06,0.0006304474,0.9998854
14,thorax,0.0836046338,-7.812081E-15,-8.76095552E-09,0.996499,-0.0319340937,0,0,0.999489963,0.000338272337,-2.1328934E-07,0.000630525348,0.999999762,0.0520775057,-3.283592E-05,0.000629661,0.9986428
14,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0,0,0,1,0,0,0,1,-0.321433842,0.508399367,-0.6994445,-0.3859894
14,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,0,0,0,1,0,0,0,1,0.321432769,-0.5083989,-0.6994451,-0.385989845
14,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,0,0,1,0,0,0,1,0.860719,2.120584E-08,8.63084049E-10,0.50908035
14,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,0,0,1,0,0,0,1,0.860718846,7.653174E-09,2.13823252E-08,0.5090805
14,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,0,0,1,0,0,0,1,-0.00334588159,-0.0147602167,0.221029863,0.975149632
14,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0,0,0,1,0,0,0,1,0.00334644062,0.0147603834,0.221029744,0.975149632
14,left_thigh,-0.824126244,3.04569463E-16,8.63605152E-08,0.56640625,0,0,0,1,-0.0006765442,8.53157132E-07,0.00126105023,0.999999,-0.8245086,0.00103974773,0.000713649963,0.5658481
14,right_thigh,-0.824126244,3.779648E-15,8.63605152E-08,0.56640625,0,0,0,1,-0.0006765442,8.53157132E-07,0.00126105023,0.999999,-0.8245086,0.00103974773,0.000713649963,0.5658481
14,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,0,0,1,0,0,0,1,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639
14,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,0,0,1,0,0,0,1,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051
14,left_foot,-0.2334454,-7.97280667E-16,2.44628282E-08,0.972369969,0,0,0,1,-0.03793,9.566353E-05,0.00252028438,0.999277234,-0.270158678,0.0006813682,0.00242834119,0.9628126
14,right_foot,-0.233445391,-1.24695553E-15,2.44628371E-08,0.972369969,0,0,0,1,-0.03793,9.566353E-05,0.00252028438,0.999277234,-0.270158648,0.000681368168,0.00242834119,0.9628126
15,abdomen,0.055799827,3.35160349E-15,-5.847286E-09,0.998442,-0.07123631,0,0,0.9974595,0,0,0.0006315603,0.9999998,-0.0154672572,9.76892352E-06,0.0006314789,0.9998802
15,thorax,0.0836046338,-7.812081E-15,-8.76095552E-09,0.996499,-0.0319340937,0,0,0.999489963,0,0,0.0006315603,0.9999998,0.0517396927,-3.267646E-05,0.0006307056,0.9986604
15,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0,0,0,1,0,0,0,1,-0.321433842,0.508399367,-0.6994445,-0.3859894
15,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,0,0,0,1,0,0,0,1,0.321432769,-0.5083989,-0.6994451,-0.385989845
15,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,0,0,1,0,0,0,1,0.860719,2.120584E-08,8.63084049E-10,0.50908035
15,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,0,0,1,0,0,0,1,0.860718846,7.653174E-09,2.13823252E-08,0.5090805
15,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,0,0,1,0,0,0,1,-0.00334588159,-0.0147602167,0.221029863,0.975149632
15,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0,0,0,1,0,0,0,1,0.00334644062,0.0147603834,0.221029744,0.975149632
15,left_thigh,-0.824126244,3.04569463E-16,8.63605152E-08,0.56640625,0,0,0,1,0,0,0.00126312033,0.9999992,-0.8241256,0.00104097056,0.0007155256,0.566405833
15,right_thigh,-0.824126244,3.779648E-15,8.63605152E-08,0.56640625,0,0,0,1,0,0,0.00126312033,0.9999992,-0.8241256,0.00104097056,0.0007155256,0.566405833
15,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,0,0,1,0,0,0,1,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639
15,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,0,0,1,0,0,0,1,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051
15,left_foot,-0.2334454,-7.97280667E-16,2.44628282E-08,0.972369969,0,0,0,1,-0.0179382022,4.53163229E-05,0.002525832,0.999835849,-0.250849664,0.0006337077,0.0024454887,0.968022764
15,right_foot,-0.233445391,-1.24695553E-15,2.44628371E-08,0.972369969,0,0,0,1,-0.0179382022,4.53163229E-05,0.002525832,0.999835849,-0.250849634,0.0006337076,0.0024454887,0.968022764
16,abdomen,0.055799827,3.35160349E-15,-5.847286E-09,0.998442,-0.07123631,0,0,0.9974595,0.000334304263,-2.107231E-07,0.0006303331,0.999999762,-0.0151329925,9.53924246E-06,0.0006302551,0.9998853
16,thorax,0.0836046338,-7.812081E-15,-8.76095552E-09,0.996499,-0.0319340937,0,0,0.999489963,0.000334304263,-2.107231E-07,0.0006303331,0.999999762,0.0520735458,-3.282341E-05,0.0006294691,0.998643041
16,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0,0,0,1,0,0,0,1,-0.321433842,0.508399367,-0.6994445,-0.3859894
16,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,0,0,0,1,0,0,0,1,0.321432769,-0.5083989,-0.6994451,-0.385989845
16,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,0,0,1,0,0,0,1,0.860719,2.120584E-08,8.63084049E-10,0.50908035
16,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,0,0,1,0,0,0,1,0.860718846,7.653174E-09,2.13823252E-08,0.5090805
16,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,0,0,1,0,0,0,1,-0.00334588159,-0.0147602167,0.221029863,0.975149632
16,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0,0,0,1,0,0,0,1,0.00334644062,0.0147603834,0.221029744,0.975149632
16,left_thigh,-0.824126244,3.04569463E-16,8.63605152E-08,0.56640625,0,0,0,1,-0.00066860806,8.428921E-07,0.00126066571,0.999999,-0.824504137,0.001039425,0.000713440648,0.565854669
16,right_thigh,-0.824126244,3.779648E-15,8.63605152E-08,0.56640625,0,0,0,1,-0.00066860806,8.428921E-07,0.00126066571,0.999999,-0.824504137,0.001039425,0.000713440648,0.565854669
16,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,0,0,1,0,0,0,1,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639
16,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,0,0,1,0,0,0,1,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051
16,left_foot,-0.2334454,-7.97280667E-16,2.44628282E-08,0.972369969,0,0,0,1,-0.03793,9.563436E-05,0.00251951581,0.999277234,-0.270158678,0.0006811604,0.00242760056,0.9628126
16,right_foot,-0.233445391,-1.24695553E-15,2.44628371E-08,0.972369969,0,0,0,1,-0.03793,9.563436E-05,0.00251951581,0.999277234,-0.270158648,0.0006811604,0.00242760056,0.9628126
17,abdomen,0.055799827,3.35160349E-15,-5.847286E-09,0.998442,-0.07123631,0,0,0.9974595,0,0,0.0006312075,0.9999998,-0.0154672572,9.763467E-06,0.000631126168,0.9998802
17,thorax,0.0836046338,-7.812081E-15,-8.76095552E-09,0.996499,-0.0319340937,0,0,0.999489963,0,0,0.0006312075,0.9999998,0.0517396927,-3.26582049E-05,0.0006303533,0.9986604
17,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0,0,0,1,0,0,0,1,-0.321433842,0.508399367,-0.6994445,-0.3859894
17,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,0,0,0,1,0,0,0,1,0.321432769,-0.5083989,-0.6994451,-0.385989845
17,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,0,0,1,0,0,0,1,0.860719,2.120584E-08,8.63084049E-10,0.50908035
17,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,0,0,1,0,0,0,1,0.860718846,7.653174E-09,2.13823252E-08,0.5090805
17,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,0,0,1,0,0,0,1,-0.00334588159,-0.0147602167,0.221029863,0.975149632
17,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0,0,0,1,0,0,0,1,0.00334644062,0.0147603834,0.221029744,0.975149632
17,left_thigh,-0.824126244,3.04569463E-16,8.63605152E-08,0.56640625,0,0,0,1,0,0,0.00126241473,0.9999992,-0.8241256,0.00104038906,0.000715125934,0.566405833
17,right_thigh,-0.824126244,3.779648E-15,8.63605152E-08,0.56640625,0,0,0,1,0,0,0.00126241473,0.9999992,-0.8241256,0.00104038906,0.000715125934,0.566405833
17,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,0,0,1,0,0,0,1,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639
17,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,0,0,1,0,0,0,1,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051
17,left_foot,-0.2334454,-7.97280667E-16,2.44628282E-08,0.972369969,0,0,0,1,-0.0179382041,4.529101E-05,0.002524421,0.9998359,-0.250849664,0.000633353658,0.00244412269,0.9680228
17,right_foot,-0.233445391,-1.24695553E-15,2.44628371E-08,0.972369969,0,0,0,1,-0.0179382041,4.529101E-05,0.002524421,0.9998359,-0.250849664,0.000633353658,0.00244412269,0.9680228
18,abdomen,0.055799827,3.35160349E-15,-5.847286E-09,0.998442,-0.07123631,0,0,0.9974595,0.00033179138,-2.08971684E-07,0.00062982837,0.999999762,-0.0151355043,9.533187E-06,0.00062975043,0.999885261
18,thorax,0.0836046338,-7.812081E-15,-8.76095552E-09,0.996499,-0.0319340937,0,0,0.999489963,0.00033179138,-2.08971684E-07,0.00062982837,0.999999762,0.0520710349,-3.27955458E-05,0.0006289652,0.99864316
18,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0,0,0,1,0,0,0,1,-0.321433842,0.508399367,-0.6994445,-0.3859894
18,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,0,0,0,1,0,0,0,1,0.321432769,-0.5083989,-0.6994451,-0.385989845
18,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,0,0,1,0,0,0,1,0.860719,2.120584E-08,8.63084049E-10,0.50908035
18,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,0,0,1,0,0,0,1,0.860718846,7.653174E-09,2.13823252E-08,0.5090805
18,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,0,0,1,0,0,0,1,-0.00334588159,-0.0147602167,0.221029863,0.975149632
18,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0,0,0,1,0,0,0,1,0.00334644062,0.0147603834,0.221029744,0.975149632
18,left_thigh,-0.824126244,3.04569463E-16,8.63605152E-08,0.56640625,0,0,0,1,-0.0006635823,8.358865E-07,0.00125965627,0.999999,-0.8245013,0.00103858917,0.0007128747,0.5658588
18,right_thigh,-0.824126244,3.779648E-15,8.63605152E-08,0.56640625,0,0,0,1,-0.0006635823,8.358865E-07,0.00125965627,0.999999,-0.8245013,0.00103858917,0.0007128747,0.5658588
18,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,0,0,1,0,0,0,1,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639
18,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,0,0,1,0,0,0,1,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051
18,left_foot,-0.2334454,-7.97280667E-16,2.44628282E-08,0.972369969,0,0,0,1,-0.03793,9.55577852E-05,0.00251749856,0.999277234,-0.270158678,0.0006806151,0.002425657,0.9628126
18,right_foot,-0.233445391,-1.24695553E-15,2.44628371E-08,0.972369969,0,0,0,1,-0.03793,9.55577852E-05,0.00251749856,0.999277234,-0.270158648,0.000680615,0.002425657,0.9628126
19,abdomen,0.055799827,3.35160349E-15,-5.847286E-09,0.998442,-0.07123631,0,0,0.9974595,0,0,0.0006305497,0.9999998,-0.0154672572,9.753292E-06,0.0006304684,0.9998802
19,thorax,0.0836046338,-7.812081E-15,-8.76095552E-09,0.996499,-0.0319340937,0,0,0.999489963,0,0,0.0006305497,0.9999998,0.0517396927,-3.262417E-05,0.000629696355,0.9986604
19,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0,0,0,1,0,0,0,1,-0.321433842,0.508399367,-0.6994445,-0.3859894
19,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,0,0,0,1,0,0,0,1,0.321432769,-0.5083989,-0.6994451,-0.385989845
19,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,0,0,1,0,0,0,1,0.860719,2.120584E-08,8.63084049E-10,0.50908035
19,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,0,0,1,0,0,0,1,0.860718846,7.653174E-09,2.13823252E-08,0.5090805
19,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,0,0,1,0,0,0,1,-0.00334588159,-0.0147602167,0.221029863,0.975149632
19,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0,0,0,1,0,0,0,1,0.00334644062,0.0147603834,0.221029744,0.975149632
19,left_thigh,-0.824126244,3.04569463E-16,8.63605152E-08,0.56640625,0,0,0,1,0,0,0.00126109913,0.9999992,-0.8241256,0.00103930489,0.00071438076,0.566405833
19,right_thigh,-0.824126244,3.779648E-15,8.63605152E-08,0.56640625,0,0,0,1,0,0,0.00126109913,0.9999992,-0.8241256,0.00103930489,0.00071438076,0.566405833
19,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,0,0,1,0,0,0,1,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639
19,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,0,0,1,0,0,0,1,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051
19,left_foot,-0.2334454,-7.97280667E-16,2.44628282E-08,0.972369969,0,0,0,1,-0.0179382041,4.52438144E-05,0.00252179056,0.9998359,-0.250849664,0.0006326937,0.002441576,0.9680228
19,right_foot,-0.233445391,-1.24695553E-15,2.44628371E-08,0.972369969,0,0,0,1,-0.0179382041,4.52438144E-05,0.00252179056,0.9998359,-0.250849664,0.0006326937,0.002441576,0.9680228
20,abdomen,0.055799827,3.35160349E-15,-5.847286E-09,0.998442,-0.07123631,0,0,0.9974595,0.000328838621,-2.06847247E-07,0.0006290234,0.999999762,-0.0151384566,9.522861E-06,0.000628945534,0.9998852
20,thorax,0.0836046338,-7.812081E-15,-8.76095552E-09,0.996499,-0.0319340937,0,0,0.999489963,0.000328838621,-2.06847247E-07,0.0006290234,0.999999762,0.0520680845,-3.27517773E-05,0.0006281614,0.998643339
20,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0,0,0,1,0,0,0,1,-0.321433842,0.508399367,-0.6994445,-0.3859894
20,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,0,0,0,1,0,0,0,1,0.321432769,-0.5083989,-0.6994451,-0.385989845
20,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,0,0,1,0,0,0,1,0.860719,2.120584E-08,8.63084049E-10,0.50908035
20,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,0,0,1,0,0,0,1,0.860718846,7.653174E-09,2.13823252E-08,0.5090805
20,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,0,0,1,0,0,0,1,-0.00334588159,-0.0147602167,0.221029863,0.975149632
20,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0,0,0,1,0,0,0,1,0.00334644062,0.0147603834,0.221029744,0.975149632
20,left_thigh,-0.824126244,3.04569463E-16,8.63605152E-08,0.56640625,0,0,0,1,-0.0006576768,8.2738876E-07,0.00125804637,0.999999,-0.824497938,0.00103725761,0.0007119698,0.565863669
20,right_thigh,-0.824126244,3.779648E-15,8.63605152E-08,0.56640625,0,0,0,1,-0.0006576768,8.2738876E-07,0.00125804637,0.999999,-0.824497938,0.00103725761,0.0007119698,0.565863669
20,left_shank,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639,0,0,0,1,0,0,0,1,0.8386706,-2.69899129E-15,-8.788462E-08,0.544639
20,right_shank,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051,0,0,0,1,0,0,0,1,0.838670552,-8.131039E-16,-8.788462E-08,0.544639051
20,left_foot,-0.2334454,-7.97280667E-16,2.44628282E-08,0.972369969,0,0,0,1,-0.03793,9.543565E-05,0.002514281,0.999277234,-0.270158678,0.0006797452,0.00242255675,0.9628126
20,right_foot,-0.233445391,-1.24695553E-15,2.44628371E-08,0.972369969,0,0,0,1,-0.03793,9.543565E-05,0.002514281,0.999277234,-0.270158648,0.000679745164,0.00242255675,0.9628126
21,abdomen,0.055799827,3.35160349E-15,-5.847286E-09,0.998442,-0.07123631,0,0,0.9974595,0,0,0.0006295997,0.9999998,-0.0154672572,9.738598E-06,0.00062951853,0.9998802
21,thorax,0.0836046338,-7.812081E-15,-8.76095552E-09,0.996499,-0.0319340937,0,0,0.999489963,0,0,0.0006295997,0.9999998,0.0517396927,-3.257502E-05,0.0006287476,0.9986604
21,left_upper_arm,-0.321433842,0.508399367,-0.6994445,-0.3859894,0,0,0,1,0,0,0,1,-0.321433842,0.508399367,-0.6994445,-0.3859894
21,right_upper_arm,0.321432769,-0.5083989,-0.6994451,-0.385989845,0,0,0,1,0,0,0,1,0.321432769,-0.5083989,-0.6994451,-0.385989845
21,left_forearm,0.860719,2.120584E-08,8.63084049E-10,0.50908035,0,0,0,1,0,0,0,1,0.860719,2.120584E-08,8.63084049E-10,0.50908035
21,right_forearm,0.860718846,7.653174E-09,2.13823252E-08,0.5090805,0,0,0,1,0,0,0,1,0.860718846,7.653174E-09,2.13823252E-08,0.5090805
21,left_hand,-0.00334588159,-0.0147602167,0.221029863,0.975149632,0,0,0,1,0,0,0,1,-0.00334588159,-0.0147602167,0.221029863,0.975149632
21,right_hand,0.00334644062,0.0147603834,0.221029744,0.975149632,0,0,0,1,0,0,0,1,0.00334644062,0.0147603834,0.221029744,0.975149632
21,left_thigh,-0.824126244,3.04569463E-16,8.63605152E-08,0.56640625,0,0,0,1,0,0,0.00125919911,0.9999992,-0.8241256,0.001037739,0.0007133046,0.566405833
