tick,time,barY,standRefY,heightDeficit,barVelY,barSpeed,barAngSpeed,lKnee,rKnee,maxKnee,lHip,rHip,maxHip,trunk,completionRegion,linStill,angStill,kneesQ,hipsQ,trunkQ,physicalLockout,state,sq,demand,drive01
533,5.330000,0.899020,1.403096,0.504076,0.174362,0.174365,0.085781,2.101476,2.108255,2.108255,-1.928510,-1.938458,1.938458,0.557245,0,0,1,0,0,0,0,ASCENT,0.855999,0.257596,0.000000
534,5.340000,0.900751,1.403096,0.502345,0.173681,0.173685,0.086261,2.097283,2.104108,2.104108,-1.924986,-1.934931,1.934931,0.557367,0,0,1,0,0,0,0,ASCENT,0.852999,0.257267,0.000000
535,5.350000,0.902473,1.403096,0.500623,0.172623,0.172628,0.079877,2.093056,2.099876,2.099876,-1.921428,-1.931304,1.931304,0.557441,0,0,1,0,0,0,0,ASCENT,0.849999,0.257728,0.000000
536,5.360000,0.904185,1.403096,0.498911,0.171794,0.171801,0.080717,2.088923,2.095789,2.095789,-1.917915,-1.927789,1.927789,0.557508,0,0,1,0,0,0,0,ASCENT,0.846999,0.257330,0.000000
537,5.370000,0.905891,1.403096,0.497206,0.171039,0.171049,0.075547,2.084718,2.091577,2.091577,-1.914285,-1.924092,1.924092,0.557539,0,0,1,0,0,0,0,ASCENT,0.843999,0.257625,0.000000
538,5.380000,0.907591,1.403096,0.495505,0.170636,0.170651,0.076622,2.080620,2.087526,2.087526,-1.910701,-1.920511,1.920511,0.557566,0,0,1,0,0,0,0,ASCENT,0.840999,0.257302,0.000000
539,5.390000,0.909285,1.403096,0.493811,0.169906,0.169925,0.070609,2.076481,2.083384,2.083384,-1.907082,-1.916831,1.916831,0.557548,0,0,1,0,0,0,0,ASCENT,0.837999,0.257782,0.000000
540,5.400000,0.910974,1.403096,0.492122,0.169459,0.169484,0.072012,2.072426,2.079377,2.079377,-1.903505,-1.913258,1.913258,0.557529,0,0,1,0,0,0,0,ASCENT,0.834999,0.257350,0.000000
541,5.410000,0.912660,1.403096,0.490436,0.169130,0.169157,0.067227,2.068286,2.075234,2.075234,-1.899805,-1.909497,1.909497,0.557477,0,0,1,0,0,0,0,ASCENT,0.831999,0.257622,0.000000
542,5.420000,0.914342,1.403096,0.488754,0.168715,0.168747,0.067741,2.064285,2.071285,2.071285,-1.896235,-1.905937,1.905937,0.557414,0,0,1,0,0,0,0,ASCENT,0.828999,0.257460,0.000000
543,5.430000,0.916021,1.403096,0.487076,0.168360,0.168394,0.063187,2.060176,2.067172,2.067172,-1.892539,-1.902182,1.902182,0.557322,0,0,1,0,0,0,0,ASCENT,0.825999,0.257671,0.000000
544,5.440000,0.917699,1.403096,0.485397,0.168436,0.168474,0.065113,2.056157,2.063203,2.063203,-1.888871,-1.898525,1.898525,0.557233,0,0,1,0,0,0,0,ASCENT,0.822999,0.257273,0.000000
545,5.450000,0.919376,1.403096,0.483720,0.168188,0.168226,0.059582,2.052088,2.059135,2.059135,-1.885170,-1.894772,1.894772,0.557105,0,0,1,0,0,0,0,ASCENT,0.819999,0.257783,0.000000
546,5.460000,0.921053,1.403096,0.482044,0.168299,0.168340,0.061758,2.048084,2.055182,2.055182,-1.881495,-1.891109,1.891109,0.556983,0,0,1,0,0,0,0,ASCENT,0.816999,0.257313,0.000000
547,5.470000,0.922734,1.403096,0.480362,0.168721,0.168763,0.059250,2.043997,2.051097,2.051097,-1.877722,-1.887291,1.887291,0.556849,0,0,1,0,0,0,0,ASCENT,0.813999,0.257508,0.000000
548,5.480000,0.924424,1.403096,0.478672,0.169668,0.169717,0.062412,2.039971,2.047113,2.047113,-1.873981,-1.883559,1.883559,0.556734,0,0,1,0,0,0,0,ASCENT,0.810999,0.257213,0.000000
549,5.490000,0.926122,1.403096,0.476974,0.170347,0.170399,0.057970,2.035859,2.042998,2.042998,-1.870177,-1.879699,1.879699,0.556588,0,0,1,0,0,0,0,ASCENT,0.807999,0.257698,0.000000
550,5.500000,0.927829,1.403096,0.475267,0.171325,0.171383,0.060951,2.031786,2.038978,2.038978,-1.866385,-1.875917,1.875917,0.556455,0,0,1,0,0,0,0,ASCENT,0.804999,0.257240,0.000000
551,5.510000,0.929547,1.403096,0.473549,0.172412,0.172472,0.057182,2.027581,2.034777,2.034777,-1.862444,-1.871926,1.871926,0.556300,0,0,1,0,0,0,0,ASCENT,0.801999,0.257489,0.000000
552,5.520000,0.931276,1.403096,0.471820,0.173537,0.173611,0.054513,2.023457,2.030719,2.030719,-1.858634,-1.868140,1.868140,0.556101,0,0,1,0,0,0,0,ASCENT,0.798999,0.257199,0.000000
553,5.530000,0.933018,1.403096,0.470078,0.174816,0.174898,0.049159,2.019190,2.026463,2.026463,-1.854672,-1.864140,1.864140,0.555865,0,0,1,0,0,0,0,ASCENT,0.795999,0.257452,0.000000
554,5.540000,0.934776,1.403096,0.468320,0.176545,0.176636,0.051106,2.014978,2.022312,2.022312,-1.850718,-1.860212,1.860212,0.555635,0,0,1,0,0,0,0,ASCENT,0.792999,0.257054,0.000000
555,5.550000,0.936551,1.403096,0.466545,0.178097,0.178191,0.045904,2.010662,2.018008,2.018008,-1.846674,-1.856129,1.856129,0.555367,0,0,1,0,0,0,0,ASCENT,0.789999,0.257474,0.000000
556,5.560000,0.938343,1.403096,0.464753,0.179972,0.180072,0.048136,2.006383,2.013789,2.013789,-1.842637,-1.852116,1.852116,0.555107,0,0,1,0,0,0,0,ASCENT,0.786999,0.257007,0.000000
557,5.570000,0.940157,1.403096,0.462939,0.181994,0.182095,0.044641,2.001974,2.009391,2.009391,-1.838470,-1.847914,1.847914,0.554827,0,0,1,0,0,0,0,ASCENT,0.783998,0.257191,0.000000
558,5.580000,0.941993,1.403096,0.461103,0.184386,0.184495,0.047422,1.997598,2.005071,2.005071,-1.834317,-1.843782,1.843782,0.554560,0,0,1,0,0,0,0,ASCENT,0.780998,0.256806,0.000000
559,5.590000,0.943852,1.403096,0.459244,0.186537,0.186647,0.042607,1.993085,2.000568,2.000568,-1.830054,-1.839476,1.839476,0.554260,0,0,1,0,0,0,0,ASCENT,0.777998,0.257207,0.000000
560,5.600000,0.945733,1.403096,0.457363,0.188884,0.189000,0.045169,1.988595,1.996141,1.996141,-1.825797,-1.835241,1.835241,0.553969,0,0,1,0,0,0,0,ASCENT,0.774998,0.256710,0.000000
561,5.610000,0.947638,1.403096,0.455458,0.191196,0.191312,0.040946,1.983948,1.991510,1.991510,-1.821393,-1.830800,1.830800,0.553652,0,0,1,0,0,0,0,ASCENT,0.771998,0.256931,0.000000
562,5.620000,0.949566,1.403096,0.453530,0.193566,0.193687,0.043204,1.979348,1.986978,1.986978,-1.817041,-1.826475,1.826475,0.553342,0,0,1,0,0,0,0,ASCENT,0.768998,0.256570,0.000000
563,5.630000,0.951518,1.403096,0.451579,0.195866,0.195987,0.039008,1.974587,1.982234,1.982234,-1.812551,-1.821951,1.821951,0.553006,0,0,1,0,0,0,0,ASCENT,0.765998,0.256775,0.000000
564,5.640000,0.953493,1.403096,0.449603,0.198392,0.198518,0.041473,1.969854,1.977568,1.977568,-1.808080,-1.817507,1.817507,0.552680,0,0,1,0,0,0,0,ASCENT,0.762998,0.256305,0.000000
565,5.650000,0.955493,1.403096,0.447603,0.200717,0.200844,0.036862,1.964976,1.972709,1.972709,-1.803500,-1.812893,1.812893,0.552324,0,0,1,0,0,0,0,ASCENT,0.759998,0.256626,0.000000
566,5.660000,0.957517,1.403096,0.445579,0.203211,0.203342,0.039213,1.960120,1.967922,1.967922,-1.798940,-1.808361,1.808361,0.551976,0,0,1,0,0,0,0,ASCENT,0.756998,0.256157,0.000000
567,5.670000,0.959566,1.403096,0.443530,0.205589,0.205722,0.034571,1.955107,1.962930,1.962930,-1.794249,-1.803637,1.803637,0.551598,0,0,1,0,0,0,0,ASCENT,0.753998,0.256393,0.000000
568,5.680000,0.961638,1.403096,0.441458,0.208125,0.208264,0.036702,1.950123,1.958016,1.958016,-1.789583,-1.798999,1.798999,0.551226,0,0,1,0,0,0,0,ASCENT,0.750998,0.255929,0.000000
569,5.690000,0.963735,1.403096,0.439361,0.210443,0.210584,0.031757,1.944987,1.952903,1.952903,-1.784803,-1.794187,1.794187,0.550821,0,0,1,0,0,0,0,ASCENT,0.747998,0.256229,0.000000
570,5.700000,0.965855,1.403096,0.437241,0.212869,0.213016,0.033728,1.939879,1.947867,1.947867,-1.780052,-1.789466,1.789466,0.550421,0,0,1,0,0,0,0,ASCENT,0.744998,0.255750,0.000000
571,5.710000,0.967999,1.403096,0.435097,0.215104,0.215254,0.028584,1.934616,1.942628,1.942628,-1.775179,-1.784561,1.784561,0.549985,0,0,1,0,0,0,0,ASCENT,0.741998,0.255996,0.000000
572,5.720000,0.970164,1.403096,0.432932,0.217426,0.217582,0.030395,1.929387,1.937471,1.937471,-1.770340,-1.779752,1.779752,0.549553,0,0,1,0,0,0,0,ASCENT,0.738998,0.255540,0.000000
573,5.730000,0.972352,1.403096,0.430744,0.219527,0.219687,0.025026,1.924005,1.932116,1.932116,-1.765383,-1.774765,1.774765,0.549083,0,0,1,0,0,0,0,ASCENT,0.735998,0.255789,0.000000
574,5.740000,0.974560,1.403096,0.428536,0.221696,0.221863,0.026546,1.918662,1.926848,1.926848,-1.760466,-1.769877,1.769877,0.548613,0,0,1,0,0,0,0,ASCENT,0.732998,0.255313,0.000000
575,5.750000,0.976788,1.403096,0.426308,0.223670,0.223842,0.021117,1.913165,1.921377,1.921377,-1.755424,-1.764805,1.764805,0.548105,0,0,1,0,0,0,0,ASCENT,0.729998,0.255561,0.000000
576,5.760000,0.979036,1.403096,0.424060,0.225704,0.225884,0.022442,1.907713,1.916002,1.916002,-1.750426,-1.759839,1.759839,0.547596,0,0,1,0,0,0,0,ASCENT,0.726998,0.255092,0.000000
577,5.770000,0.981303,1.403096,0.421793,0.227454,0.227638,0.016664,1.902118,1.910435,1.910435,-1.745320,-1.754704,1.754704,0.547043,0,0,1,0,0,0,0,ASCENT,0.723998,0.255341,0.000000
578,5.780000,0.983586,1.403096,0.419510,0.229231,0.229426,0.017775,1.896571,1.904965,1.904965,-1.740263,-1.749678,1.749678,0.546487,0,0,1,0,0,0,0,ASCENT,0.720998,0.254864,0.000000
579,5.790000,0.985886,1.403096,0.417211,0.230819,0.231019,0.012304,1.890875,1.899297,1.899297,-1.735082,-1.744467,1.744467,0.545888,0,0,1,0,0,0,0,ASCENT,0.717998,0.255086,0.000000
580,5.800000,0.988201,1.403096,0.414896,0.232441,0.232651,0.013237,1.885238,1.893739,1.893739,-1.729955,-1.739372,1.739372,0.545285,0,0,1,0,0,0,0,ASCENT,0.714998,0.254614,0.000000
581,5.810000,0.990530,1.403096,0.412567,0.233736,0.233953,0.008107,1.879469,1.888001,1.888001,-1.724730,-1.734119,1.734119,0.544634,0,0,1,0,0,0,0,ASCENT,0.711998,0.254879,0.000000
582,5.820000,0.992872,1.403096,0.410224,0.235208,0.235437,0.009062,1.873743,1.882352,1.882352,-1.719531,-1.728952,1.728952,0.543981,0,0,1,0,0,0,0,ASCENT,0.708998,0.254341,0.000000
583,5.830000,0.995227,1.403096,0.407869,0.236364,0.236600,0.006438,1.867897,1.876539,1.876539,-1.714241,-1.723634,1.723634,0.543279,0,0,1,0,0,0,0,ASCENT,0.705998,0.254640,0.000000
584,5.840000,0.997592,1.403096,0.405504,0.237501,0.237749,0.006573,1.862118,1.870840,1.870840,-1.709017,-1.718443,1.718443,0.542571,0,0,1,0,0,0,0,ASCENT,0.702998,0.254140,0.000000
585,5.850000,0.999969,1.403096,0.403127,0.238514,0.238770,0.008819,1.856194,1.864947,1.864947,-1.703661,-1.713058,1.713058,0.541817,0,0,1,0,0,0,0,ASCENT,0.699998,0.254340,0.000000
586,5.860000,1.002354,1.403096,0.400742,0.239536,0.239805,0.008467,1.850353,1.859187,1.859187,-1.698376,-1.707807,1.707807,0.541055,0,0,1,0,0,0,0,ASCENT,0.696998,0.253882,0.000000
587,5.870000,1.004747,1.403096,0.398349,0.240164,0.240441,0.013888,1.844396,1.853264,1.853264,-1.693014,-1.702418,1.702418,0.540242,0,0,1,0,0,0,0,ASCENT,0.693998,0.254166,0.000000
588,5.880000,1.007144,1.403096,0.395952,0.240740,0.241031,0.013329,1.838519,1.847467,1.847467,-1.687727,-1.697163,1.697163,0.539421,0,0,1,0,0,0,0,ASCENT,0.690998,0.253650,0.000000
589,5.890000,1.009547,1.403096,0.393549,0.241201,0.241502,0.019143,1.832505,1.841484,1.841484,-1.682310,-1.691716,1.691716,0.538555,0,0,1,0,0,0,0,ASCENT,0.687998,0.253830,0.000000
590,5.900000,1.011954,1.403096,0.391142,0.241676,0.241992,0.018497,1.826590,1.835651,1.835651,-1.676975,-1.686415,1.686415,0.537681,0,0,1,0,0,0,0,ASCENT,0.684998,0.253369,0.000000
591,5.910000,1.014362,1.403096,0.388734,0.241738,0.242063,0.025160,1.820573,1.829669,1.829669,-1.671572,-1.680986,1.680986,0.536754,0,0,1,0,0,0,0,ASCENT,0.681998,0.253669,0.000000
592,5.920000,1.016773,1.403096,0.386323,0.242111,0.242450,0.023749,1.814614,1.823789,1.823789,-1.666189,-1.675634,1.675634,0.535829,0,0,1,0,0,0,0,ASCENT,0.678998,0.253048,0.000000
593,5.930000,1.019185,1.403096,0.383911,0.242115,0.242465,0.030557,1.808573,1.817784,1.817784,-1.660745,-1.670165,1.670165,0.534851,0,0,1,0,0,0,0,ASCENT,0.675998,0.253392,0.000000
594,5.940000,1.021595,1.403096,0.381501,0.242055,0.242420,0.029721,1.802631,1.811925,1.811925,-1.655397,-1.664851,1.664851,0.533868,0,0,1,0,0,0,0,ASCENT,0.672998,0.252896,0.000000
595,5.950000,1.024005,1.403096,0.379091,0.241973,0.242348,0.035761,1.796554,1.805881,1.805881,-1.649911,-1.659336,1.659336,0.532841,0,0,1,0,0,0,0,ASCENT,0.669998,0.253055,0.000000
596,5.960000,1.026413,1.403096,0.376683,0.241894,0.242283,0.034831,1.790601,1.800011,1.800011,-1.644528,-1.653988,1.653988,0.531809,0,0,1,0,0,0,0,ASCENT,0.666998,0.252594,0.000000
597,5.970000,1.028817,1.403096,0.374279,0.241334,0.241733,0.041664,1.784562,1.794008,1.794008,-1.639098,-1.648533,1.648533,0.530726,0,0,1,0,0,0,0,ASCENT,0.663998,0.252931,0.000000
598,5.980000,1.031213,1.403096,0.371883,0.240677,0.241091,0.040511,1.778633,1.788162,1.788162,-1.633773,-1.643240,1.643240,0.529640,0,0,1,0,0,0,0,ASCENT,0.660998,0.252392,0.000000
599,5.990000,1.033603,1.403096,0.369493,0.240010,0.240432,0.046381,1.772577,1.782139,1.782139,-1.628313,-1.637751,1.637751,0.528513,0,0,1,0,0,0,0,ASCENT,0.657998,0.252552,0.000000
600,6.000000,1.035986,1.403096,0.367110,0.239362,0.239799,0.045054,1.766662,1.776307,1.776307,-1.622965,-1.632439,1.632439,0.527384,0,0,1,0,0,0,0,ASCENT,0.654998,0.252086,0.000000
601,6.010000,1.038359,1.403096,0.364737,0.238230,0.238676,0.051634,1.760673,1.770355,1.770355,-1.617582,-1.627029,1.627029,0.526208,0,0,1,0,0,0,0,ASCENT,0.651998,0.252448,0.000000
602,6.020000,1.040723,1.403096,0.362373,0.237570,0.238029,0.049143,1.754755,1.764516,1.764516,-1.612212,-1.621691,1.621691,0.525042,0,0,1,0,0,0,0,ASCENT,0.648998,0.251740,0.000000
603,6.030000,1.043078,1.403096,0.360018,0.236503,0.236970,0.055655,1.748789,1.758588,1.758588,-1.606812,-1.616269,1.616269,0.523829,0,0,1,0,0,0,0,ASCENT,0.645998,0.252181,0.000000
604,6.040000,1.045420,1.403096,0.357676,0.235348,0.235827,0.053878,1.742955,1.752838,1.752838,-1.601542,-1.611032,1.611032,0.522619,0,0,1,0,0,0,0,ASCENT,0.642998,0.251651,0.000000
605,6.050000,1.047774,1.403096,0.355322,0.236611,0.237091,0.054902,1.736768,1.746675,1.746675,-1.595680,-1.605144,1.605144,0.521420,0,0,1,0,0,0,0,ASCENT,0.639997,0.251193,0.000000
606,6.060000,1.050143,1.403096,0.352953,0.238150,0.238639,0.053979,1.730827,1.740829,1.740829,-1.590001,-1.599519,1.599519,0.520214,0,0,1,0,0,0,0,ASCENT,0.636997,0.251252,0.000000
607,6.070000,1.052522,1.403096,0.350574,0.239048,0.239550,0.057702,1.724846,1.734902,1.734902,-1.584443,-1.593960,1.593960,0.518987,0,0,1,0,0,0,0,ASCENT,0.633997,0.251649,0.000000
608,6.080000,1.054903,1.403096,0.348193,0.239370,0.239896,0.055033,1.718935,1.729062,1.729062,-1.579092,-1.588628,1.588628,0.517775,0,0,1,0,0,0,0,ASCENT,0.630997,0.251200,0.000000
609,6.090000,1.057314,1.403096,0.345782,0.242419,0.242959,0.054772,1.712523,1.722659,1.722659,-1.572976,-1.582467,1.582467,0.516584,0,0,1,0,0,0,0,ASCENT,0.627997,0.250467,0.000000
610,6.100000,1.059752,1.403096,0.343344,0.245122,0.245687,0.054352,1.706381,1.716617,1.716617,-1.567112,-1.576653,1.576653,0.515374,0,0,1,0,0,0,0,ASCENT,0.624997,0.250653,0.000000
611,6.110000,1.062201,1.403096,0.340895,0.246061,0.246649,0.062809,1.700151,1.710444,1.710444,-1.561382,-1.570907,1.570907,0.514098,0,0,1,0,0,0,0,ASCENT,0.621997,0.251264,0.000000
612,6.120000,1.064669,1.403096,0.338427,0.248240,0.248850,0.057826,1.693764,1.704143,1.704143,-1.555417,-1.564976,1.564976,0.512859,0,0,1,0,0,0,0,ASCENT,0.618997,0.249846,0.000000
613,6.130000,1.067146,1.403096,0.335950,0.248817,0.249448,0.067247,1.687420,1.697856,1.697856,-1.549618,-1.559167,1.559167,0.511539,0,0,1,0,0,0,0,ASCENT,0.615997,0.250712,0.000000
614,6.140000,1.069612,1.403096,0.333484,0.247741,0.248403,0.067901,1.681238,1.691773,1.691773,-1.544167,-1.553754,1.553754,0.510198,0,0,1,0,0,0,0,ASCENT,0.612997,0.250209,0.000000
615,6.150000,1.072059,1.403096,0.331037,0.245775,0.246462,0.074852,1.674888,1.685459,1.685459,-1.538638,-1.548191,1.548191,0.508806,0,0,1,0,0,0,0,ASCENT,0.609997,0.250227,0.000000
616,6.160000,1.074472,1.403096,0.328624,0.242428,0.243151,0.075186,1.668804,1.679462,1.679462,-1.533455,-1.543038,1.543038,0.507393,0,0,1,0,0,0,0,ASCENT,0.606997,0.249835,0.000000
617,6.170000,1.076833,1.403096,0.326263,0.237047,0.237808,0.083914,1.662753,1.673449,1.673449,-1.528460,-1.538007,1.538007,0.505911,0,0,1,0,0,0,0,ASCENT,0.603997,0.250339,0.000000
618,6.180000,1.079124,1.403096,0.323972,0.229987,0.230788,0.087007,1.656935,1.667702,1.667702,-1.523737,-1.533290,1.533290,0.504385,0,0,1,0,0,0,0,ASCENT,0.600997,0.249939,0.000000
619,6.190000,1.081325,1.403096,0.321771,0.220952,0.221781,0.096203,1.651255,1.662062,1.662062,-1.519210,-1.528731,1.528731,0.502781,0,0,1,0,0,0,0,ASCENT,0.597997,0.250340,0.000000
620,6.200000,1.083427,1.403096,0.319669,0.211129,0.211991,0.094054,1.645928,1.656812,1.656812,-1.515023,-1.524570,1.524570,0.501188,0,0,1,0,0,0,0,ASCENT,0.594997,0.249744,0.000000
621,6.210000,1.085423,1.403096,0.317673,0.200284,0.201177,0.099946,1.640772,1.651675,1.651675,-1.511002,-1.520509,1.520509,0.499559,0,0,1,0,0,0,0,ASCENT,0.591997,0.250282,0.000000
622,6.220000,1.087291,1.403096,0.315805,0.187585,0.188518,0.098067,1.636163,1.647125,1.647125,-1.507613,-1.517130,1.517130,0.497933,0,0,1,0,0,0,0,ASCENT,0.588997,0.250387,0.000000
623,6.230000,1.089025,1.403096,0.314071,0.174084,0.175053,0.100756,1.631689,1.642648,1.642648,-1.504328,-1.513784,1.513784,0.496302,0,0,1,0,0,0,0,ASCENT,0.585997,0.250699,0.000000
624,6.240000,1.090626,1.403096,0.312470,0.160929,0.161939,0.093040,1.627630,1.638630,1.638630,-1.501287,-1.510742,1.510742,0.494732,0,0,1,0,0,0,0,ASCENT,0.582997,0.250173,0.000000
625,6.250000,1.092069,1.403096,0.311028,0.144668,0.145725,0.097607,1.624099,1.635104,1.635104,-1.498941,-1.508341,1.508341,0.493133,0,0,1,0,0,0,0,ASCENT,0.579997,0.251786,0.000000
626,6.260000,1.093350,1.403096,0.309746,0.128874,0.129978,0.085634,1.620874,1.631904,1.631904,-1.496767,-1.506151,1.506151,0.491641,0,0,1,0,0,0,0,ASCENT,0.576997,0.250737,0.000000
627,6.270000,1.094483,1.403096,0.308613,0.113887,0.115036,0.081660,1.617869,1.628881,1.628881,-1.494567,-1.503890,1.503890,0.490207,0,0,1,0,0,0,0,ASCENT,0.573997,0.251187,0.000000
628,6.280000,1.095481,1.403096,0.307615,0.100660,0.101857,0.067795,1.615299,1.626345,1.626345,-1.492511,-1.501843,1.501843,0.488898,0,0,1,0,0,0,0,ASCENT,0.570997,0.250774,0.000000
629,6.290000,1.096323,1.403096,0.306773,0.084731,0.086012,0.063670,1.613402,1.624458,1.624458,-1.491362,-1.500662,1.500662,0.487643,0,0,1,0,0,0,0,ASCENT,0.567997,0.252596,0.000000
630,6.300000,1.097019,1.403096,0.306077,0.070349,0.071744,0.044323,1.611671,1.622726,1.622726,-1.490267,-1.499538,1.499538,0.486577,0,0,1,0,0,0,0,ASCENT,0.564997,0.251465,0.000000
631,6.310000,1.097593,1.403096,0.305503,0.058144,0.059697,0.029959,1.610112,1.621134,1.621134,-1.489068,-1.498280,1.498280,0.485666,0,0,1,0,0,0,0,ASCENT,0.561997,0.251644,0.000000
632,6.320000,1.098011,1.403096,0.305085,0.042223,0.044131,0.023588,1.609371,1.620409,1.620409,-1.488917,-1.498100,1.498100,0.484808,0,0,1,0,0,0,0,ASCENT,0.558997,0.253445,0.000000
633,6.330000,1.098284,1.403096,0.304812,0.027970,0.030455,0.009676,1.608586,1.619612,1.619612,-1.488562,-1.497695,1.497695,0.484138,0,0,1,0,0,0,0,ASCENT,0.555997,0.252247,0.000000
634,6.340000,1.098444,1.403096,0.304652,0.016874,0.020350,0.017673,1.607972,1.618994,1.618994,-1.487955,-1.497069,1.497069,0.483648,0,0,1,0,0,0,0,ASCENT,0.552997,0.251859,0.000000
635,6.350000,1.098490,1.403096,0.304606,0.005350,0.013202,0.011898,1.607868,1.618931,1.618931,-1.488040,-1.497180,1.497180,0.483076,0,1,1,0,0,0,0,ASCENT,0.549997,0.252792,0.000000
636,6.360000,1.098454,1.403096,0.304642,-0.002668,0.012713,0.021853,1.607738,1.618821,1.618821,-1.487802,-1.496954,1.496954,0.482634,0,1,1,0,0,0,0,ASCENT,0.546997,0.252601,0.000000
637,6.370000,1.098373,1.403096,0.304723,-0.006868,0.014250,0.035009,1.607685,1.618787,1.618787,-1.487203,-1.496379,1.496379,0.482336,0,1,1,0,0,0,0,ASCENT,0.543997,0.252459,0.000000
638,6.380000,1.098287,1.403096,0.304809,-0.007243,0.014354,0.048275,1.607664,1.618791,1.618791,-1.486255,-1.495466,1.495466,0.482176,0,1,1,0,0,0,0,ASCENT,0.540997,0.252448,0.000000
639,6.390000,1.098227,1.403096,0.304869,-0.004679,0.013098,0.059424,1.607637,1.618800,1.618800,-1.485067,-1.494319,1.494319,0.482129,0,1,1,0,0,0,0,ASCENT,0.537997,0.252440,0.000000
640,6.400000,1.098220,1.403096,0.304876,0.000804,0.011983,0.070715,1.607472,1.618672,1.618672,-1.483531,-1.492826,1.492826,0.482195,0,1,1,0,0,0,0,ASCENT,0.534997,0.252294,0.000000
641,6.410000,1.098292,1.403096,0.304804,0.008829,0.014584,0.080646,1.607116,1.618362,1.618362,-1.481645,-1.490987,1.490987,0.482359,0,1,1,0,0,0,0,ASCENT,0.531997,0.252114,0.000000
642,6.420000,1.098461,1.403096,0.304635,0.018539,0.021678,0.087938,1.606556,1.617855,1.617855,-1.479510,-1.488904,1.488904,0.482592,0,0,1,0,0,0,0,ASCENT,0.528997,0.251898,0.000000
643,6.430000,1.098744,1.403096,0.304352,0.029960,0.031852,0.094964,1.605685,1.617041,1.617041,-1.477028,-1.486475,1.486475,0.482892,0,0,1,0,0,0,0,ASCENT,0.525997,0.251553,0.000000
644,6.440000,1.099154,1.403096,0.303942,0.042833,0.044078,0.100404,1.604481,1.615901,1.615901,-1.474202,-1.483705,1.483705,0.483243,0,0,1,0,0,0,0,ASCENT,0.522997,0.251213,0.000000
645,6.450000,1.099701,1.403096,0.303395,0.056418,0.057307,0.103088,1.602956,1.614448,1.614448,-1.471133,-1.480695,1.480695,0.483617,0,0,1,0,0,0,0,ASCENT,0.519997,0.250933,0.000000
646,6.460000,1.100391,1.403096,0.302705,0.070828,0.071496,0.105321,1.601031,1.612597,1.612597,-1.467732,-1.477350,1.477350,0.484011,0,0,1,0,0,0,0,ASCENT,0.516997,0.250536,0.000000
647,6.470000,1.101232,1.403096,0.301864,0.085892,0.086420,0.105925,1.598705,1.610350,1.610350,-1.464003,-1.473680,1.473680,0.484409,0,0,1,0,0,0,0,ASCENT,0.513997,0.250214,0.000000
648,6.480000,1.102227,1.403096,0.300869,0.101399,0.101837,0.104873,1.595972,1.607700,1.607700,-1.459960,-1.469694,1.469694,0.484795,0,0,1,0,0,0,0,ASCENT,0.510997,0.249933,0.000000
649,6.490000,1.103375,1.403096,0.299721,0.116719,0.117101,0.101257,1.592857,1.604675,1.604675,-1.455693,-1.465485,1.465485,0.485144,0,0,1,0,0,0,0,ASCENT,0.507997,0.249589,0.000000
650,6.500000,1.104677,1.403096,0.298419,0.132060,0.132405,0.097319,1.589311,1.601220,1.601220,-1.451127,-1.460972,1.460972,0.485452,0,0,1,0,0,0,0,ASCENT,0.504997,0.249216,0.000000
651,6.510000,1.106131,1.403096,0.296965,0.147316,0.147638,0.092035,1.585351,1.597353,1.597353,-1.446270,-1.456167,1.456167,0.485708,0,0,1,0,0,0,0,ASCENT,0.501997,0.248947,0.000000
652,6.520000,1.107732,1.403096,0.295364,0.161989,0.162302,0.084641,1.581021,1.593121,1.593121,-1.441210,-1.451157,1.451157,0.485890,0,0,1,0,0,0,0,ASCENT,0.498997,0.248751,0.000000
653,6.530000,1.109476,1.403096,0.293620,0.176283,0.176592,0.077056,1.576280,1.588480,1.588480,-1.435879,-1.445872,1.445872,0.485997,0,0,1,0,0,0,0,ASCENT,0.495997,0.248449,0.000000
654,6.540000,1.111359,1.403096,0.291738,0.190163,0.190476,0.068458,1.571158,1.583458,1.583458,-1.430285,-1.440322,1.440322,0.486020,0,0,1,0,0,0,0,ASCENT,0.492997,0.248206,0.000000
655,6.550000,1.113372,1.403096,0.289724,0.203216,0.203538,0.058210,1.565702,1.578106,1.578106,-1.424513,-1.434593,1.434593,0.485942,0,0,1,0,0,0,0,ASCENT,0.489997,0.248039,0.000000
656,6.560000,1.115510,1.403096,0.287587,0.215670,0.216005,0.048055,1.559881,1.572391,1.572391,-1.418499,-1.428618,1.428618,0.485765,0,0,1,0,0,0,0,ASCENT,0.486997,0.247749,0.000000
657,6.570000,1.117766,1.403096,0.285330,0.227533,0.227887,0.037284,1.553727,1.566343,1.566343,-1.412254,-1.422410,1.422410,0.485482,0,0,1,0,0,0,0,ASCENT,0.483997,0.247517,0.000000
658,6.580000,1.120134,1.403096,0.282962,0.238769,0.239145,0.026021,1.547259,1.559984,1.559984,-1.405791,-1.415982,1.415982,0.485088,0,0,1,0,0,0,0,ASCENT,0.480997,0.247303,0.000000
659,6.590000,1.122606,1.403096,0.280490,0.249045,0.249447,0.014162,1.540523,1.553360,1.553360,-1.399184,-1.409409,1.409409,0.484573,0,0,1,0,0,0,0,ASCENT,0.477997,0.247142,0.000000
