time,tick,state,direction,sq,phase_velocity,phase_accel,knee_l_nom,knee_l_grav,knee_l_bal,knee_l_req,knee_l_app,knee_l_act,knee_l_req_app_err,knee_l_app_act_err,knee_l_req_act_err,knee_l_dqds,knee_l_nom_tgt_vel,knee_l_req_tgt_vel,knee_l_app_tgt_vel,knee_l_act_vel,knee_l_ref_accel,knee_l_pos_nm,knee_l_vel_nm,knee_l_tot_nm,knee_l_solv_nm,knee_l_demand,knee_l_max_force,knee_l_lim,hip_l_nom,hip_l_grav,hip_l_bal,hip_l_req,hip_l_app,hip_l_act,hip_l_req_app_err,hip_l_app_act_err,hip_l_req_act_err,hip_l_dqds,hip_l_nom_tgt_vel,hip_l_req_tgt_vel,hip_l_app_tgt_vel,hip_l_act_vel,hip_l_ref_accel,hip_l_pos_nm,hip_l_vel_nm,hip_l_tot_nm,hip_l_solv_nm,hip_l_demand,hip_l_max_force,hip_l_lim,ankle_l_nom,ankle_l_grav,ankle_l_bal,ankle_l_req,ankle_l_app,ankle_l_act,ankle_l_req_app_err,ankle_l_app_act_err,ankle_l_req_act_err,ankle_l_dqds,ankle_l_nom_tgt_vel,ankle_l_req_tgt_vel,ankle_l_app_tgt_vel,ankle_l_act_vel,pelvis_pitch,trunk_pitch,com_z,com_y,cop_z,support_min,support_max,contacts,foot_pitch_l,foot_pitch_r,bar_y,bar_vy
5.650,565,ASCENT,Ascent,0.3940,-0.30,0.0,54.57,0.00,0.00,54.57,54.57,74.89,0.00,20.32,20.32,160.05,-48.01,-48.00,-48.00,-62.25,-3.3,-283.7,19.9,-263.8,0.0,0.1028,2565.0,0.5165,-52.87,0.00,0.00,-52.87,-52.87,-67.53,0.00,-14.66,-14.66,-164.75,49.43,49.42,49.42,51.69,1.7,230.2,-3.6,226.6,0.0,0.0884,2565.0,0.5627,-15.57,0.00,0.08,-15.48,-15.48,-24.04,0.00,-8.55,-8.55,-37.23,11.17,11.16,11.16,22.12,-16.56,29.25,-0.0497,0.9131,-0.0467,-0.1547,0.1353,8,0.00,-0.01,1.2070,0.3089
5.660,566,ASCENT,Ascent,0.3910,-0.30,0.0,54.09,0.00,0.00,54.09,54.09,74.35,0.00,20.26,20.26,160.15,-48.04,-48.00,-48.00,-62.62,-2.9,-282.9,20.4,-262.5,0.0,0.1023,2565.0,0.5128,-52.38,0.00,0.00,-52.38,-52.38,-67.02,0.00,-14.64,-14.64,-164.80,49.44,49.42,49.42,52.41,1.2,229.9,-4.7,225.2,0.0,0.0878,2565.0,0.5585,-15.45,0.00,2.37,-13.08,-14.34,-23.90,-1.26,-9.56,-10.82,-37.30,11.19,11.16,11.16,21.53,-16.43,29.11,-0.0496,0.9157,-0.0526,-0.1547,0.1353,8,0.00,-0.01,1.2100,0.3072
5.670,567,ASCENT,Ascent,0.3880,-0.30,0.0,53.61,0.00,0.00,53.61,53.61,73.82,0.00,20.21,20.21,160.24,-48.07,-48.09,-48.09,-62.16,-2.4,-282.2,19.7,-262.6,0.0,0.1024,2565.0,0.5091,-51.88,0.00,0.00,-51.88,-51.88,-66.51,0.00,-14.63,-14.63,-164.83,49.45,49.45,49.45,51.95,0.6,229.7,-3.9,225.8,0.0,0.0880,2565.0,0.5542,-15.34,0.00,0.34,-15.00,-15.00,-23.75,0.00,-8.75,-8.75,-37.37,11.21,11.23,11.23,22.11,-16.31,28.97,-0.0496,0.9184,-0.0471,-0.1547,0.1353,8,0.00,-0.01,1.2131,0.3052
5.680,568,ASCENT,Ascent,0.3850,-0.30,0.0,53.13,0.00,0.00,53.13,53.13,73.29,0.00,20.16,20.16,160.31,-48.09,-48.09,-48.09,-62.42,-1.9,-281.5,20.0,-261.5,0.0,0.1020,2565.0,0.5055,-51.39,0.00,0.00,-51.39,-51.39,-66.00,0.00,-14.61,-14.61,-164.84,49.45,49.45,49.45,52.50,0.0,229.5,-4.8,224.7,0.0,0.0876,2565.0,0.5500,-15.23,0.00,2.63,-12.60,-13.86,-23.61,-1.26,-9.75,-11.01,-37.45,11.23,11.23,11.23,21.69,-16.18,28.83,-0.0495,0.9210,-0.0516,-0.1547,0.1353,8,0.00,-0.01,1.2161,0.3037
5.690,569,ASCENT,Ascent,0.3820,-0.30,0.0,52.65,0.00,0.00,52.65,52.65,72.76,0.00,20.12,20.12,160.36,-48.11,-48.09,-48.09,-62.04,-1.5,-280.9,19.5,-261.4,0.0,0.1019,2565.0,0.5018,-50.89,0.00,0.00,-50.89,-50.89,-65.49,0.00,-14.59,-14.59,-164.83,49.45,49.45,49.45,52.04,-0.5,229.2,-4.1,225.2,0.0,0.0878,2565.0,0.5457,-15.12,0.00,0.34,-14.78,-14.78,-23.46,0.00,-8.68,-8.68,-37.52,11.26,11.23,11.23,22.31,-16.06,28.68,-0.0495,0.9236,-0.0460,-0.1547,0.1353,8,0.00,-0.01,1.2190,0.3017
5.700,570,ASCENT,Ascent,0.3790,-0.30,0.0,52.17,0.00,0.00,52.17,52.17,72.23,0.00,20.06,20.06,160.41,-48.12,-48.13,-48.13,-62.48,-1.0,-280.1,20.0,-260.1,0.0,0.1014,2565.0,0.4981,-50.40,0.00,0.00,-50.40,-50.40,-64.97,0.00,-14.57,-14.57,-164.81,49.44,49.42,49.42,52.77,-1.1,228.9,-5.3,223.7,0.0,0.0872,2565.0,0.5415,-15.00,0.00,2.63,-12.37,-13.63,-23.32,-1.26,-9.68,-10.94,-37.59,11.28,11.30,11.30,21.71,-15.93,28.54,-0.0494,0.9262,-0.0518,-0.1547,0.1353,8,0.00,-0.01,1.2220,0.3001
5.710,571,ASCENT,Ascent,0.3760,-0.30,0.0,51.69,0.00,0.00,51.69,51.69,71.70,0.00,20.02,20.02,160.43,-48.13,-48.13,-48.13,-62.09,-0.5,-279.5,19.5,-260.0,0.0,0.1014,2565.0,0.4945,-49.90,0.00,0.00,-49.90,-49.90,-64.46,0.00,-14.56,-14.56,-164.76,49.43,49.42,49.42,52.36,-1.7,228.6,-4.6,224.0,0.0,0.0874,2565.0,0.5372,-14.89,0.00,0.50,-14.39,-14.39,-23.17,0.00,-8.77,-8.77,-37.66,11.30,11.30,11.30,22.26,-15.80,28.39,-0.0494,0.9288,-0.0464,-0.1547,0.1353,8,0.00,-0.01,1.2249,0.2981
5.720,572,ASCENT,Ascent,0.3730,-0.30,0.0,51.20,0.00,0.00,51.20,51.20,71.17,0.00,19.97,19.97,160.44,-48.13,-48.13,-48.13,-62.45,-0.1,-278.8,20.0,-258.8,0.0,0.1009,2565.0,0.4908,-49.41,0.00,0.00,-49.41,-49.41,-63.95,0.00,-14.54,-14.54,-164.69,49.41,49.42,49.42,52.94,-2.3,228.3,-5.5,222.8,0.0,0.0869,2565.0,0.5329,-14.78,0.00,2.79,-11.99,-13.25,-23.03,-1.26,-9.78,-11.04,-37.73,11.32,11.30,11.30,21.79,-15.67,28.25,-0.0493,0.9314,-0.0513,-0.1547,0.1353,8,0.00,-0.01,1.2279,0.2965
5.730,573,ASCENT,Ascent,0.3700,-0.30,0.0,50.72,0.00,0.00,50.72,50.72,70.64,0.00,19.92,19.92,160.43,-48.13,-48.12,-48.12,-62.09,0.4,-278.1,19.5,-258.6,0.0,0.1008,2565.0,0.4872,-48.92,0.00,0.00,-48.92,-48.92,-63.43,0.00,-14.52,-14.52,-164.61,49.38,49.32,49.32,52.45,-2.8,228.0,-4.9,223.1,0.0,0.0870,2565.0,0.5286,-14.67,0.00,0.50,-14.17,-14.17,-22.88,0.00,-8.71,-8.71,-37.79,11.34,11.37,11.37,22.40,-15.54,28.10,-0.0493,0.9340,-0.0459,-0.1547,0.1353,8,0.00,-0.01,1.2308,0.2945
5.740,574,ASCENT,Ascent,0.3670,-0.30,0.0,50.24,0.00,0.00,50.24,50.24,70.11,0.00,19.87,19.87,160.41,-48.12,-48.12,-48.12,-62.51,0.9,-277.4,20.1,-257.3,0.0,0.1003,2565.0,0.4835,-48.42,0.00,0.00,-48.42,-48.42,-62.92,0.00,-14.49,-14.49,-164.50,49.35,49.32,49.32,53.22,-3.4,227.6,-6.1,221.5,0.0,0.0864,2565.0,0.5243,-14.55,0.00,2.79,-11.76,-13.02,-22.73,-1.26,-9.71,-10.97,-37.86,11.36,11.37,11.37,21.82,-15.40,27.95,-0.0492,0.9365,-0.0518,-0.1547,0.1353,8,0.00,-0.01,1.2337,0.2929
5.750,575,ASCENT,Ascent,0.3640,-0.30,0.0,49.76,0.00,0.00,49.76,49.76,69.58,0.00,19.82,19.82,160.38,-48.11,-48.12,-48.12,-62.13,1.3,-276.7,19.6,-257.1,0.0,0.1003,2565.0,0.4799,-47.93,0.00,0.00,-47.93,-47.93,-62.40,0.00,-14.47,-14.47,-164.38,49.31,49.32,49.32,52.71,-4.0,227.3,-5.3,222.0,0.0,0.0866,2565.0,0.5200,-14.44,0.00,1.11,-13.33,-13.33,-22.58,0.00,-9.25,-9.25,-37.93,11.38,11.37,11.37,22.39,-15.27,27.80,-0.0492,0.9390,-0.0463,-0.1547,0.1353,8,-0.01,-0.01,1.2365,0.2912
5.760,576,ASCENT,Ascent,0.3610,-0.30,0.0,49.28,0.00,0.00,49.28,49.28,69.05,0.00,19.77,19.77,160.32,-48.10,-48.12,-48.12,-62.36,1.8,-276.0,19.9,-256.1,0.0,0.0999,2565.0,0.4762,-47.44,0.00,0.00,-47.44,-47.44,-61.88,0.00,-14.45,-14.45,-164.24,49.27,49.32,49.32,52.98,-4.5,226.9,-5.7,221.2,0.0,0.0862,2565.0,0.5157,-14.32,0.00,3.40,-10.93,-12.19,-22.43,-1.26,-10.25,-11.50,-37.99,11.40,11.37,11.37,22.28,-15.13,27.65,-0.0491,0.9416,-0.0487,-0.1547,0.1353,8,-0.01,-0.01,1.2394,0.2902
5.770,577,ASCENT,Ascent,0.3580,-0.30,0.0,48.80,0.00,0.00,48.80,48.80,68.52,0.00,19.72,19.72,160.26,-48.08,-48.05,-48.05,-62.15,2.3,-275.3,19.7,-255.7,0.0,0.0997,2565.0,0.4725,-46.94,0.00,0.00,-46.94,-46.94,-61.37,0.00,-14.43,-14.43,-164.08,49.22,49.17,49.17,52.49,-5.1,226.6,-5.2,221.4,0.0,0.0863,2565.0,0.5114,-14.21,0.00,1.10,-13.11,-13.11,-22.28,0.00,-9.17,-9.17,-38.06,11.42,11.44,11.44,22.96,-15.00,27.50,-0.0491,0.9441,-0.0431,-0.1547,0.1353,8,-0.01,-0.01,1.2422,0.2885
5.780,578,ASCENT,Ascent,0.3550,-0.30,0.0,48.32,0.00,0.00,48.32,48.32,67.98,0.00,19.66,19.66,160.17,-48.05,-48.05,-48.05,-62.73,2.7,-274.6,20.5,-254.1,0.0,0.0991,2565.0,0.4689,-46.45,0.00,0.00,-46.45,-46.45,-60.85,0.00,-14.40,-14.40,-163.90,49.17,49.17,49.17,53.34,-5.7,226.2,-6.6,219.6,0.0,0.0856,2565.0,0.5071,-14.10,0.00,3.38,-10.72,-11.96,-22.13,-1.24,-10.17,-11.41,-38.12,11.44,11.44,11.44,22.39,-14.86,27.35,-0.0490,0.9466,-0.0488,-0.1547,0.1353,8,-0.01,-0.01,1.2451,0.2872
5.790,579,ASCENT,Ascent,0.3520,-0.30,0.0,47.84,0.00,0.00,47.84,47.84,67.45,0.00,19.61,19.61,160.07,-48.02,-48.05,-48.05,-62.50,3.2,-273.9,20.2,-253.7,0.0,0.0989,2565.0,0.4652,-45.96,0.00,0.00,-45.96,-45.96,-60.34,0.00,-14.38,-14.38,-163.70,49.11,49.17,49.17,52.87,-6.3,225.8,-5.8,220.0,0.0,0.0858,2565.0,0.5028,-13.98,0.00,1.09,-12.89,-12.89,-21.97,0.00,-9.08,-9.08,-38.18,11.45,11.44,11.44,22.95,-14.72,27.20,-0.0490,0.9491,-0.0435,-0.1547,0.1353,8,-0.01,-0.01,1.2479,0.2851
5.800,580,ASCENT,Ascent,0.3490,-0.30,0.0,47.36,0.00,0.00,47.36,47.36,66.91,0.00,19.56,19.56,159.96,-47.99,-47.93,-47.93,-62.96,3.7,-273.1,21.0,-252.1,0.0,0.0983,2565.0,0.4615,-45.47,0.00,0.00,-45.47,-45.47,-59.82,0.00,-14.35,-14.35,-163.48,49.04,48.95,48.95,53.52,-6.8,225.3,-7.2,218.2,0.0,0.0851,2565.0,0.4985,-13.87,0.00,3.38,-10.49,-11.75,-21.82,-1.26,-10.07,-11.33,-38.24,11.47,11.50,11.50,22.41,-14.58,27.04,-0.0489,0.9516,-0.0494,-0.1547,0.1353,8,-0.01,-0.01,1.2507,0.2835
5.810,581,ASCENT,Ascent,0.3460,-0.30,0.0,46.88,0.00,0.00,46.88,46.88,66.38,0.00,19.50,19.50,159.83,-47.95,-47.93,-47.93,-62.66,4.1,-272.3,20.6,-251.7,0.0,0.0981,2565.0,0.4578,-44.98,0.00,0.00,-44.98,-44.98,-59.30,0.00,-14.32,-14.32,-163.24,48.97,48.95,48.95,53.14,-7.4,224.9,-6.6,218.3,0.0,0.0851,2565.0,0.4942,-13.75,0.00,1.09,-12.67,-12.67,-21.67,0.00,-9.00,-9.00,-38.30,11.49,11.50,11.50,23.00,-14.45,26.89,-0.0489,0.9540,-0.0442,-0.1547,0.1353,8,-0.01,-0.01,1.2535,0.2814
5.820,582,ASCENT,Ascent,0.3430,-0.30,0.0,46.40,0.00,0.00,46.40,46.40,65.84,0.00,19.44,19.44,159.69,-47.91,-47.93,-47.93,-63.01,4.6,-271.5,21.1,-250.4,0.0,0.0976,2565.0,0.4541,-44.49,0.00,0.00,-44.49,-44.49,-58.78,0.00,-14.28,-14.28,-162.99,48.90,48.95,48.95,53.72,-8.0,224.4,-7.5,216.9,0.0,0.0846,2565.0,0.4898,-13.64,0.00,3.38,-10.26,-11.52,-21.51,-1.26,-10.00,-11.26,-38.36,11.51,11.50,11.50,22.48,-14.31,26.73,-0.0489,0.9565,-0.0501,-0.1547,0.1353,8,-0.01,-0.01,1.2562,0.2797
5.830,583,ASCENT,Ascent,0.3400,-0.30,0.0,45.92,0.00,0.00,45.92,45.92,65.31,0.00,19.39,19.39,159.52,-47.86,-47.76,-47.76,-62.63,5.1,-270.7,20.8,-250.0,0.0,0.0974,2565.0,0.4504,-44.00,0.00,0.00,-44.00,-44.00,-58.26,0.00,-14.26,-14.26,-162.71,48.81,48.66,48.66,53.13,-8.5,223.9,-7.0,216.9,0.0,0.0846,2565.0,0.4855,-13.52,0.00,1.09,-12.44,-12.44,-21.36,0.00,-8.92,-8.92,-38.42,11.53,11.55,11.55,23.06,-14.17,26.58,-0.0488,0.9589,-0.0448,-0.1547,0.1353,8,-0.01,-0.01,1.2589,0.2775
5.840,584,ASCENT,Ascent,0.3370,-0.30,0.0,45.44,0.00,0.00,45.44,45.44,64.77,0.00,19.33,19.33,159.35,-47.80,-47.76,-47.76,-63.01,5.5,-269.9,21.3,-248.6,0.0,0.0969,2565.0,0.4467,-43.52,0.00,0.00,-43.52,-43.52,-57.73,0.00,-14.22,-14.22,-162.42,48.73,48.66,48.66,53.91,-9.1,223.3,-8.3,215.1,0.0,0.0839,2565.0,0.4811,-13.41,0.00,3.38,-10.03,-11.29,-21.21,-1.26,-9.92,-11.18,-38.48,11.54,11.55,11.55,22.53,-14.02,26.42,-0.0488,0.9613,-0.0508,-0.1547,0.1353,8,-0.01,-0.01,1.2617,0.2759
5.850,585,ASCENT,Ascent,0.3340,-0.30,0.0,44.96,0.00,0.00,44.96,44.96,64.24,0.00,19.27,19.27,159.16,-47.75,-47.76,-47.76,-62.62,6.0,-269.1,20.7,-248.3,0.0,0.0968,2565.0,0.4430,-43.03,0.00,0.00,-43.03,-43.03,-57.21,0.00,-14.18,-14.18,-162.10,48.63,48.66,48.66,53.32,-9.7,222.8,-7.3,215.5,0.0,0.0840,2565.0,0.4768,-13.29,0.00,1.09,-12.20,-12.20,-21.05,0.00,-8.84,-8.84,-38.53,11.56,11.55,11.55,23.09,-13.88,26.26,-0.0487,0.9637,-0.0454,-0.1547,0.1353,8,-0.01,-0.01,1.2644,0.2736
5.860,586,ASCENT,Ascent,0.3310,-0.30,0.0,44.49,0.00,0.00,44.49,44.49,63.70,0.00,19.21,19.21,158.95,-47.68,-47.76,-47.76,-62.94,6.4,-268.2,21.2,-247.1,0.0,0.0963,2565.0,0.4393,-42.54,0.00,0.00,-42.54,-42.54,-56.69,0.00,-14.15,-14.15,-161.77,48.53,48.66,48.66,53.87,-10.3,222.2,-8.2,214.0,0.0,0.0834,2565.0,0.4724,-13.18,0.00,3.38,-9.80,-11.06,-20.90,-1.26,-9.84,-11.10,-38.59,11.58,11.55,11.55,22.54,-13.74,26.10,-0.0487,0.9661,-0.0513,-0.1547,0.1353,8,-0.01,-0.01,1.2670,0.2718
5.870,587,ASCENT,Ascent,0.3280,-0.30,0.0,44.01,0.00,0.00,44.01,44.01,63.16,0.00,19.15,19.15,158.73,-47.62,-47.54,-47.54,-62.56,6.9,-267.4,21.0,-246.5,0.0,0.0961,2565.0,0.4356,-42.06,0.00,0.00,-42.06,-42.06,-56.17,0.00,-14.11,-14.11,-161.42,48.43,48.31,48.31,53.27,-10.8,221.6,-7.8,213.8,0.0,0.0834,2565.0,0.4681,-13.06,0.00,1.09,-11.97,-11.97,-20.74,0.00,-8.77,-8.77,-38.64,11.59,11.61,11.61,23.09,-13.60,25.94,-0.0487,0.9685,-0.0460,-0.1547,0.1353,8,0.00,-0.01,1.2697,0.2695
5.880,588,ASCENT,Ascent,0.3250,-0.30,0.0,43.54,0.00,0.00,43.54,43.54,62.63,0.00,19.09,19.09,158.49,-47.55,-47.54,-47.54,-62.94,7.4,-266.6,21.5,-245.1,0.0,0.0955,2565.0,0.4319,-41.57,0.00,0.00,-41.57,-41.57,-55.64,0.00,-14.07,-14.07,-161.05,48.31,48.31,48.31,54.07,-11.4,221.0,-9.0,211.9,0.0,0.0826,2565.0,0.4637,-12.94,0.00,3.38,-9.56,-10.83,-20.58,-1.26,-9.76,-11.02,-38.70,11.61,11.61,11.61,22.54,-13.45,25.78,-0.0486,0.9709,-0.0520,-0.1547,0.1353,8,0.00,-0.01,1.2723,0.2678
5.890,589,ASCENT,Ascent,0.3220,-0.30,0.0,43.06,0.00,0.00,43.06,43.06,62.09,0.00,19.03,19.03,158.23,-47.47,-47.54,-47.54,-62.56,7.8,-265.8,21.0,-244.8,0.0,0.0954,2565.0,0.4282,-41.09,0.00,0.00,-41.09,-41.09,-55.12,0.00,-14.03,-14.03,-160.66,48.20,48.31,48.31,53.47,-12.0,220.4,-8.1,212.3,0.0,0.0828,2565.0,0.4593,-12.83,0.00,1.81,-11.01,-11.01,-20.43,0.00,-9.41,-9.41,-38.75,11.62,11.61,11.61,23.06,-13.31,25.62,-0.0486,0.9732,-0.0466,-0.1547,0.1353,8,-0.01,-0.01,1.2749,0.2660
5.900,590,ASCENT,Ascent,0.3190,-0.30,0.0,42.59,0.00,0.00,42.59,42.59,61.56,0.00,18.97,18.97,157.96,-47.39,-47.27,-47.27,-62.68,8.3,-264.9,21.5,-243.4,0.0,0.0949,2565.0,0.4245,-40.61,0.00,0.00,-40.61,-40.61,-54.60,0.00,-13.99,-13.99,-160.25,48.08,47.90,47.90,53.56,-12.5,219.7,-8.9,210.9,0.0,0.0822,2565.0,0.4550,-12.71,0.00,3.66,-9.05,-9.87,-20.27,-0.81,-10.40,-11.22,-38.80,11.64,11.66,11.66,23.00,-13.16,25.45,-0.0486,0.9755,-0.0483,-0.1547,0.1353,8,-0.01,-0.01,1.2775,0.2651
5.910,591,ASCENT,Ascent,0.3160,-0.30,0.0,42.11,0.00,0.00,42.11,42.11,61.02,0.00,18.91,18.91,157.68,-47.30,-47.27,-47.27,-62.61,8.8,-264.0,21.4,-242.6,0.0,0.0946,2565.0,0.4208,-40.13,0.00,0.00,-40.13,-40.13,-54.08,0.00,-13.95,-13.95,-159.82,47.95,47.90,47.90,53.29,-13.1,219.1,-8.5,210.7,0.0,0.0821,2565.0,0.4507,-12.59,0.00,1.37,-11.23,-11.01,-20.10,0.21,-9.09,-8.87,-38.85,11.65,11.66,11.66,23.66,-13.02,25.29,-0.0485,0.9779,-0.0428,-0.1547,0.1353,8,-0.01,-0.01,1.2801,0.2631
5.920,592,ASCENT,Ascent,0.3130,-0.30,0.0,41.64,0.00,0.00,41.64,41.64,60.48,0.00,18.84,18.84,157.38,-47.21,-47.27,-47.27,-63.18,9.2,-263.1,22.2,-240.9,0.0,0.0939,2565.0,0.4171,-39.65,0.00,0.00,-39.65,-39.65,-53.56,0.00,-13.90,-13.90,-159.38,47.81,47.90,47.90,54.06,-13.7,218.4,-9.7,208.7,0.0,0.0814,2565.0,0.4463,-12.48,0.00,3.66,-8.82,-9.87,-19.94,-1.05,-10.08,-11.12,-38.90,11.67,11.66,11.66,22.92,-12.87,25.12,-0.0485,0.9802,-0.0497,-0.1547,0.1353,8,-0.01,-0.01,1.2827,0.2613
5.930,593,ASCENT,Ascent,0.3100,-0.30,0.0,41.17,0.00,0.00,41.17,41.17,59.94,0.00,18.78,18.78,157.06,-47.12,-46.95,-46.95,-62.95,9.7,-262.2,22.3,-239.8,0.0,0.0935,2565.0,0.4134,-39.17,0.00,0.00,-39.17,-39.17,-53.04,0.00,-13.86,-13.86,-158.91,47.67,47.43,47.43,53.49,-14.3,217.7,-9.5,208.2,0.0,0.0812,2565.0,0.4420,-12.36,0.00,1.37,-11.00,-11.00,-19.78,0.00,-8.79,-8.79,-38.95,11.68,11.71,11.71,23.41,-12.73,24.96,-0.0484,0.9825,-0.0443,-0.1547,0.1353,8,-0.01,-0.01,1.2853,0.2588
5.940,594,ASCENT,Ascent,0.3070,-0.30,0.0,40.70,0.00,0.00,40.70,40.70,59.40,0.00,18.70,18.70,156.73,-47.02,-46.95,-46.95,-63.42,10.2,-261.2,23.0,-238.2,0.0,0.0928,2565.0,0.4097,-38.70,0.00,0.00,-38.70,-38.70,-52.51,0.00,-13.81,-13.81,-158.43,47.53,47.43,47.43,54.45,-14.8,216.9,-11.0,205.8,0.0,0.0803,2565.0,0.4376,-12.24,0.00,3.66,-8.59,-9.85,-19.63,-1.26,-9.78,-11.04,-38.99,11.70,11.71,11.71,22.74,-12.59,24.79,-0.0484,0.9848,-0.0516,-0.1547,0.1353,8,-0.01,-0.01,1.2878,0.2566
5.950,595,ASCENT,Ascent,0.3040,-0.30,0.0,40.23,0.00,0.00,40.23,40.23,58.86,0.00,18.64,18.64,156.39,-46.92,-46.95,-46.95,-62.97,10.6,-260.2,22.4,-237.8,0.0,0.0927,2565.0,0.4060,-38.22,0.00,0.00,-38.22,-38.22,-51.98,0.00,-13.76,-13.76,-157.92,47.38,47.43,47.43,53.76,-15.4,216.1,-9.9,206.1,0.0,0.0804,2565.0,0.4332,-12.13,0.00,1.84,-10.29,-10.29,-19.47,0.00,-9.18,-9.18,-39.04,11.71,11.71,11.71,23.24,-12.44,24.62,-0.0484,0.9870,-0.0464,-0.1547,0.1353,8,-0.01,-0.01,1.2903,0.2542
5.960,596,ASCENT,Ascent,0.3010,-0.30,0.0,39.76,0.00,0.00,39.76,39.76,58.32,0.00,18.57,18.57,156.02,-46.81,-46.95,-46.95,-63.02,11.1,-259.2,22.4,-236.8,0.0,0.0923,2565.0,0.4022,-37.75,0.00,0.00,-37.75,-37.75,-51.46,0.00,-13.71,-13.71,-157.40,47.22,47.43,47.43,53.87,-16.0,215.3,-10.1,205.2,0.0,0.0800,2565.0,0.4288,-12.01,0.00,4.13,-7.88,-9.14,-19.31,-1.26,-10.17,-11.43,-39.09,11.73,11.71,11.71,23.01,-12.30,24.45,-0.0483,0.9893,-0.0496,-0.1547,0.1353,8,-0.01,-0.01,1.2928,0.2525
5.970,597,ASCENT,Ascent,0.2980,-0.30,0.0,39.29,0.00,0.00,39.29,39.29,57.79,0.00,18.50,18.50,155.65,-46.69,-46.57,-46.57,-62.69,11.6,-258.3,22.5,-235.7,0.0,0.0919,2565.0,0.3985,-37.28,0.00,0.00,-37.28,-37.28,-50.94,0.00,-13.66,-13.66,-156.86,47.06,46.89,46.89,53.19,-16.5,214.6,-9.9,204.7,0.0,0.0798,2565.0,0.4245,-11.89,0.00,1.84,-10.05,-10.05,-19.14,0.00,-9.09,-9.09,-39.13,11.74,11.75,11.75,23.61,-12.15,24.28,-0.0483,0.9915,-0.0441,-0.1547,0.1353,8,-0.01,-0.01,1.2952,0.2502
5.980,598,ASCENT,Ascent,0.2950,-0.30,0.0,38.83,0.00,0.00,38.83,38.83,57.25,0.00,18.42,18.42,155.25,-46.58,-46.57,-46.57,-63.16,12.0,-257.2,23.2,-234.0,0.0,0.0912,2565.0,0.3948,-36.81,0.00,0.00,-36.81,-36.81,-50.42,0.00,-13.61,-13.61,-156.30,46.89,46.89,46.89,54.09,-17.1,213.7,-11.3,202.4,0.0,0.0789,2565.0,0.4201,-11.78,0.00,4.13,-7.65,-8.91,-18.98,-1.26,-10.07,-11.34,-39.17,11.75,11.75,11.75,23.06,-12.00,24.11,-0.0482,0.9937,-0.0499,-0.1547,0.1353,8,-0.01,-0.01,1.2977,0.2483
5.990,599,ASCENT,Ascent,0.2920,-0.30,0.0,38.36,0.00,0.00,38.36,38.36,56.71,0.00,18.35,18.35,154.84,-46.45,-46.57,-46.57,-62.85,12.5,-256.2,22.7,-233.5,0.0,0.0910,2565.0,0.3911,-36.34,0.00,0.00,-36.34,-36.34,-49.90,0.00,-13.55,-13.55,-155.72,46.72,46.89,46.89,53.45,-17.7,212.9,-10.3,202.6,0.0,0.0790,2565.0,0.4158,-11.66,0.00,1.84,-9.82,-9.82,-18.82,0.00,-9.00,-9.00,-39.22,11.76,11.75,11.75,23.53,-11.86,23.94,-0.0482,0.9959,-0.0445,-0.1547,0.1353,8,-0.01,-0.01,1.3001,0.2456
6.000,600,ASCENT,Ascent,0.2890,-0.30,0.0,37.90,0.00,0.00,37.90,37.90,56.17,0.00,18.27,18.27,154.42,-46.33,-46.15,-46.15,-63.10,13.0,-255.1,23.7,-231.4,0.0,0.0902,2565.0,0.3874,-35.87,0.00,0.00,-35.87,-35.87,-49.37,0.00,-13.50,-13.50,-155.12,46.54,46.28,46.28,53.89,-18.3,212.0,-12.0,200.1,0.0,0.0780,2565.0,0.4114,-11.54,0.00,4.13,-7.41,-8.67,-18.66,-1.26,-9.98,-11.25,-39.26,11.78,11.79,11.79,22.96,-11.71,23.77,-0.0482,0.9981,-0.0503,-0.1547,0.1353,8,-0.01,-0.01,1.3025,0.2436
6.010,601,ASCENT,Ascent,0.2860,-0.30,0.0,37.43,0.00,0.00,37.43,37.43,55.63,0.00,18.19,18.19,153.98,-46.19,-46.15,-46.15,-62.92,13.4,-254.0,23.4,-230.6,0.0,0.0899,2565.0,0.3836,-35.41,0.00,0.00,-35.41,-35.41,-48.85,0.00,-13.44,-13.44,-154.50,46.35,46.28,46.28,53.63,-18.8,211.1,-11.5,199.5,0.0,0.0778,2565.0,0.4071,-11.42,0.00,1.84,-9.58,-9.58,-18.49,0.00,-8.91,-8.91,-39.30,11.79,11.79,11.79,23.50,-11.57,23.59,-0.0481,1.0003,-0.0451,-0.1547,0.1353,8,-0.01,-0.01,1.3048,0.2408
