time,tick,state,direction,sq,phase_velocity,phase_accel,knee_l_nom,knee_l_grav,knee_l_bal,knee_l_req,knee_l_app,knee_l_act,knee_l_req_app_err,knee_l_app_act_err,knee_l_req_act_err,knee_l_dqds,knee_l_nom_tgt_vel,knee_l_req_tgt_vel,knee_l_app_tgt_vel,knee_l_act_vel,knee_l_ref_accel,knee_l_pos_nm,knee_l_vel_nm,knee_l_tot_nm,knee_l_solv_nm,knee_l_demand,knee_l_max_force,knee_l_lim,hip_l_nom,hip_l_grav,hip_l_bal,hip_l_req,hip_l_app,hip_l_act,hip_l_req_app_err,hip_l_app_act_err,hip_l_req_act_err,hip_l_dqds,hip_l_nom_tgt_vel,hip_l_req_tgt_vel,hip_l_app_tgt_vel,hip_l_act_vel,hip_l_ref_accel,hip_l_pos_nm,hip_l_vel_nm,hip_l_tot_nm,hip_l_solv_nm,hip_l_demand,hip_l_max_force,hip_l_lim,ankle_l_nom,ankle_l_grav,ankle_l_bal,ankle_l_req,ankle_l_app,ankle_l_act,ankle_l_req_app_err,ankle_l_app_act_err,ankle_l_req_act_err,ankle_l_dqds,ankle_l_nom_tgt_vel,ankle_l_req_tgt_vel,ankle_l_app_tgt_vel,ankle_l_act_vel,pelvis_pitch,trunk_pitch,com_z,com_y,cop_z,support_min,support_max,contacts,foot_pitch_l,foot_pitch_r,bar_y,bar_vy
3.740,374,ASCENT,Ascent,0.9670,-0.30,0.0,111.44,0.00,0.00,111.44,111.44,124.73,0.00,13.29,13.29,75.02,-22.51,-22.44,-22.44,-3.13,11.1,-185.6,-27.0,-212.6,0.0,0.1036,2052.0,0.8602,-108.63,0.00,0.19,-108.43,-108.43,-115.65,0.00,-7.21,-7.21,-69.44,20.83,20.77,20.77,5.37,-10.7,113.3,24.2,137.5,0.0,0.0670,2052.0,0.9637,-26.64,0.00,0.00,-26.64,-26.64,-35.00,0.00,-8.36,-8.36,-10.39,3.12,3.10,3.10,2.11,-25.89,37.89,-0.0297,0.5688,-0.0379,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.750,375,ASCENT,Ascent,0.9640,-0.30,0.0,111.21,0.00,0.00,111.21,111.21,124.73,0.00,13.52,13.52,74.67,-22.40,-22.44,-22.44,-4.45,10.2,-188.8,-25.1,-213.9,0.0,0.1042,2052.0,0.8602,-108.42,0.00,0.21,-108.21,-108.21,-115.59,0.00,-7.38,-7.38,-69.10,20.73,20.77,20.77,6.89,-9.8,116.0,21.8,137.8,0.0,0.0672,2052.0,0.9633,-26.61,0.00,0.00,-26.61,-26.61,-35.02,0.00,-8.41,-8.41,-10.32,3.10,3.10,3.10,2.05,-25.86,37.89,-0.0296,0.5687,-0.0379,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.760,376,ASCENT,Ascent,0.9610,-0.30,0.0,110.99,0.00,0.00,110.99,110.99,124.72,0.00,13.73,13.73,74.34,-22.30,-22.44,-22.44,-5.92,9.3,-191.7,-23.1,-214.8,0.0,0.1047,2052.0,0.8601,-108.21,0.00,0.22,-107.98,-107.98,-115.53,0.00,-7.54,-7.54,-68.79,20.64,20.77,20.77,8.31,-9.0,118.4,19.6,138.0,0.0,0.0673,2052.0,0.9627,-26.58,0.00,0.00,-26.58,-26.58,-35.04,0.00,-8.47,-8.47,-10.26,3.08,3.10,3.10,2.02,-25.83,37.88,-0.0294,0.5687,-0.0377,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.770,377,ASCENT,Ascent,0.9580,-0.30,0.0,110.77,0.00,0.00,110.77,110.77,124.69,0.00,13.92,13.92,74.04,-22.21,-22.14,-22.14,-7.49,8.4,-194.4,-20.5,-214.9,0.0,0.1047,2052.0,0.8599,-108.00,0.00,0.24,-107.76,-107.76,-115.45,0.00,-7.68,-7.68,-68.51,20.55,20.48,20.48,9.66,-8.1,120.7,17.0,137.7,0.0,0.0671,2052.0,0.9620,-26.55,0.00,0.00,-26.55,-26.55,-35.07,0.00,-8.52,-8.52,-10.20,3.06,3.05,3.05,2.01,-25.80,37.88,-0.0293,0.5688,-0.0374,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.780,378,ASCENT,Ascent,0.9550,-0.30,0.0,110.55,0.00,0.00,110.55,110.55,124.65,0.00,14.10,14.10,73.78,-22.13,-22.14,-22.14,-9.16,7.6,-196.9,-18.1,-215.0,0.0,0.1048,2052.0,0.8596,-107.80,0.00,0.26,-107.54,-107.54,-115.35,0.00,-7.81,-7.81,-68.25,20.48,20.48,20.48,11.08,-7.2,122.6,14.8,137.4,0.0,0.0670,2052.0,0.9613,-26.52,0.00,0.00,-26.52,-26.52,-35.09,0.00,-8.57,-8.57,-10.15,3.05,3.05,3.05,2.02,-25.78,37.88,-0.0292,0.5690,-0.0372,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.790,379,ASCENT,Ascent,0.9520,-0.30,0.0,110.32,0.00,0.00,110.32,110.32,124.58,0.00,14.26,14.26,73.54,-22.06,-22.14,-22.14,-10.78,6.7,-199.1,-15.9,-215.0,0.0,0.1048,2052.0,0.8592,-107.59,0.00,0.27,-107.32,-107.32,-115.24,0.00,-7.92,-7.92,-68.02,20.41,20.48,20.48,12.25,-6.4,124.4,12.9,137.3,0.0,0.0670,2052.0,0.9604,-26.49,0.00,0.00,-26.49,-26.49,-35.12,0.00,-8.63,-8.63,-10.11,3.03,3.05,3.05,2.03,-25.76,37.89,-0.0290,0.5693,-0.0368,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.800,380,ASCENT,Ascent,0.9490,-0.30,0.0,110.10,0.00,0.00,110.10,110.10,124.51,0.00,14.40,14.40,73.33,-22.00,-21.93,-21.93,-12.39,5.8,-201.1,-13.3,-214.4,0.0,0.1045,2052.0,0.8587,-107.39,0.00,0.28,-107.11,-107.11,-115.13,0.00,-8.02,-8.02,-67.83,20.35,20.29,20.29,13.33,-5.5,126.0,10.9,136.9,0.0,0.0668,2052.0,0.9594,-26.46,0.00,0.00,-26.46,-26.46,-35.14,0.00,-8.68,-8.68,-10.07,3.02,3.01,3.01,2.08,-25.75,37.89,-0.0289,0.5697,-0.0363,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.810,381,ASCENT,Ascent,0.9460,-0.30,0.0,109.88,0.00,0.00,109.88,109.88,124.41,0.00,14.53,14.53,73.16,-21.95,-21.93,-21.93,-14.03,4.9,-202.9,-11.0,-213.9,0.0,0.1042,2052.0,0.8580,-107.19,0.00,0.30,-106.89,-106.89,-115.00,0.00,-8.11,-8.11,-67.66,20.30,20.29,20.29,14.44,-4.6,127.4,9.2,136.6,0.0,0.0666,2052.0,0.9583,-26.43,0.00,0.00,-26.43,-26.43,-35.16,0.00,-8.73,-8.73,-10.04,3.01,3.01,3.01,2.16,-25.74,37.90,-0.0287,0.5702,-0.0359,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.820,382,ASCENT,Ascent,0.9430,-0.30,0.0,109.67,0.00,0.00,109.67,109.67,124.31,0.00,14.64,14.64,73.01,-21.90,-21.93,-21.93,-15.55,4.0,-204.4,-8.9,-213.3,0.0,0.1040,2052.0,0.8573,-106.99,0.00,0.31,-106.67,-106.67,-114.86,0.00,-8.19,-8.19,-67.52,20.26,20.29,20.29,15.37,-3.8,128.6,7.7,136.3,0.0,0.0665,2052.0,0.9572,-26.40,0.00,0.00,-26.40,-26.40,-35.18,0.00,-8.79,-8.79,-10.02,3.01,3.01,3.01,2.22,-25.74,37.92,-0.0285,0.5708,-0.0354,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.830,383,ASCENT,Ascent,0.9400,-0.30,0.0,109.45,0.00,0.00,109.45,109.45,124.18,0.00,14.74,14.74,72.89,-21.87,-21.83,-21.83,-17.03,3.1,-205.8,-6.7,-212.5,0.0,0.1035,2052.0,0.8564,-106.78,0.00,0.32,-106.46,-106.46,-114.72,0.00,-8.26,-8.26,-67.41,20.22,20.19,20.19,16.21,-2.9,129.7,6.2,136.0,0.0,0.0663,2052.0,0.9560,-26.37,0.00,0.00,-26.37,-26.37,-35.20,0.00,-8.84,-8.84,-10.00,3.00,3.00,3.00,2.32,-25.75,37.93,-0.0284,0.5714,-0.0349,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.840,384,ASCENT,Ascent,0.9370,-0.30,0.0,109.23,0.00,0.00,109.23,109.23,124.04,0.00,14.82,14.82,72.80,-21.84,-21.83,-21.83,-18.45,2.2,-206.9,-4.7,-211.6,0.0,0.1031,2052.0,0.8555,-106.58,0.00,0.34,-106.24,-106.24,-114.56,0.00,-8.32,-8.32,-67.33,20.20,20.19,20.19,17.05,-2.0,130.7,4.9,135.6,0.0,0.0661,2052.0,0.9547,-26.34,0.00,0.95,-25.39,-25.39,-35.22,0.00,-9.83,-9.83,-9.99,3.00,3.00,3.00,2.42,-25.74,37.95,-0.0282,0.5722,-0.0343,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.850,385,ASCENT,Ascent,0.9340,-0.30,0.0,109.01,0.00,0.00,109.01,109.01,123.90,0.00,14.89,14.89,72.74,-21.82,-21.83,-21.83,-19.45,1.3,-207.9,-3.3,-211.2,0.0,0.1029,2052.0,0.8545,-106.38,0.00,0.35,-106.03,-106.03,-114.41,0.00,-8.38,-8.38,-67.27,20.18,20.19,20.19,17.19,-1.2,131.6,4.7,136.3,0.0,0.0665,2052.0,0.9534,-26.31,0.00,3.24,-23.07,-24.24,-35.23,-1.18,-10.99,-12.16,-9.98,2.99,3.00,3.00,3.83,-25.73,37.96,-0.0280,0.5730,-0.0290,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.860,386,ASCENT,Ascent,0.9310,-0.30,0.0,108.79,0.00,0.00,108.79,108.79,123.74,0.00,14.95,14.95,72.71,-21.81,-21.83,-21.83,-20.53,0.4,-208.7,-1.8,-210.5,0.0,0.1026,2052.0,0.8534,-106.18,0.00,0.15,-106.03,-106.03,-114.25,0.00,-8.22,-8.22,-67.25,20.17,20.19,20.19,17.10,-0.3,129.2,4.8,134.0,0.0,0.0654,2052.0,0.9521,-26.28,0.00,3.92,-22.36,-23.10,-35.21,-0.74,-12.12,-12.85,-9.98,3.00,3.00,3.00,5.83,-25.72,37.98,-0.0278,0.5739,-0.0223,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.870,387,ASCENT,Ascent,0.9280,-0.30,0.0,108.57,0.00,0.00,108.57,108.57,123.57,0.00,14.99,14.99,72.71,-21.81,-21.83,-21.83,-21.68,-0.4,-209.4,-0.2,-209.6,0.0,0.1021,2052.0,0.8522,-105.97,0.00,0.00,-105.97,-105.97,-114.11,0.00,-8.14,-8.14,-67.25,20.18,20.19,20.19,16.03,0.6,127.8,6.5,134.3,0.0,0.0655,2052.0,0.9509,-26.25,0.00,2.10,-24.14,-24.14,-35.17,0.00,-11.03,-11.03,-9.99,3.00,3.00,3.00,8.11,-25.74,38.00,-0.0277,0.5749,-0.0150,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.880,388,ASCENT,Ascent,0.9250,-0.30,0.0,108.35,0.00,0.00,108.35,108.35,123.38,0.00,15.02,15.02,72.74,-21.82,-21.83,-21.83,-23.71,-1.3,-209.8,2.6,-207.2,0.0,0.1010,2052.0,0.8509,-105.77,0.00,0.00,-105.77,-105.77,-113.96,0.00,-8.19,-8.19,-67.29,20.19,20.19,20.19,16.60,1.4,128.6,5.6,134.3,0.0,0.0655,2052.0,0.9497,-26.22,0.00,2.80,-23.42,-23.42,-35.15,0.00,-11.73,-11.73,-10.00,3.00,3.00,3.00,6.98,-25.76,38.03,-0.0275,0.5760,-0.0178,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.890,389,ASCENT,Ascent,0.9220,-0.30,0.0,108.14,0.00,0.00,108.14,108.14,123.18,0.00,15.04,15.04,72.80,-21.84,-21.83,-21.83,-24.71,-2.2,-210.1,4.0,-206.0,0.0,0.1004,2052.0,0.8495,-105.57,0.00,0.00,-105.57,-105.57,-113.81,0.00,-8.24,-8.24,-67.35,20.20,20.19,20.19,17.17,2.3,129.4,4.7,134.2,0.0,0.0654,2052.0,0.9484,-26.19,0.00,0.51,-25.68,-24.56,-35.12,1.12,-10.56,-9.44,-10.02,3.01,3.00,3.00,6.94,-25.80,38.07,-0.0274,0.5771,-0.0132,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.900,390,ASCENT,Ascent,0.9190,-0.30,0.0,107.92,0.00,0.00,107.92,107.92,122.97,0.00,15.05,15.05,72.89,-21.87,-21.92,-21.92,-26.37,-3.1,-210.1,6.2,-203.9,0.0,0.0994,2052.0,0.8480,-105.37,0.00,0.00,-105.37,-105.37,-113.65,0.00,-8.28,-8.28,-67.44,20.23,20.29,20.29,18.41,3.2,130.0,3.0,133.0,0.0,0.0649,2052.0,0.9470,-26.16,0.00,1.00,-25.15,-25.15,-35.11,0.00,-9.96,-9.96,-10.05,3.02,3.03,3.03,5.43,-25.86,38.12,-0.0273,0.5783,-0.0181,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.910,391,ASCENT,Ascent,0.9160,-0.30,0.0,107.70,0.00,0.00,107.70,107.70,122.74,0.00,15.04,15.04,73.01,-21.90,-21.92,-21.92,-27.22,-4.0,-210.1,7.4,-202.7,0.0,0.0988,2052.0,0.8465,-105.17,0.00,0.00,-105.17,-105.17,-113.47,0.00,-8.31,-8.31,-67.56,20.27,20.29,20.29,19.30,4.0,130.5,1.5,132.0,0.0,0.0644,2052.0,0.9456,-26.13,0.00,1.75,-24.37,-24.37,-35.12,0.00,-10.74,-10.74,-10.08,3.02,3.03,3.03,4.24,-25.90,38.17,-0.0273,0.5794,-0.0220,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.920,392,ASCENT,Ascent,0.9130,-0.30,0.0,107.48,0.00,0.00,107.48,107.48,122.52,0.00,15.04,15.04,73.16,-21.95,-21.92,-21.92,-27.35,-4.9,-210.0,7.6,-202.4,0.0,0.0986,2052.0,0.8449,-104.96,0.00,0.00,-104.96,-104.96,-113.30,0.00,-8.34,-8.34,-67.71,20.31,20.29,20.29,19.02,4.9,130.9,2.0,132.9,0.0,0.0648,2052.0,0.9442,-26.10,0.00,-0.12,-26.21,-25.52,-35.11,0.69,-9.59,-8.89,-10.12,3.04,3.03,3.03,5.62,-25.95,38.22,-0.0272,0.5806,-0.0195,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.930,393,ASCENT,Ascent,0.9100,-0.30,0.0,107.26,0.00,0.00,107.26,107.26,122.28,0.00,15.02,15.02,73.33,-22.00,-22.11,-22.11,-28.17,-5.8,-209.7,8.5,-201.3,0.0,0.0981,2052.0,0.8433,-104.76,0.00,0.00,-104.76,-104.76,-113.12,0.00,-8.36,-8.36,-67.89,20.37,20.48,20.48,19.61,5.8,131.3,1.4,132.7,0.0,0.0647,2052.0,0.9427,-26.06,0.00,2.17,-23.89,-24.37,-35.10,-0.48,-10.73,-11.21,-10.17,3.05,3.08,3.08,5.24,-25.98,38.26,-0.0272,0.5818,-0.0263,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.940,394,ASCENT,Ascent,0.9070,-0.30,0.0,107.04,0.00,0.00,107.04,107.04,122.05,0.00,15.01,15.01,73.54,-22.06,-22.11,-22.11,-27.73,-6.7,-209.6,7.8,-201.7,0.0,0.0983,2052.0,0.8417,-104.56,0.00,0.00,-104.56,-104.56,-112.95,0.00,-8.39,-8.39,-68.10,20.43,20.48,20.48,19.03,6.6,131.8,2.3,134.1,0.0,0.0654,2052.0,0.9412,-26.03,0.00,0.22,-25.81,-25.52,-35.07,0.29,-9.56,-9.26,-10.22,3.07,3.08,3.08,7.00,-26.01,38.31,-0.0272,0.5831,-0.0217,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.950,395,ASCENT,Ascent,0.9040,-0.30,0.0,106.82,0.00,0.00,106.82,106.82,121.81,0.00,14.99,14.99,73.78,-22.13,-22.11,-22.11,-28.48,-7.6,-209.3,8.9,-200.5,0.0,0.0977,2052.0,0.8401,-104.35,0.00,0.00,-104.35,-104.35,-112.77,0.00,-8.42,-8.42,-68.33,20.50,20.48,20.48,19.64,7.5,132.2,1.3,133.5,0.0,0.0651,2052.0,0.9397,-26.00,0.00,2.51,-23.49,-24.37,-35.05,-0.88,-10.68,-11.56,-10.28,3.08,3.08,3.08,6.56,-26.03,38.35,-0.0272,0.5843,-0.0278,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.960,396,ASCENT,Ascent,0.9010,-0.30,0.0,106.60,0.00,0.00,106.60,106.60,121.57,0.00,14.98,14.98,74.04,-22.21,-22.11,-22.11,-28.05,-8.4,-209.1,8.3,-200.8,0.0,0.0979,2052.0,0.8384,-104.15,0.00,0.00,-104.15,-104.15,-112.59,0.00,-8.44,-8.44,-68.60,20.58,20.48,20.48,19.32,8.4,132.6,1.8,134.4,0.0,0.0656,2052.0,0.9382,-25.97,0.00,0.48,-25.49,-25.49,-35.01,0.00,-9.52,-9.52,-10.34,3.10,3.08,3.08,7.89,-26.06,38.39,-0.0272,0.5856,-0.0226,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.970,397,ASCENT,Ascent,0.8980,-0.30,0.0,106.37,0.00,0.00,106.37,106.37,121.33,0.00,14.96,14.96,74.34,-22.30,-22.40,-22.40,-28.78,-9.3,-208.8,8.9,-200.0,0.0,0.0974,2052.0,0.8368,-103.94,0.00,0.00,-103.94,-103.94,-112.40,0.00,-8.46,-8.46,-68.89,20.67,20.77,20.77,20.04,9.2,133.0,1.1,134.1,0.0,0.0654,2052.0,0.9367,-25.94,0.00,2.77,-23.17,-24.35,-34.99,-1.18,-10.64,-11.82,-10.41,3.12,3.15,3.15,7.08,-26.08,38.43,-0.0272,0.5869,-0.0282,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.980,398,ASCENT,Ascent,0.8950,-0.30,0.0,106.15,0.00,0.00,106.15,106.15,121.09,0.00,14.94,14.94,74.67,-22.40,-22.40,-22.40,-28.28,-10.2,-208.6,8.2,-200.4,0.0,0.0977,2052.0,0.8351,-103.73,0.00,0.00,-103.73,-103.73,-112.22,0.00,-8.49,-8.49,-69.21,20.76,20.77,20.77,19.62,10.1,133.4,1.8,135.2,0.0,0.0659,2052.0,0.9352,-25.91,0.00,0.48,-25.43,-25.43,-34.95,0.00,-9.52,-9.52,-10.49,3.15,3.15,3.15,8.13,-26.11,38.46,-0.0272,0.5882,-0.0226,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
3.990,399,ASCENT,Ascent,0.8920,-0.30,0.0,105.93,0.00,0.00,105.93,105.93,120.85,0.00,14.92,14.92,75.02,-22.51,-22.40,-22.40,-28.98,-11.1,-208.3,9.2,-199.2,0.0,0.0971,2052.0,0.8334,-103.52,0.00,0.00,-103.52,-103.52,-112.04,0.00,-8.51,-8.51,-69.56,20.87,20.77,20.77,20.33,11.0,133.7,0.7,134.4,0.0,0.0655,2052.0,0.9336,-25.88,0.00,2.77,-23.11,-24.28,-34.91,-1.18,-10.63,-11.81,-10.57,3.17,3.15,3.15,7.22,-26.12,38.50,-0.0272,0.5896,-0.0280,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.000,400,ASCENT,Ascent,0.8890,-0.30,0.0,105.70,0.00,0.00,105.70,105.70,120.61,0.00,14.91,14.91,75.41,-22.62,-22.79,-22.79,-28.51,-12.0,-208.1,8.0,-200.1,0.0,0.0975,2052.0,0.8318,-103.31,0.00,0.00,-103.31,-103.31,-111.85,0.00,-8.54,-8.54,-69.94,20.98,21.15,21.15,20.07,11.8,134.1,1.7,135.8,0.0,0.0662,2052.0,0.9321,-25.85,0.00,0.48,-25.37,-25.37,-34.87,0.00,-9.51,-9.51,-10.66,3.20,3.24,3.24,8.19,-26.15,38.53,-0.0272,0.5909,-0.0223,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.010,401,ASCENT,Ascent,0.8860,-0.30,0.0,105.47,0.00,0.00,105.47,105.47,120.36,0.00,14.89,14.89,75.82,-22.75,-22.79,-22.79,-29.04,-12.9,-207.9,8.7,-199.1,0.0,0.0971,2052.0,0.8301,-103.10,0.00,0.00,-103.10,-103.10,-111.66,0.00,-8.56,-8.56,-70.35,21.11,21.15,21.15,20.55,12.7,134.4,0.9,135.4,0.0,0.0660,2052.0,0.9305,-25.81,0.00,2.77,-23.04,-24.22,-34.84,-1.18,-10.62,-11.80,-10.75,3.23,3.24,3.24,7.22,-26.16,38.56,-0.0272,0.5923,-0.0277,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.020,402,ASCENT,Ascent,0.8830,-0.30,0.0,105.24,0.00,0.00,105.24,105.24,120.12,0.00,14.87,14.87,76.27,-22.88,-22.79,-22.79,-28.52,-13.8,-207.7,8.0,-199.7,0.0,0.0973,2052.0,0.8284,-102.89,0.00,0.00,-102.89,-102.89,-111.47,0.00,-8.58,-8.58,-70.79,21.24,21.15,21.15,20.26,13.6,134.8,1.4,136.2,0.0,0.0664,2052.0,0.9289,-25.78,0.00,0.48,-25.30,-25.30,-34.80,0.00,-9.50,-9.50,-10.86,3.26,3.24,3.24,8.20,-26.18,38.59,-0.0273,0.5936,-0.0221,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.030,403,ASCENT,Ascent,0.8800,-0.30,0.0,105.02,0.00,0.00,105.02,105.02,119.87,0.00,14.85,14.85,76.74,-23.02,-23.28,-23.28,-29.09,-14.7,-207.4,8.1,-199.3,0.0,0.0971,2052.0,0.8267,-102.68,0.00,0.00,-102.68,-102.68,-111.28,0.00,-8.60,-8.60,-71.26,21.38,21.64,21.64,20.94,14.4,135.1,1.1,136.2,0.0,0.0664,2052.0,0.9273,-25.75,0.00,2.70,-23.05,-24.16,-34.77,-1.10,-10.62,-11.72,-10.96,3.29,3.35,3.35,7.24,-26.20,38.62,-0.0273,0.5950,-0.0277,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.040,404,ASCENT,Ascent,0.8770,-0.30,0.0,104.78,0.00,0.00,104.78,104.78,119.63,0.00,14.85,14.85,77.24,-23.17,-23.28,-23.28,-28.37,-15.6,-207.3,7.1,-200.2,0.0,0.0976,2052.0,0.8250,-102.46,0.00,0.00,-102.46,-102.46,-111.09,0.00,-8.63,-8.63,-71.76,21.53,21.64,21.64,20.35,15.3,135.5,2.0,137.5,0.0,0.0671,2052.0,0.9258,-25.72,0.00,0.41,-25.31,-25.30,-34.73,0.01,-9.43,-9.42,-11.08,3.32,3.35,3.35,8.18,-26.22,38.65,-0.0273,0.5963,-0.0220,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.050,405,ASCENT,Ascent,0.8740,-0.30,0.0,104.55,0.00,0.00,104.55,104.55,119.38,0.00,14.83,14.83,77.78,-23.33,-23.28,-23.28,-28.94,-16.4,-207.1,7.9,-199.2,0.0,0.0971,2052.0,0.8233,-102.25,0.00,0.00,-102.25,-102.25,-110.90,0.00,-8.65,-8.65,-72.28,21.68,21.64,21.64,21.05,16.2,135.8,0.9,136.8,0.0,0.0667,2052.0,0.9241,-25.68,0.00,2.70,-22.98,-24.16,-34.70,-1.17,-10.54,-11.71,-11.20,3.36,3.35,3.35,7.19,-26.22,38.67,-0.0273,0.5977,-0.0279,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.060,406,ASCENT,Ascent,0.8710,-0.30,0.0,104.32,0.00,0.00,104.32,104.32,119.15,0.00,14.83,14.83,78.34,-23.50,-23.28,-23.28,-28.29,-17.3,-207.0,7.0,-200.0,0.0,0.0975,2052.0,0.8217,-102.03,0.00,0.00,-102.03,-102.03,-110.70,0.00,-8.67,-8.67,-72.83,21.85,21.64,21.64,20.75,17.0,136.2,1.4,137.6,0.0,0.0671,2052.0,0.9225,-25.65,0.00,0.41,-25.24,-25.24,-34.66,0.00,-9.42,-9.42,-11.32,3.40,3.35,3.35,8.09,-26.24,38.69,-0.0273,0.5990,-0.0224,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.070,407,ASCENT,Ascent,0.8680,-0.30,0.0,104.08,0.00,0.00,104.08,104.08,118.90,0.00,14.82,14.82,78.93,-23.68,-23.87,-23.87,-28.79,-18.2,-206.9,6.9,-200.1,0.0,0.0975,2052.0,0.8200,-101.81,0.00,0.00,-101.81,-101.81,-110.50,0.00,-8.69,-8.69,-73.42,22.02,22.21,22.21,21.40,17.9,136.6,1.3,137.8,0.0,0.0672,2052.0,0.9209,-25.61,0.00,2.70,-22.92,-24.10,-34.63,-1.18,-10.53,-11.71,-11.46,3.44,3.48,3.48,7.16,-26.24,38.71,-0.0274,0.6004,-0.0282,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.080,408,ASCENT,Ascent,0.8650,-0.30,0.0,103.84,0.00,0.00,103.84,103.84,118.66,0.00,14.82,14.82,79.56,-23.87,-23.87,-23.87,-27.99,-19.1,-207.0,5.8,-201.2,0.0,0.0981,2052.0,0.8184,-101.59,0.00,0.00,-101.59,-101.59,-110.31,0.00,-8.72,-8.72,-74.03,22.21,22.21,22.21,20.74,18.8,137.0,2.3,139.3,0.0,0.0680,2052.0,0.9193,-25.58,0.00,0.40,-25.18,-25.18,-34.59,0.00,-9.41,-9.41,-11.60,3.48,3.48,3.48,8.10,-26.25,38.73,-0.0274,0.6017,-0.0226,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.090,409,ASCENT,Ascent,0.8620,-0.30,0.0,103.60,0.00,0.00,103.60,103.60,118.42,0.00,14.82,14.82,80.21,-24.06,-23.87,-23.87,-28.52,-20.0,-206.9,6.5,-200.4,0.0,0.0977,2052.0,0.8167,-101.37,0.00,0.00,-101.37,-101.37,-110.11,0.00,-8.75,-8.75,-74.67,22.40,22.21,22.21,21.39,19.6,137.4,1.3,138.7,0.0,0.0676,2052.0,0.9176,-25.55,0.00,2.63,-22.91,-24.03,-34.56,-1.11,-10.53,-11.64,-11.74,3.52,3.48,3.48,7.23,-26.25,38.75,-0.0274,0.6031,-0.0282,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.100,410,ASCENT,Ascent,0.8590,-0.30,0.0,103.36,0.00,0.00,103.36,103.36,118.19,0.00,14.82,14.82,80.89,-24.27,-24.56,-24.56,-27.87,-20.9,-207.0,4.6,-202.4,0.0,0.0986,2052.0,0.8151,-101.14,0.00,0.00,-101.14,-101.14,-109.92,0.00,-8.78,-8.78,-75.34,22.60,22.89,22.89,21.08,20.5,137.9,2.8,140.7,0.0,0.0686,2052.0,0.9160,-25.51,0.00,0.34,-25.17,-25.17,-34.51,0.00,-9.34,-9.34,-11.90,3.57,3.63,3.63,8.15,-26.26,38.76,-0.0274,0.6044,-0.0227,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.110,411,ASCENT,Ascent,0.8560,-0.30,0.0,103.12,0.00,0.00,103.12,103.12,117.95,0.00,14.83,14.83,81.60,-24.48,-24.56,-24.56,-28.22,-21.8,-207.1,5.1,-202.0,0.0,0.0984,2052.0,0.8134,-100.91,0.00,0.00,-100.91,-100.91,-109.72,0.00,-8.81,-8.81,-76.04,22.81,22.89,22.89,21.41,21.4,138.3,2.3,140.7,0.0,0.0686,2052.0,0.9143,-25.47,0.00,2.63,-22.84,-24.03,-34.48,-1.18,-10.46,-11.64,-12.05,3.62,3.63,3.63,7.12,-26.26,38.78,-0.0275,0.6058,-0.0286,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
