time,tick,state,direction,sq,hip_l_nom,hip_l_grav,hip_l_bal,hip_l_final,hip_l_tgt_vel,hip_l_act,hip_l_act_vel,hip_l_nom_err,hip_l_final_err,hip_l_lim,hip_l_demand,hip_l_max_force,hip_r_nom,hip_r_grav,hip_r_bal,hip_r_final,hip_r_tgt_vel,hip_r_act,hip_r_act_vel,hip_r_nom_err,hip_r_final_err,hip_r_lim,hip_r_demand,hip_r_max_force,abd_nom,abd_grav,abd_bal,abd_final,abd_tgt_vel,abd_act,abd_act_vel,abd_nom_err,abd_final_err,abd_lim,abd_demand,abd_max_force,tho_nom,tho_grav,tho_bal,tho_final,tho_tgt_vel,tho_act,tho_act_vel,tho_nom_err,tho_final_err,tho_lim,tho_demand,tho_max_force,knee_l_nom,knee_l_grav,knee_l_bal,knee_l_final,knee_l_tgt_vel,knee_l_act,knee_l_act_vel,knee_l_nom_err,knee_l_final_err,knee_l_lim,knee_l_demand,knee_l_max_force,knee_r_nom,knee_r_grav,knee_r_bal,knee_r_final,knee_r_tgt_vel,knee_r_act,knee_r_act_vel,knee_r_nom_err,knee_r_final_err,knee_r_lim,knee_r_demand,knee_r_max_force,ankle_l_nom,ankle_l_grav,ankle_l_bal,ankle_l_final,ankle_l_tgt_vel,ankle_l_act,ankle_l_act_vel,ankle_l_nom_err,ankle_l_final_err,ankle_l_lim,ankle_l_demand,ankle_l_max_force,ankle_r_nom,ankle_r_grav,ankle_r_bal,ankle_r_final,ankle_r_tgt_vel,ankle_r_act,ankle_r_act_vel,ankle_r_nom_err,ankle_r_final_err,ankle_r_lim,ankle_r_demand,ankle_r_max_force,pelvis_pitch,trunk_pitch,ref_trunk_pitch,com_ap,com_y,cop_ap,support_min,support_max,contacts,foot_pitch_l,foot_pitch_r,bar_x,bar_y,bar_z,bar_vx,bar_vy,bar_vz,saddle_sep,saddle_att
0.230,23,DESCENT,Descent,0.0720,-8.07,0.00,0.04,-8.02,-35.38,-0.44,-24.82,7.62,7.57,0.0037,0.0529,2565.0,-8.07,0.00,0.04,-8.02,-35.38,-0.41,-24.34,7.66,7.61,0.0034,0.0535,2565.0,1.18,2.36,0.00,3.51,-1.14,-0.93,-0.81,-2.10,-4.44,0.0265,0.0336,1852.5,1.76,2.72,0.00,4.46,4.12,-0.71,2.54,-2.48,-5.17,0.0204,0.0404,1852.5,8.70,0.00,0.00,8.70,38.39,3.35,28.17,-5.35,-5.35,0.0231,0.0347,2565.0,8.70,0.00,0.00,8.70,38.39,3.60,27.99,-5.11,-5.11,0.0248,0.0335,2565.0,-2.80,0.00,1.81,-0.99,-12.53,-2.46,-9.25,0.34,-1.47,0.0547,0.0071,2137.5,-2.80,0.00,1.81,-0.99,-12.53,-2.74,-9.62,0.06,-1.76,0.0610,0.0087,2137.5,0.38,2.54,7.45,-0.0459,1.1149,-0.0583,-0.1547,0.1353,8,-0.01,-0.01,0.0029,1.3955,-0.1435,-0.0098,0.0138,0.0189,0.0087,1
0.240,24,DESCENT,Descent,0.0750,-8.42,0.00,0.07,-8.36,-35.38,-0.70,-25.09,7.72,7.66,0.0058,0.0533,2565.0,-8.42,0.00,0.07,-8.36,-35.38,-0.67,-25.09,7.75,7.68,0.0056,0.0534,2565.0,1.23,2.30,0.00,3.50,-1.14,-0.95,-0.56,-2.18,-4.44,0.0271,0.0334,1852.5,1.85,2.68,0.00,4.49,4.12,-0.68,2.86,-2.53,-5.17,0.0195,0.0401,1852.5,9.09,0.00,0.00,9.09,38.39,3.66,29.35,-5.42,-5.42,0.0253,0.0344,2565.0,9.09,0.00,0.00,9.09,38.39,3.93,28.56,-5.16,-5.16,0.0271,0.0334,2565.0,-2.92,0.00,1.89,-1.03,-12.53,-2.58,-10.05,0.35,-1.55,0.0573,0.0070,2137.5,-2.92,0.00,1.89,-1.03,-12.53,-2.87,-9.37,0.06,-1.83,0.0637,0.0082,2137.5,0.32,2.60,7.61,-0.0459,1.1148,-0.0590,-0.1547,0.1353,8,-0.01,-0.01,0.0028,1.3956,-0.1434,-0.0108,0.0177,0.0233,0.0084,1
0.250,25,DESCENT,Descent,0.0780,-8.78,0.00,0.08,-8.69,-35.38,-0.96,-25.93,7.82,7.73,0.0080,0.0532,2565.0,-8.78,0.00,0.08,-8.69,-35.38,-0.95,-26.10,7.82,7.74,0.0079,0.0531,2565.0,1.28,2.23,-0.04,3.47,-1.14,-0.97,-0.30,-2.25,-4.44,0.0277,0.0331,1852.5,1.93,2.64,-0.04,4.52,4.12,-0.65,3.12,-2.57,-5.17,0.0185,0.0399,1852.5,9.47,0.00,0.00,9.47,38.39,3.99,30.63,-5.48,-5.48,0.0275,0.0341,2565.0,9.47,0.00,0.00,9.47,38.39,4.26,29.23,-5.21,-5.21,0.0294,0.0333,2565.0,-3.05,0.00,3.07,0.00,-12.53,-2.71,-10.69,0.34,-2.71,0.0601,0.0135,2137.5,-3.05,0.00,3.07,0.00,-12.53,-2.99,-9.20,0.06,-2.99,0.0664,0.0141,2137.5,0.25,2.67,7.76,-0.0459,1.1146,-0.0586,-0.1547,0.1353,8,-0.01,-0.01,0.0026,1.3958,-0.1431,-0.0141,0.0204,0.0268,0.0081,1
0.260,26,DESCENT,Descent,0.0810,-9.13,0.00,0.00,-9.12,-35.74,-1.23,-27.09,7.90,7.89,0.0103,0.0537,2565.0,-9.13,0.00,0.00,-9.12,-35.74,-1.24,-27.23,7.89,7.88,0.0104,0.0535,2565.0,1.34,2.17,0.00,3.50,-1.08,-0.99,-0.08,-2.32,-4.49,0.0282,0.0333,1852.5,2.01,2.60,0.00,4.60,4.20,-0.61,3.15,-2.62,-5.21,0.0175,0.0402,1852.5,9.86,0.00,0.00,9.86,38.78,4.32,30.79,-5.54,-5.54,0.0298,0.0345,2565.0,9.86,0.00,0.00,9.86,38.78,4.60,28.94,-5.26,-5.26,0.0317,0.0340,2565.0,-3.18,0.00,3.51,0.34,-12.66,-2.83,-10.16,0.35,-3.16,0.0628,0.0155,2137.5,-3.18,0.00,3.51,0.34,-12.66,-3.10,-8.18,0.08,-3.43,0.0688,0.0158,2137.5,0.18,2.75,7.92,-0.0459,1.1145,-0.0522,-0.1547,0.1353,8,-0.02,-0.01,0.0025,1.3960,-0.1429,-0.0138,0.0233,0.0284,0.0078,1
0.270,27,DESCENT,Descent,0.0840,-9.49,0.00,0.00,-9.49,-35.74,-1.52,-28.27,7.96,7.96,0.0127,0.0534,2565.0,-9.49,0.00,0.00,-9.49,-35.74,-1.55,-28.30,7.94,7.94,0.0129,0.0532,2565.0,1.39,2.10,0.00,3.50,-1.08,-1.00,0.29,-2.40,-4.50,0.0286,0.0330,1852.5,2.09,2.56,0.00,4.65,4.20,-0.57,3.46,-2.66,-5.22,0.0164,0.0400,1852.5,10.24,0.00,0.00,10.24,38.78,4.66,31.17,-5.59,-5.59,0.0321,0.0346,2565.0,10.24,0.00,0.00,10.24,38.78,4.94,29.04,-5.31,-5.31,0.0340,0.0342,2565.0,-3.30,0.00,3.70,0.40,-12.66,-2.95,-9.98,0.36,-3.35,0.0654,0.0164,2137.5,-3.30,0.00,3.70,0.40,-12.66,-3.20,-7.75,0.10,-3.61,0.0712,0.0165,2137.5,0.10,2.84,8.07,-0.0459,1.1143,-0.0493,-0.1547,0.1353,8,-0.02,-0.01,0.0024,1.3962,-0.1426,-0.0139,0.0273,0.0288,0.0076,1
0.280,28,DESCENT,Descent,0.0870,-9.85,0.00,0.00,-9.85,-35.74,-1.82,-29.14,8.02,8.02,0.0152,0.0532,2565.0,-9.85,0.00,0.00,-9.85,-35.74,-1.86,-29.10,7.98,7.98,0.0155,0.0530,2565.0,1.45,2.04,0.00,3.48,-1.08,-1.01,0.79,-2.46,-4.50,0.0290,0.0326,1852.5,2.17,2.52,0.00,4.69,4.20,-0.53,3.90,-2.70,-5.22,0.0153,0.0397,1852.5,10.63,0.00,0.00,10.63,38.78,5.00,31.67,-5.63,-5.63,0.0345,0.0345,2565.0,10.63,0.00,0.00,10.63,38.78,5.28,29.51,-5.35,-5.35,0.0364,0.0342,2565.0,-3.43,0.00,2.72,-0.71,-12.66,-3.07,-10.01,0.36,-2.36,0.0682,0.0112,2137.5,-3.43,0.00,2.72,-0.71,-12.66,-3.31,-7.75,0.12,-2.60,0.0736,0.0112,2137.5,0.02,2.94,8.23,-0.0459,1.1142,-0.0475,-0.1547,0.1353,8,-0.02,-0.01,0.0023,1.3964,-0.1424,-0.0131,0.0259,0.0282,0.0074,1
0.290,29,DESCENT,Descent,0.0900,-10.20,0.00,0.00,-10.19,-35.74,-2.13,-29.55,8.07,8.06,0.0177,0.0532,2565.0,-10.20,0.00,0.00,-10.19,-35.74,-2.18,-29.48,8.02,8.02,0.0181,0.0530,2565.0,1.50,1.97,0.00,3.47,-1.08,-1.02,1.67,-2.52,-4.49,0.0291,0.0318,1852.5,2.25,2.48,0.00,4.73,4.20,-0.48,4.66,-2.74,-5.21,0.0138,0.0390,1852.5,11.02,0.00,0.00,11.02,38.78,5.36,32.91,-5.66,-5.66,0.0370,0.0340,2565.0,11.02,0.00,0.00,11.02,38.78,5.64,30.83,-5.38,-5.38,0.0389,0.0336,2565.0,-3.56,0.00,5.01,1.45,-12.66,-3.20,-10.91,0.35,-4.66,0.0712,0.0184,2137.5,-3.56,0.00,5.01,1.45,-12.66,-3.43,-8.69,0.12,-4.89,0.0763,0.0184,2137.5,-0.06,3.05,8.39,-0.0459,1.1141,-0.0520,-0.1547,0.1353,8,-0.02,-0.01,0.0021,1.3966,-0.1422,-0.0118,0.0256,0.0268,0.0073,1
0.300,30,DESCENT,Descent,0.0930,-10.56,0.00,0.00,-10.56,-36.06,-2.44,-30.45,8.12,8.12,0.0204,0.0532,2565.0,-10.56,0.00,0.00,-10.56,-36.06,-2.51,-30.45,8.06,8.06,0.0209,0.0528,2565.0,1.56,1.91,0.00,3.46,-1.05,-1.02,2.12,-2.57,-4.48,0.0290,0.0314,1852.5,2.34,2.44,0.00,4.77,4.24,-0.43,4.95,-2.77,-5.21,0.0123,0.0387,1852.5,11.41,0.00,0.00,11.41,39.11,5.72,32.33,-5.69,-5.69,0.0394,0.0347,2565.0,11.41,0.00,0.00,11.41,39.11,5.99,30.46,-5.42,-5.42,0.0413,0.0342,2565.0,-3.68,0.00,2.72,-0.96,-12.75,-3.33,-9.80,0.36,-2.36,0.0739,0.0124,2137.5,-3.68,0.00,2.72,-0.96,-12.75,-3.54,-7.69,0.14,-2.58,0.0787,0.0124,2137.5,-0.15,3.16,8.54,-0.0459,1.1140,-0.0449,-0.1547,0.1353,8,-0.02,-0.01,0.0020,1.3968,-0.1419,-0.0128,0.0270,0.0268,0.0071,1
0.310,31,DESCENT,Descent,0.0960,-10.92,0.00,0.00,-10.92,-36.06,-2.76,-30.69,8.16,8.16,0.0230,0.0533,2565.0,-10.92,0.00,0.00,-10.92,-36.06,-2.83,-30.72,8.09,8.09,0.0236,0.0529,2565.0,1.61,1.84,0.00,3.45,-1.05,-1.01,2.79,-2.62,-4.46,0.0288,0.0307,1852.5,2.42,2.40,0.00,4.82,4.24,-0.38,5.50,-2.79,-5.19,0.0107,0.0382,1852.5,11.80,0.00,0.00,11.80,39.11,6.09,33.23,-5.71,-5.71,0.0420,0.0343,2565.0,11.80,0.00,0.00,11.80,39.11,6.36,31.47,-5.45,-5.45,0.0438,0.0338,2565.0,-3.81,0.00,5.01,1.20,-12.75,-3.46,-10.56,0.35,-4.66,0.0769,0.0195,2137.5,-3.81,0.00,5.01,1.20,-12.75,-3.66,-8.52,0.15,-4.86,0.0813,0.0194,2137.5,-0.23,3.29,8.70,-0.0459,1.1139,-0.0498,-0.1547,0.1353,8,-0.02,-0.01,0.0019,1.3970,-0.1417,-0.0116,0.0250,0.0253,0.0070,1
0.320,32,DESCENT,Descent,0.0990,-11.28,0.00,0.00,-11.28,-36.06,-3.09,-31.58,8.20,8.20,0.0257,0.0530,2565.0,-11.28,0.00,0.00,-11.28,-36.06,-3.18,-31.77,8.11,8.11,0.0265,0.0523,2565.0,1.67,1.78,0.00,3.44,-1.05,-0.99,3.26,-2.66,-4.43,0.0284,0.0301,1852.5,2.50,2.36,0.00,4.86,4.24,-0.31,5.78,-2.81,-5.17,0.0089,0.0378,1852.5,12.19,0.00,0.00,12.19,39.11,6.45,32.70,-5.74,-5.74,0.0445,0.0347,2565.0,12.19,0.00,0.00,12.19,39.11,6.72,31.16,-5.47,-5.47,0.0463,0.0341,2565.0,-3.94,0.00,2.72,-1.22,-12.75,-3.58,-9.53,0.36,-2.36,0.0796,0.0137,2137.5,-3.94,0.00,2.72,-1.22,-12.75,-3.77,-7.55,0.17,-2.55,0.0837,0.0135,2137.5,-0.32,3.42,8.86,-0.0459,1.1138,-0.0430,-0.1547,0.1353,8,-0.02,-0.01,0.0018,1.3972,-0.1415,-0.0126,0.0231,0.0262,0.0069,1
0.330,33,DESCENT,Descent,0.1020,-11.65,0.00,0.00,-11.65,-36.35,-3.42,-32.01,8.23,8.23,0.0285,0.0531,2565.0,-11.65,0.00,0.00,-11.65,-36.35,-3.52,-32.11,8.13,8.13,0.0293,0.0524,2565.0,1.72,1.71,0.00,3.43,-1.05,-0.97,3.91,-2.69,-4.41,0.0279,0.0294,1852.5,2.58,2.32,0.00,4.90,4.25,-0.25,6.23,-2.83,-5.15,0.0071,0.0373,1852.5,12.59,0.00,0.00,12.59,39.39,6.83,33.84,-5.76,-5.76,0.0471,0.0344,2565.0,12.59,0.00,0.00,12.59,39.39,7.09,32.30,-5.49,-5.49,0.0489,0.0338,2565.0,-4.07,0.00,3.97,-0.10,-12.81,-3.72,-10.37,0.35,-3.62,0.0826,0.0180,2137.5,-4.07,0.00,3.97,-0.10,-12.81,-3.89,-8.50,0.18,-3.79,0.0864,0.0178,2137.5,-0.41,3.56,9.02,-0.0459,1.1137,-0.0481,-0.1547,0.1353,8,-0.02,-0.01,0.0016,1.3974,-0.1412,-0.0095,0.0220,0.0263,0.0069,1
0.340,34,DESCENT,Descent,0.1050,-12.01,0.00,0.00,-12.01,-36.35,-3.76,-32.56,8.25,8.25,0.0313,0.0529,2565.0,-12.01,0.00,0.00,-12.01,-36.35,-3.87,-32.61,8.14,8.14,0.0322,0.0522,2565.0,1.78,1.65,0.00,3.42,-1.05,-0.95,4.28,-2.72,-4.37,0.0271,0.0288,1852.5,2.66,2.28,0.00,4.94,4.25,-0.18,6.48,-2.84,-5.12,0.0051,0.0369,1852.5,12.98,0.00,0.00,12.98,39.39,7.20,33.52,-5.78,-5.78,0.0497,0.0346,2565.0,12.98,0.00,0.00,12.98,39.39,7.47,32.07,-5.51,-5.51,0.0515,0.0340,2565.0,-4.19,0.00,1.67,-2.52,-12.81,-3.84,-9.65,0.35,-1.32,0.0854,0.0123,2137.5,-4.19,0.00,1.67,-2.52,-12.81,-4.00,-7.92,0.19,-1.48,0.0889,0.0122,2137.5,-0.50,3.70,9.18,-0.0459,1.1135,-0.0443,-0.1547,0.1353,8,-0.02,-0.01,0.0015,1.3975,-0.1410,-0.0103,0.0223,0.0277,0.0068,1
0.350,35,DESCENT,Descent,0.1080,-12.37,0.00,0.00,-12.37,-36.35,-4.10,-32.91,8.27,8.27,0.0342,0.0528,2565.0,-12.37,0.00,0.00,-12.37,-36.35,-4.22,-32.87,8.16,8.16,0.0352,0.0521,2565.0,1.83,1.58,0.00,3.41,-1.05,-0.92,4.67,-2.75,-4.33,0.0263,0.0282,1852.5,2.75,2.24,0.00,4.99,4.25,-0.11,6.85,-2.86,-5.10,0.0030,0.0364,1852.5,13.37,0.00,0.00,13.37,39.39,7.59,34.61,-5.78,-5.78,0.0524,0.0341,2565.0,13.37,0.00,0.00,13.37,39.39,7.85,33.21,-5.52,-5.52,0.0542,0.0334,2565.0,-4.32,0.00,3.97,-0.36,-12.81,-3.98,-10.46,0.34,-3.62,0.0884,0.0180,2137.5,-4.32,0.00,3.97,-0.36,-12.81,-4.13,-8.87,0.20,-3.77,0.0917,0.0179,2137.5,-0.60,3.85,9.34,-0.0460,1.1134,-0.0498,-0.1547,0.1353,8,-0.02,-0.01,0.0014,1.3977,-0.1407,-0.0100,0.0209,0.0278,0.0068,1
0.360,36,DESCENT,Descent,0.1110,-12.74,0.00,0.00,-12.74,-36.61,-4.45,-33.70,8.29,8.29,0.0371,0.0526,2565.0,-12.74,0.00,0.00,-12.74,-36.61,-4.58,-33.66,8.16,8.16,0.0382,0.0518,2565.0,1.89,1.51,0.00,3.40,-1.06,-0.89,4.98,-2.77,-4.29,0.0254,0.0276,1852.5,2.83,2.20,0.00,5.03,4.22,-0.04,6.98,-2.87,-5.07,0.0011,0.0360,1852.5,13.77,0.00,0.00,13.77,39.62,7.98,34.35,-5.79,-5.79,0.0550,0.0344,2565.0,13.77,0.00,0.00,13.77,39.62,8.24,33.05,-5.53,-5.53,0.0568,0.0337,2565.0,-4.45,0.00,1.67,-2.78,-12.84,-4.11,-9.62,0.34,-1.33,0.0913,0.0123,2137.5,-4.45,0.00,1.67,-2.78,-12.84,-4.24,-8.13,0.21,-1.47,0.0943,0.0122,2137.5,-0.69,4.00,9.50,-0.0460,1.1132,-0.0447,-0.1547,0.1353,8,-0.02,-0.01,0.0013,1.3978,-0.1404,-0.0111,0.0196,0.0292,0.0067,1
0.370,37,DESCENT,Descent,0.1140,-13.10,0.00,0.00,-13.10,-36.61,-4.80,-33.80,8.30,8.30,0.0400,0.0526,2565.0,-13.10,0.00,0.00,-13.10,-36.61,-4.94,-33.62,8.17,8.17,0.0411,0.0519,2565.0,1.94,1.45,0.00,3.39,-1.06,-0.85,5.41,-2.79,-4.24,0.0243,0.0269,1852.5,2.91,2.16,0.00,5.07,4.22,0.04,7.38,-2.87,-5.03,0.0000,0.0354,1852.5,14.17,0.00,0.00,14.17,39.62,8.37,35.27,-5.79,-5.79,0.0577,0.0339,2565.0,14.17,0.00,0.00,14.17,39.62,8.63,33.94,-5.53,-5.53,0.0595,0.0332,2565.0,-4.58,0.00,3.97,-0.61,-12.84,-4.24,-10.34,0.34,-3.63,0.0943,0.0180,2137.5,-4.58,0.00,3.97,-0.61,-12.84,-4.37,-8.97,0.21,-3.76,0.0971,0.0179,2137.5,-0.78,4.16,9.66,-0.0460,1.1130,-0.0502,-0.1547,0.1353,8,-0.02,-0.01,0.0012,1.3980,-0.1402,-0.0086,0.0195,0.0294,0.0067,1
0.380,38,DESCENT,Descent,0.1170,-13.47,0.00,0.00,-13.47,-36.61,-5.16,-34.55,8.31,8.31,0.0430,0.0522,2565.0,-13.47,0.00,0.00,-13.47,-36.61,-5.30,-34.33,8.17,8.17,0.0442,0.0514,2565.0,1.99,1.38,0.00,3.38,-1.06,-0.81,5.54,-2.80,-4.19,0.0231,0.0264,1852.5,2.99,2.12,0.00,5.11,4.22,0.11,7.44,-2.88,-5.00,0.0021,0.0351,1852.5,14.56,0.00,0.00,14.56,39.62,8.76,34.98,-5.80,-5.80,0.0604,0.0341,2565.0,14.56,0.00,0.00,14.56,39.62,9.03,33.72,-5.53,-5.53,0.0623,0.0333,2565.0,-4.71,0.00,1.67,-3.03,-12.84,-4.37,-9.50,0.34,-1.34,0.0971,0.0123,2137.5,-4.71,0.00,1.67,-3.03,-12.84,-4.49,-8.25,0.22,-1.46,0.0998,0.0122,2137.5,-0.87,4.32,9.82,-0.0461,1.1128,-0.0451,-0.1547,0.1353,8,-0.01,-0.01,0.0012,1.3981,-0.1399,-0.0099,0.0188,0.0313,0.0067,1
0.390,39,DESCENT,Descent,0.1200,-13.84,0.00,0.00,-13.84,-36.61,-5.52,-34.74,8.32,8.32,0.0460,0.0521,2565.0,-13.84,0.00,0.00,-13.84,-36.61,-5.67,-34.40,8.16,8.16,0.0473,0.0514,2565.0,2.05,1.32,0.00,3.37,-1.06,-0.77,5.78,-2.82,-4.14,0.0219,0.0258,1852.5,3.07,2.08,0.00,5.15,4.22,0.19,7.74,-2.88,-4.97,0.0038,0.0346,1852.5,14.96,0.00,0.00,14.96,39.62,9.17,35.99,-5.79,-5.79,0.0632,0.0335,2565.0,14.96,0.00,0.00,14.96,39.62,9.43,34.69,-5.52,-5.52,0.0651,0.0328,2565.0,-4.84,0.00,3.97,-0.87,-12.84,-4.51,-10.29,0.33,-3.64,0.1002,0.0180,2137.5,-4.84,0.00,3.97,-0.87,-12.84,-4.62,-9.13,0.21,-3.75,0.1027,0.0180,2137.5,-0.97,4.48,9.98,-0.0461,1.1125,-0.0504,-0.1547,0.1353,8,-0.01,-0.01,0.0010,1.3982,-0.1396,-0.0084,0.0188,0.0314,0.0066,1
0.400,40,DESCENT,Descent,0.1230,-14.21,0.00,0.00,-14.21,-36.84,-5.89,-35.38,8.32,8.32,0.0491,0.0519,2565.0,-14.21,0.00,0.00,-14.21,-36.84,-6.05,-35.04,8.16,8.16,0.0504,0.0511,2565.0,2.10,1.25,0.00,3.36,-1.11,-0.72,5.97,-2.83,-4.08,0.0206,0.0252,1852.5,3.16,2.04,0.00,5.20,4.16,0.27,7.80,-2.88,-4.93,0.0054,0.0342,1852.5,15.36,0.00,0.00,15.36,39.79,9.57,35.66,-5.79,-5.79,0.0660,0.0337,2565.0,15.36,0.00,0.00,15.36,39.79,9.84,34.40,-5.52,-5.52,0.0678,0.0330,2565.0,-4.96,0.00,1.67,-3.29,-12.84,-4.64,-9.46,0.33,-1.35,0.1030,0.0123,2137.5,-4.96,0.00,1.67,-3.29,-12.84,-4.75,-8.37,0.22,-1.46,0.1054,0.0123,2137.5,-1.06,4.65,10.14,-0.0461,1.1123,-0.0452,-0.1547,0.1353,8,-0.01,-0.01,0.0009,1.3983,-0.1393,-0.0087,0.0180,0.0328,0.0066,1
0.410,41,DESCENT,Descent,0.1260,-14.57,0.00,0.00,-14.57,-36.84,-6.25,-35.31,8.32,8.32,0.0521,0.0519,2565.0,-14.57,0.00,0.00,-14.57,-36.84,-6.42,-34.86,8.15,8.15,0.0535,0.0512,2565.0,2.16,1.19,0.00,3.35,-1.11,-0.67,6.30,-2.83,-4.02,0.0193,0.0245,1852.5,3.24,2.00,0.00,5.24,4.16,0.35,8.18,-2.88,-4.89,0.0071,0.0336,1852.5,15.75,0.00,0.00,15.75,39.79,9.98,36.46,-5.77,-5.77,0.0688,0.0332,2565.0,15.75,0.00,0.00,15.75,39.79,10.25,35.13,-5.51,-5.51,0.0707,0.0325,2565.0,-5.09,0.00,3.97,-1.13,-12.84,-4.77,-10.21,0.32,-3.65,0.1061,0.0180,2137.5,-5.09,0.00,3.97,-1.13,-12.84,-4.88,-9.16,0.22,-3.75,0.1084,0.0180,2137.5,-1.15,4.82,10.30,-0.0462,1.1121,-0.0504,-0.1547,0.1353,8,-0.01,-0.01,0.0009,1.3985,-0.1390,-0.0088,0.0172,0.0332,0.0066,1
0.420,42,DESCENT,Descent,0.1290,-14.94,0.00,0.00,-14.94,-36.84,-6.63,-35.91,8.31,8.31,0.0552,0.0515,2565.0,-14.94,0.00,0.00,-14.94,-36.84,-6.80,-35.41,8.14,8.14,0.0566,0.0508,2565.0,2.21,1.12,0.00,3.33,-1.11,-0.62,6.39,-2.83,-3.96,0.0178,0.0239,1852.5,3.32,1.96,0.00,5.28,4.16,0.44,8.22,-2.88,-4.84,0.0087,0.0333,1852.5,16.15,0.00,0.00,16.15,39.79,10.39,36.11,-5.76,-5.76,0.0716,0.0334,2565.0,16.15,0.00,0.00,16.15,39.79,10.66,34.78,-5.49,-5.49,0.0735,0.0326,2565.0,-5.22,0.00,1.67,-3.55,-12.84,-4.90,-9.39,0.32,-1.35,0.1089,0.0123,2137.5,-5.22,0.00,1.67,-3.55,-12.84,-5.00,-8.41,0.22,-1.45,0.1111,0.0123,2137.5,-1.25,4.99,10.46,-0.0462,1.1118,-0.0451,-0.1547,0.1353,8,-0.01,-0.01,0.0008,1.3986,-0.1386,-0.0075,0.0159,0.0335,0.0066,1
0.430,43,DESCENT,Descent,0.1320,-15.31,0.00,0.00,-15.31,-37.03,-7.00,-35.99,8.31,8.31,0.0583,0.0516,2565.0,-15.31,0.00,0.00,-15.31,-37.03,-7.18,-35.40,8.14,8.14,0.0598,0.0508,2565.0,2.27,1.06,0.00,3.32,-1.17,-0.57,6.56,-2.83,-3.89,0.0162,0.0233,1852.5,3.40,1.92,0.00,5.32,4.06,0.52,8.52,-2.88,-4.80,0.0104,0.0326,1852.5,16.55,0.00,0.00,16.55,39.91,10.80,36.96,-5.75,-5.75,0.0745,0.0329,2565.0,16.55,0.00,0.00,16.55,39.91,11.07,35.56,-5.48,-5.48,0.0764,0.0322,2565.0,-5.35,0.00,3.97,-1.38,-12.80,-5.04,-10.18,0.31,-3.65,0.1120,0.0181,2137.5,-5.35,0.00,3.97,-1.38,-12.80,-5.14,-9.24,0.21,-3.75,0.1141,0.0180,2137.5,-1.34,5.16,10.63,-0.0462,1.1116,-0.0503,-0.1547,0.1353,8,-0.01,-0.01,0.0007,1.3987,-0.1383,-0.0079,0.0145,0.0347,0.0065,1
0.440,44,DESCENT,Descent,0.1350,-15.68,0.00,0.00,-15.68,-37.03,-7.38,-36.37,8.30,8.30,0.0615,0.0513,2565.0,-15.68,0.00,0.00,-15.68,-37.03,-7.56,-35.78,8.12,8.12,0.0630,0.0505,2565.0,2.32,0.99,0.00,3.31,-1.17,-0.51,6.72,-2.83,-3.82,0.0147,0.0226,1852.5,3.48,1.88,0.00,5.36,4.06,0.61,8.55,-2.87,-4.75,0.0122,0.0323,1852.5,16.95,0.00,0.00,16.95,39.91,11.22,36.47,-5.73,-5.73,0.0774,0.0331,2565.0,16.95,0.00,0.00,16.95,39.91,11.49,35.11,-5.46,-5.46,0.0792,0.0323,2565.0,-5.48,0.00,1.67,-3.80,-12.80,-5.17,-9.36,0.31,-1.36,0.1148,0.0123,2137.5,-5.48,0.00,1.67,-3.80,-12.80,-5.26,-8.47,0.22,-1.46,0.1169,0.0123,2137.5,-1.44,5.34,10.79,-0.0462,1.1113,-0.0450,-0.1547,0.1353,8,-0.01,-0.01,0.0006,1.3987,-0.1380,-0.0069,0.0132,0.0351,0.0065,1
0.450,45,DESCENT,Descent,0.1380,-16.05,0.00,0.00,-16.05,-37.03,-7.76,-36.39,8.29,8.29,0.0646,0.0512,2565.0,-16.05,0.00,0.00,-16.05,-37.03,-7.94,-35.73,8.11,8.11,0.0662,0.0505,2565.0,2.37,0.93,0.00,3.30,-1.17,-0.46,6.83,-2.83,-3.76,0.0130,0.0220,1852.5,3.56,1.84,0.00,5.40,4.06,0.70,8.83,-2.86,-4.71,0.0139,0.0317,1852.5,17.35,0.00,0.00,17.35,39.91,11.64,37.27,-5.71,-5.71,0.0803,0.0325,2565.0,17.35,0.00,0.00,17.35,39.91,11.91,35.84,-5.44,-5.44,0.0821,0.0318,2565.0,-5.61,0.00,3.97,-1.64,-12.80,-5.31,-10.15,0.30,-3.67,0.1179,0.0181,2137.5,-5.61,0.00,3.97,-1.64,-12.80,-5.40,-9.26,0.21,-3.76,0.1199,0.0181,2137.5,-1.53,5.51,10.95,-0.0463,1.1110,-0.0502,-0.1547,0.1353,8,-0.01,-0.01,0.0005,1.3988,-0.1376,-0.0076,0.0118,0.0360,0.0065,1
