load_kg,tick,sq,world_trunk_pitch,ref_world_trunk_pitch,trunk_excess,pelvis_world_pitch,thigh_world_pitch,shank_world_pitch,hip_nominal,hip_actual,hip_excess,abdomen_nominal,abdomen_actual,abdomen_excess,thorax_nominal,thorax_actual,thorax_excess,bar_ap,support_center,cop_ap,bar_rel_support,bar_rel_cop,saddle_separation,saddle_attached,com_ap,support_min,support_max
0,1,0.0030,2.234,4.053,-1.820,0.239,-179.465,-173.123,-0.319,0.079,0.398,0.000,-1.760,-1.760,0.056,-1.562,-1.618,0.00000,-0.00972,-0.02768,0.00972,0.02768,0.00000,0,-0.02928,-0.15472,0.13528
0,2,0.0060,2.209,4.197,-1.988,0.195,-179.320,-173.224,-0.639,0.293,0.933,0.088,-1.702,-1.791,0.131,-1.539,-1.671,0.00000,-0.00972,-0.03570,0.00972,0.03570,0.00000,0,-0.02928,-0.15472,0.13528
0,3,0.0090,2.191,4.340,-2.150,0.171,-179.194,-173.297,-0.959,0.485,1.444,0.125,-1.678,-1.803,0.194,-1.537,-1.731,0.00000,-0.00972,-0.02849,0.00972,0.02849,0.00000,0,-0.02928,-0.15472,0.13528
0,4,0.0120,2.180,4.484,-2.304,0.157,-179.095,-173.365,-1.283,0.634,1.918,0.172,-1.667,-1.840,0.262,-1.544,-1.806,0.00000,-0.00972,-0.03203,0.00972,0.03203,0.00000,0,-0.02929,-0.15472,0.13528
0,5,0.0150,2.174,4.627,-2.453,0.149,-179.025,-173.409,-1.609,0.749,2.357,0.220,-1.658,-1.879,0.331,-1.553,-1.884,0.00000,-0.00972,-0.02985,0.00972,0.02985,0.00000,0,-0.02929,-0.15472,0.13528
0,6,0.0180,2.172,4.770,-2.599,0.144,-178.980,-173.448,-1.934,0.826,2.760,0.265,-1.651,-1.916,0.400,-1.560,-1.959,0.00000,-0.00972,-0.03499,0.00972,0.03499,0.00000,0,-0.02928,-0.15472,0.13528
0,7,0.0210,2.176,4.914,-2.738,0.152,-178.961,-173.480,-2.262,0.876,3.138,0.312,-1.644,-1.955,0.468,-1.567,-2.035,0.00000,-0.00972,-0.02838,0.00972,0.02838,0.00000,0,-0.02925,-0.15472,0.13528
0,8,0.0240,2.185,5.057,-2.872,0.164,-178.964,-173.483,-2.593,0.886,3.479,0.360,-1.643,-2.004,0.540,-1.573,-2.113,0.00000,-0.00972,-0.02444,0.00972,0.02444,0.00000,0,-0.02920,-0.15472,0.13528
0,9,0.0270,2.202,5.201,-2.998,0.184,-178.986,-173.481,-2.924,0.870,3.795,0.407,-1.645,-2.052,0.612,-1.577,-2.188,0.00000,-0.00972,-0.02854,0.00972,0.02854,0.00000,0,-0.02915,-0.15472,0.13528
0,10,0.0300,2.225,5.344,-3.119,0.209,-179.024,-173.458,-3.255,0.829,4.084,0.455,-1.648,-2.103,0.683,-1.579,-2.262,0.00000,-0.00972,-0.02169,0.00972,0.02169,0.00000,0,-0.02910,-0.15472,0.13528
0,11,0.0330,2.256,5.487,-3.231,0.241,-179.079,-173.433,-3.592,0.766,4.358,0.505,-1.652,-2.157,0.757,-1.577,-2.334,0.00000,-0.00972,-0.02584,0.00972,0.02584,0.00000,0,-0.02905,-0.15472,0.13528
0,12,0.0360,2.295,5.631,-3.336,0.278,-179.151,-173.386,-3.928,0.680,4.607,0.554,-1.655,-2.209,0.832,-1.574,-2.405,0.00000,-0.00972,-0.02035,0.00972,0.02035,0.00000,0,-0.02900,-0.15472,0.13528
0,13,0.0390,2.341,5.774,-3.433,0.317,-179.237,-173.321,-4.264,0.571,4.835,0.604,-1.656,-2.260,0.906,-1.565,-2.471,0.00000,-0.00972,-0.02488,0.00972,0.02488,0.00000,0,-0.02896,-0.15472,0.13528
0,14,0.0420,2.393,5.918,-3.525,0.357,-179.333,-173.263,-4.604,0.444,5.048,0.654,-1.655,-2.308,0.981,-1.552,-2.533,0.00000,-0.00972,-0.03078,0.00972,0.03078,0.00000,0,-0.02893,-0.15472,0.13528
0,15,0.0450,2.452,6.061,-3.609,0.404,-179.446,-173.189,-4.945,0.309,5.254,0.704,-1.649,-2.353,1.057,-1.537,-2.594,0.00000,-0.00972,-0.02534,0.00972,0.02534,0.00000,0,-0.02890,-0.15472,0.13528
0,16,0.0480,2.518,6.204,-3.686,0.452,-179.571,-173.120,-5.286,0.148,5.434,0.756,-1.643,-2.399,1.134,-1.518,-2.652,0.00000,-0.00972,-0.03091,0.00972,0.03091,0.00000,0,-0.02887,-0.15472,0.13528
0,17,0.0510,2.591,6.352,-3.761,0.504,-179.709,-173.038,-5.629,0.000,5.629,0.807,-1.632,-2.439,1.210,-1.496,-2.707,0.00000,-0.00972,-0.02536,0.00972,0.02536,0.00000,0,-0.02884,-0.15472,0.13528
0,18,0.0540,2.671,6.509,-3.838,0.557,-179.857,-172.943,-5.975,-0.213,5.761,0.859,-1.619,-2.478,1.289,-1.469,-2.758,0.00000,-0.00972,-0.03007,0.00972,0.03007,0.00000,0,-0.02881,-0.15472,0.13528
0,19,0.0570,2.755,6.665,-3.910,0.608,179.988,-172.856,-6.320,-0.413,5.907,0.911,-1.602,-2.513,1.367,-1.436,-2.804,0.00000,-0.00972,-0.03398,0.00972,0.03398,0.00000,0,-0.02879,-0.15472,0.13528
0,20,0.0600,2.848,6.822,-3.974,0.666,179.818,-172.757,-6.666,-0.618,6.048,0.963,-1.578,-2.541,1.445,-1.402,-2.847,0.00000,-0.00972,-0.02770,0.00972,0.02770,0.00000,0,-0.02877,-0.15472,0.13528
0,21,0.0630,2.942,6.979,-4.036,0.718,179.646,-172.649,-7.016,-0.848,6.168,1.016,-1.555,-2.572,1.525,-1.361,-2.886,0.00000,-0.00972,-0.03253,0.00972,0.03253,0.00000,0,-0.02874,-0.15472,0.13528
0,22,0.0660,3.043,7.135,-4.092,0.774,179.466,-172.545,-7.366,-1.071,6.295,1.070,-1.524,-2.593,1.605,-1.317,-2.922,0.00000,-0.00972,-0.03559,0.00972,0.03559,0.00000,0,-0.02872,-0.15472,0.13528
0,23,0.0690,3.149,7.292,-4.143,0.831,179.276,-172.429,-7.716,-1.308,6.408,1.123,-1.490,-2.613,1.684,-1.270,-2.955,0.00000,-0.00972,-0.03162,0.00972,0.03162,0.00000,0,-0.02869,-0.15472,0.13528
0,24,0.0720,3.260,7.448,-4.188,0.890,179.080,-172.324,-8.068,-1.555,6.513,1.176,-1.455,-2.632,1.765,-1.220,-2.985,0.00000,-0.00972,-0.03702,0.00972,0.03702,0.00000,0,-0.02866,-0.15472,0.13528
0,25,0.0750,3.377,7.605,-4.228,0.952,178.876,-172.212,-8.422,-1.810,6.612,1.230,-1.416,-2.646,1.846,-1.168,-3.013,0.00000,-0.00972,-0.03058,0.00972,0.03058,0.00000,0,-0.02863,-0.15472,0.13528
0,26,0.0780,3.498,7.762,-4.264,1.014,178.667,-172.095,-8.776,-2.076,6.700,1.284,-1.374,-2.658,1.927,-1.112,-3.039,0.00000,-0.00972,-0.03141,0.00972,0.03141,0.00000,0,-0.02859,-0.15472,0.13528
0,27,0.0810,3.626,7.918,-4.292,1.079,178.452,-171.988,-9.131,-2.347,6.784,1.338,-1.328,-2.666,2.008,-1.052,-3.060,0.00000,-0.00972,-0.03233,0.00972,0.03233,0.00000,0,-0.02856,-0.15472,0.13528
0,28,0.0840,3.765,8.075,-4.310,1.153,178.226,-171.870,-9.488,-2.627,6.862,1.393,-1.280,-2.672,2.089,-0.990,-3.079,0.00000,-0.00972,-0.02531,0.00972,0.02531,0.00000,0,-0.02852,-0.15472,0.13528
0,29,0.0870,3.911,8.231,-4.321,1.227,177.997,-171.748,-9.845,-2.927,6.918,1.447,-1.231,-2.678,2.171,-0.923,-3.094,0.00000,-0.00972,-0.02936,0.00972,0.02936,0.00000,0,-0.02849,-0.15472,0.13528
0,30,0.0900,4.067,8.388,-4.321,1.308,177.760,-171.637,-10.203,-3.230,6.972,1.501,-1.176,-2.678,2.253,-0.850,-3.103,0.00000,-0.00972,-0.02933,0.00972,0.02933,0.00000,0,-0.02847,-0.15472,0.13528
0,31,0.0930,4.229,8.545,-4.316,1.389,177.520,-171.516,-10.563,-3.548,7.016,1.557,-1.118,-2.674,2.335,-0.776,-3.111,0.00000,-0.00972,-0.02271,0.00972,0.02271,0.00000,0,-0.02845,-0.15472,0.13528
0,32,0.0960,4.397,8.701,-4.305,1.471,177.280,-171.383,-10.924,-3.868,7.056,1.611,-1.054,-2.665,2.417,-0.697,-3.114,0.00000,-0.00972,-0.02734,0.00972,0.02734,0.00000,0,-0.02844,-0.15472,0.13528
0,33,0.0990,4.571,8.858,-4.287,1.554,177.034,-171.262,-11.285,-4.191,7.094,1.666,-0.987,-2.653,2.499,-0.613,-3.112,0.00000,-0.00972,-0.03322,0.00972,0.03322,0.00000,0,-0.02844,-0.15472,0.13528
0,34,0.1020,4.750,9.017,-4.268,1.638,176.784,-171.133,-11.647,-4.520,7.127,1.721,-0.914,-2.635,2.581,-0.528,-3.109,0.00000,-0.00972,-0.02757,0.00972,0.02757,0.00000,0,-0.02845,-0.15472,0.13528
0,35,0.1050,4.935,9.178,-4.243,1.723,176.528,-171.015,-12.011,-4.854,7.157,1.776,-0.838,-2.614,2.664,-0.439,-3.102,0.00000,-0.00972,-0.03343,0.00972,0.03343,0.00000,0,-0.02846,-0.15472,0.13528
0,36,0.1080,5.122,9.339,-4.216,1.809,176.268,-170.888,-12.374,-5.196,7.178,1.830,-0.758,-2.588,2.746,-0.349,-3.095,0.00000,-0.00972,-0.02744,0.00972,0.02744,0.00000,0,-0.02847,-0.15472,0.13528
0,37,0.1110,5.315,9.500,-4.184,1.894,176.003,-170.772,-12.739,-5.541,7.197,1.885,-0.674,-2.559,2.828,-0.253,-3.081,0.00000,-0.00972,-0.03241,0.00972,0.03241,0.00000,0,-0.02848,-0.15472,0.13528
0,38,0.1140,5.511,9.660,-4.149,1.980,175.737,-170.647,-13.105,-5.891,7.214,1.940,-0.586,-2.525,2.910,-0.158,-3.068,0.00000,-0.00972,-0.02585,0.00972,0.02585,0.00000,0,-0.02849,-0.15472,0.13528
0,39,0.1170,5.711,9.821,-4.110,2.067,175.468,-170.523,-13.471,-6.243,7.228,1.994,-0.494,-2.489,2.992,-0.056,-3.048,0.00000,-0.00972,-0.03025,0.00972,0.03025,0.00000,0,-0.02851,-0.15472,0.13528
0,40,0.1200,5.914,9.982,-4.068,2.154,175.199,-170.391,-13.837,-6.598,7.239,2.049,-0.402,-2.451,3.074,0.040,-3.034,0.00000,-0.00972,-0.02937,0.00972,0.02937,0.00000,0,-0.02853,-0.15472,0.13528
0,41,0.1230,6.122,10.143,-4.021,2.241,174.924,-170.271,-14.205,-6.955,7.250,2.103,-0.306,-2.410,3.155,0.148,-3.007,0.00000,-0.00972,-0.03357,0.00972,0.03357,0.00000,0,-0.02855,-0.15472,0.13528
0,42,0.1260,6.331,10.304,-3.973,2.330,174.648,-170.141,-14.574,-7.317,7.257,2.158,-0.206,-2.363,3.236,0.256,-2.980,0.00000,-0.00972,-0.02743,0.00972,0.02743,0.00000,0,-0.02857,-0.15472,0.13528
0,43,0.1290,6.544,10.464,-3.920,2.419,174.368,-170.022,-14.942,-7.681,7.261,2.212,-0.105,-2.317,3.318,0.365,-2.953,0.00000,-0.00972,-0.03268,0.00972,0.03268,0.00000,0,-0.02859,-0.15472,0.13528
0,44,0.1320,6.758,10.625,-3.867,2.508,174.087,-169.893,-15.312,-8.051,7.261,2.266,0.000,-2.266,3.398,0.473,-2.925,0.00000,-0.00972,-0.02627,0.00972,0.02627,0.00000,0,-0.02861,-0.15472,0.13528
0,45,0.1350,6.975,10.786,-3.811,2.597,173.804,-169.769,-15.682,-8.420,7.262,2.319,0.097,-2.222,3.479,0.586,-2.893,0.00000,-0.00972,-0.03113,0.00972,0.03113,0.00000,0,-0.02864,-0.15472,0.13528
0,46,0.1380,7.193,10.947,-3.753,2.687,173.521,-169.636,-16.052,-8.793,7.260,2.373,0.209,-2.164,3.559,0.699,-2.860,0.00000,-0.00972,-0.02784,0.00972,0.02784,0.00000,0,-0.02866,-0.15472,0.13528
0,47,0.1410,7.415,11.108,-3.693,2.777,173.235,-169.511,-16.423,-9.165,7.258,2.426,0.314,-2.112,3.639,0.813,-2.826,0.00000,-0.00972,-0.03311,0.00972,0.03311,0.00000,0,-0.02869,-0.15472,0.13528
0,48,0.1440,7.636,11.268,-3.632,2.867,172.949,-169.378,-16.795,-9.542,7.254,2.479,0.426,-2.053,3.718,0.928,-2.790,0.00000,-0.00972,-0.02818,0.00972,0.02818,0.00000,0,-0.02872,-0.15472,0.13528
0,49,0.1470,7.860,11.429,-3.569,2.958,172.658,-169.252,-17.167,-9.918,7.249,2.531,0.535,-1.996,3.797,1.044,-2.753,0.00000,-0.00972,-0.03355,0.00972,0.03355,0.00000,0,-0.02874,-0.15472,0.13528
0,50,0.1500,8.084,11.590,-3.506,3.048,172.368,-169.118,-17.539,-10.300,7.240,2.584,0.648,-1.936,3.876,1.160,-2.716,0.00000,-0.00972,-0.02850,0.00972,0.02850,0.00000,0,-0.02877,-0.15472,0.13528
0,51,0.1530,8.310,11.746,-3.436,3.139,172.075,-168.991,-17.912,-10.680,7.233,2.635,0.760,-1.875,3.953,1.278,-2.675,0.00000,-0.00972,-0.03380,0.00972,0.03380,0.00000,0,-0.02879,-0.15472,0.13528
0,52,0.1560,8.536,11.902,-3.366,3.230,171.782,-168.856,-18.286,-11.064,7.222,2.687,0.874,-1.813,4.030,1.395,-2.635,0.00000,-0.00972,-0.02862,0.00972,0.02862,0.00000,0,-0.02881,-0.15472,0.13528
0,53,0.1590,8.764,12.058,-3.294,3.322,171.486,-168.728,-18.659,-11.448,7.211,2.739,0.988,-1.751,4.108,1.514,-2.594,0.00000,-0.00972,-0.03374,0.00972,0.03374,0.00000,0,-0.02883,-0.15472,0.13528
0,54,0.1620,8.991,12.214,-3.223,3.413,171.192,-168.592,-19.033,-11.836,7.197,2.789,1.103,-1.686,4.184,1.632,-2.552,0.00000,-0.00972,-0.02847,0.00972,0.02847,0.00000,0,-0.02885,-0.15472,0.13528
0,55,0.1650,9.220,12.370,-3.150,3.505,170.894,-168.464,-19.407,-12.222,7.185,2.839,1.217,-1.622,4.259,1.751,-2.508,0.00000,-0.00972,-0.03362,0.00972,0.03362,0.00000,0,-0.02887,-0.15472,0.13528
0,56,0.1680,9.449,12.526,-3.077,3.598,170.598,-168.327,-19.781,-12.611,7.170,2.890,1.333,-1.557,4.334,1.870,-2.464,0.00000,-0.00972,-0.02834,0.00972,0.02834,0.00000,0,-0.02888,-0.15472,0.13528
0,57,0.1710,9.679,12.682,-3.003,3.691,170.299,-168.197,-20.156,-13.000,7.156,2.939,1.447,-1.492,4.408,1.989,-2.419,0.00000,-0.00972,-0.03347,0.00972,0.03347,0.00000,0,-0.02889,-0.15472,0.13528
0,58,0.1740,9.909,12.838,-2.929,3.784,170.001,-168.060,-20.531,-13.392,7.139,2.988,1.564,-1.423,4.481,2.109,-2.372,0.00000,-0.00972,-0.02827,0.00972,0.02827,0.00000,0,-0.02891,-0.15472,0.13528
0,59,0.1770,10.140,12.994,-2.854,3.878,169.701,-167.929,-20.906,-13.783,7.123,3.036,1.680,-1.357,4.554,2.229,-2.325,0.00000,-0.00972,-0.03344,0.00972,0.03344,0.00000,0,-0.02892,-0.15472,0.13528
0,60,0.1800,10.370,13.150,-2.780,3.971,169.402,-167.790,-21.281,-14.177,7.104,3.085,1.796,-1.289,4.627,2.347,-2.279,0.00000,-0.00972,-0.02819,0.00972,0.02819,0.00000,0,-0.02893,-0.15472,0.13528
0,61,0.1830,10.603,13.306,-2.703,4.065,169.099,-167.660,-21.656,-14.569,7.087,3.131,1.911,-1.220,4.697,2.468,-2.229,0.00000,-0.00972,-0.03343,0.00972,0.03343,0.00000,0,-0.02893,-0.15472,0.13528
0,62,0.1860,10.833,13.462,-2.629,4.160,168.799,-167.522,-22.031,-14.966,7.066,3.178,2.029,-1.149,4.767,2.587,-2.180,0.00000,-0.00972,-0.02748,0.00972,0.02748,0.00000,0,-0.02894,-0.15472,0.13528
0,63,0.1890,11.066,13.618,-2.552,4.255,168.496,-167.391,-22.406,-15.361,7.046,3.225,2.145,-1.080,4.837,2.706,-2.131,0.00000,-0.00972,-0.03251,0.00972,0.03251,0.00000,0,-0.02894,-0.15472,0.13528
0,64,0.1920,11.297,13.774,-2.477,4.350,168.195,-167.252,-22.782,-15.759,7.023,3.270,2.261,-1.009,4.905,2.824,-2.081,0.00000,-0.00972,-0.02716,0.00972,0.02716,0.00000,0,-0.02895,-0.15472,0.13528
0,65,0.1950,11.531,13.930,-2.399,4.445,167.892,-167.121,-23.157,-16.155,7.002,3.315,2.377,-0.938,4.971,2.943,-2.028,0.00000,-0.00972,-0.03228,0.00972,0.03228,0.00000,0,-0.02895,-0.15472,0.13528
0,66,0.1980,11.762,14.086,-2.324,4.542,167.591,-166.982,-23.532,-16.554,6.978,3.359,2.494,-0.866,5.038,3.062,-1.977,0.00000,-0.00972,-0.02697,0.00972,0.02697,0.00000,0,-0.02895,-0.15472,0.13528
0,67,0.2010,11.996,14.237,-2.242,4.638,167.286,-166.850,-23.907,-16.951,6.956,3.403,2.608,-0.795,5.104,3.180,-1.924,0.00000,-0.00972,-0.03211,0.00972,0.03211,0.00000,0,-0.02896,-0.15472,0.13528
0,68,0.2040,12.227,14.380,-2.152,4.735,166.984,-166.710,-24.282,-17.352,6.931,3.445,2.725,-0.720,5.167,3.298,-1.869,0.00000,-0.00972,-0.02691,0.00972,0.02691,0.00000,0,-0.02896,-0.15472,0.13528
0,69,0.2070,12.461,14.522,-2.061,4.832,166.680,-166.578,-24.657,-17.750,6.907,3.488,2.840,-0.648,5.231,3.416,-1.815,0.00000,-0.00972,-0.03210,0.00972,0.03210,0.00000,0,-0.02896,-0.15472,0.13528
0,70,0.2100,12.692,14.664,-1.972,4.928,166.377,-166.438,-25.032,-18.152,6.880,3.530,2.956,-0.573,5.294,3.532,-1.762,0.00000,-0.00972,-0.02684,0.00972,0.02684,0.00000,0,-0.02896,-0.15472,0.13528
0,71,0.2130,12.926,14.806,-1.881,5.025,166.071,-166.305,-25.407,-18.552,6.855,3.570,3.071,-0.499,5.353,3.650,-1.703,0.00000,-0.00972,-0.03207,0.00972,0.03207,0.00000,0,-0.02896,-0.15472,0.13528
0,72,0.2160,13.157,14.948,-1.792,5.123,165.769,-166.166,-25.781,-18.954,6.827,3.609,3.187,-0.422,5.413,3.767,-1.646,0.00000,-0.00972,-0.02679,0.00972,0.02679,0.00000,0,-0.02896,-0.15472,0.13528
0,73,0.2190,13.389,15.091,-1.701,5.222,165.463,-166.034,-26.155,-19.355,6.800,3.649,3.301,-0.348,5.472,3.882,-1.590,0.00000,-0.00972,-0.03197,0.00972,0.03197,0.00000,0,-0.02896,-0.15472,0.13528
0,74,0.2220,13.620,15.233,-1.613,5.320,165.160,-165.894,-26.529,-19.758,6.771,3.687,3.416,-0.271,5.529,3.996,-1.533,0.00000,-0.00972,-0.02667,0.00972,0.02667,0.00000,0,-0.02896,-0.15472,0.13528
0,75,0.2250,13.852,15.375,-1.523,5.418,164.855,-165.762,-26.902,-20.160,6.743,3.723,3.529,-0.195,5.584,4.112,-1.473,0.00000,-0.00972,-0.03188,0.00972,0.03188,0.00000,0,-0.02896,-0.15472,0.13528
0,76,0.2280,14.082,15.517,-1.435,5.518,164.553,-165.623,-27.276,-20.564,6.712,3.760,3.643,-0.117,5.640,4.225,-1.414,0.00000,-0.00972,-0.02653,0.00972,0.02653,0.00000,0,-0.02895,-0.15472,0.13528
0,77,0.2310,14.314,15.659,-1.346,5.616,164.246,-165.490,-27.649,-20.965,6.683,3.796,3.755,-0.041,5.693,4.338,-1.356,0.00000,-0.00972,-0.03170,0.00972,0.03170,0.00000,0,-0.02895,-0.15472,0.13528
0,78,0.2340,14.543,15.802,-1.259,5.716,163.944,-165.351,-28.021,-21.370,6.651,3.830,3.869,0.039,5.744,4.451,-1.293,0.00000,-0.00972,-0.02640,0.00972,0.02640,0.00000,0,-0.02895,-0.15472,0.13528
0,79,0.2370,14.773,15.944,-1.170,5.816,163.639,-165.219,-28.393,-21.772,6.621,3.864,3.980,0.116,5.795,4.563,-1.231,0.00000,-0.00972,-0.03157,0.00972,0.03157,0.00000,0,-0.02894,-0.15472,0.13528
0,80,0.2400,15.002,16.086,-1.084,5.916,163.336,-165.080,-28.765,-22.177,6.588,3.897,4.092,0.195,5.845,4.673,-1.172,0.00000,-0.00972,-0.02623,0.00972,0.02623,0.00000,0,-0.02894,-0.15472,0.13528
0,81,0.2430,15.232,16.228,-0.997,6.016,163.031,-164.948,-29.135,-22.580,6.556,3.928,4.202,0.274,5.891,4.785,-1.106,0.00000,-0.00972,-0.03144,0.00972,0.03144,0.00000,0,-0.02893,-0.15472,0.13528
0,82,0.2460,15.459,16.370,-0.912,6.117,162.730,-164.810,-29.506,-22.985,6.521,3.959,4.314,0.355,5.937,4.895,-1.042,0.00000,-0.00972,-0.02607,0.00972,0.02607,0.00000,0,-0.02893,-0.15472,0.13528
0,83,0.2490,15.687,16.513,-0.825,6.218,162.426,-164.679,-29.877,-23.387,6.489,3.989,4.422,0.433,5.983,5.003,-0.980,0.00000,-0.00972,-0.03128,0.00972,0.03128,0.00000,0,-0.02892,-0.15472,0.13528
0,84,0.2520,15.912,16.655,-0.743,6.317,162.130,-164.544,-30.253,-23.792,6.461,4.018,4.532,0.513,6.026,5.109,-0.917,0.00000,-0.00972,-0.02592,0.00972,0.02592,0.00000,0,-0.02892,-0.15472,0.13528
0,85,0.2550,16.137,16.797,-0.660,6.416,161.831,-164.414,-30.634,-24.187,6.446,4.047,4.640,0.593,6.069,5.217,-0.852,0.00000,-0.00972,-0.03142,0.00972,0.03142,0.00000,0,-0.02891,-0.15472,0.13528
0,86,0.2580,16.360,16.939,-0.579,6.518,161.536,-164.280,-31.014,-24.586,6.428,4.075,4.750,0.675,6.112,5.321,-0.790,0.00000,-0.00972,-0.02610,0.00972,0.02610,0.00000,0,-0.02891,-0.15472,0.13528
0,87,0.2610,16.581,17.081,-0.500,6.613,161.245,-164.157,-31.401,-24.982,6.419,4.103,4.855,0.751,6.154,5.424,-0.729,0.00000,-0.00972,-0.03119,0.00972,0.03119,0.00000,0,-0.02890,-0.15472,0.13528
0,88,0.2640,16.799,17.224,-0.424,6.711,160.958,-164.026,-31.801,-25.368,6.433,4.131,4.966,0.835,6.195,5.528,-0.668,0.00000,-0.00972,-0.02633,0.00972,0.02633,0.00000,0,-0.02890,-0.15472,0.13528
0,89,0.2670,17.019,17.366,-0.346,6.811,160.667,-163.902,-32.202,-25.753,6.449,4.159,5.070,0.911,6.237,5.629,-0.608,0.00000,-0.00972,-0.03141,0.00972,0.03141,0.00000,0,-0.02889,-0.15472,0.13528
0,90,0.2700,17.234,17.508,-0.274,6.907,160.387,-163.776,-32.602,-26.144,6.458,4.186,5.175,0.989,6.278,5.727,-0.552,0.00000,-0.00972,-0.02584,0.00972,0.02584,0.00000,0,-0.02888,-0.15472,0.13528
0,91,0.2730,17.450,17.650,-0.201,7.005,160.101,-163.655,-33.021,-26.521,6.500,4.213,5.279,1.065,6.319,5.826,-0.493,0.00000,-0.00972,-0.03122,0.00972,0.03122,0.00000,0,-0.02888,-0.15472,0.13528
0,92,0.2760,17.663,17.792,-0.129,7.108,159.818,-163.527,-33.440,-26.905,6.536,4.240,5.382,1.142,6.359,5.921,-0.438,0.00000,-0.00972,-0.02567,0.00972,0.02567,0.00000,0,-0.02887,-0.15472,0.13528
0,93,0.2790,17.879,17.935,-0.056,7.213,159.529,-163.406,-33.859,-27.290,6.569,4.267,5.479,1.212,6.400,6.015,-0.385,0.00000,-0.00972,-0.03039,0.00972,0.03039,0.00000,0,-0.02886,-0.15472,0.13528
0,94,0.2820,18.089,18.077,0.012,7.315,159.249,-163.281,-34.290,-27.683,6.607,4.294,5.576,1.282,6.439,6.105,-0.334,0.00000,-0.00972,-0.02462,0.00972,0.02462,0.00000,0,-0.02885,-0.15472,0.13528
0,95,0.2850,18.302,18.219,0.083,7.419,158.964,-163.158,-34.726,-28.065,6.661,4.320,5.672,1.352,6.479,6.197,-0.282,0.00000,-0.00972,-0.02987,0.00972,0.02987,0.00000,0,-0.02884,-0.15472,0.13528
0,96,0.2880,18.512,18.361,0.151,7.527,158.680,-163.028,-35.163,-28.455,6.707,4.346,5.766,1.420,6.518,6.285,-0.233,0.00000,-0.00972,-0.02471,0.00972,0.02471,0.00000,0,-0.02883,-0.15472,0.13528
0,97,0.2910,18.720,18.503,0.217,7.632,158.399,-162.900,-35.604,-28.848,6.757,4.372,5.855,1.483,6.557,6.371,-0.186,0.00000,-0.00972,-0.02957,0.00972,0.02957,0.00000,0,-0.02882,-0.15472,0.13528
0,98,0.2940,18.928,18.646,0.282,7.741,158.115,-162.767,-36.056,-29.233,6.823,4.398,5.945,1.547,6.596,6.456,-0.139,0.00000,-0.00972,-0.02955,0.00972,0.02955,0.00000,0,-0.02882,-0.15472,0.13528
0,99,0.2970,19.136,18.788,0.348,7.852,157.828,-162.632,-36.508,-29.626,6.882,4.424,6.032,1.608,6.634,6.539,-0.095,0.00000,-0.00972,-0.03094,0.00972,0.03094,0.00000,0,-0.02881,-0.15472,0.13528
0,100,0.3000,19.344,18.930,0.414,7.958,157.533,-162.507,-36.960,-30.024,6.936,4.449,6.116,1.667,6.672,6.619,-0.053,0.00000,-0.00972,-0.03180,0.00972,0.03180,0.00000,0,-0.02879,-0.15472,0.13528
0,101,0.3030,19.550,19.088,0.463,8.069,157.240,-162.375,-37.426,-30.425,7.001,4.474,6.208,1.733,6.710,6.700,-0.010,0.00000,-0.00972,-0.02541,0.00972,0.02541,0.00000,0,-0.02877,-0.15472,0.13528
0,102,0.3060,19.756,19.246,0.511,8.183,156.947,-162.236,-37.893,-30.829,7.064,4.499,6.292,1.793,6.747,6.779,0.032,0.00000,-0.00972,-0.02979,0.00972,0.02979,0.00000,0,-0.02875,-0.15472,0.13528
0,103,0.3090,19.965,19.403,0.561,8.300,156.647,-162.102,-38.359,-31.236,7.123,4.524,6.371,1.847,6.785,6.857,0.072,0.00000,-0.00972,-0.03073,0.00972,0.03073,0.00000,0,-0.02873,-0.15472,0.13528
0,104,0.3120,20.170,19.561,0.609,8.417,156.352,-161.962,-38.833,-31.653,7.180,4.549,6.451,1.903,6.821,6.931,0.110,0.00000,-0.00972,-0.02640,0.00972,0.02640,0.00000,0,-0.02870,-0.15472,0.13528
0,105,0.3150,20.375,19.719,0.656,8.531,156.052,-161.823,-39.312,-32.064,7.248,4.573,6.529,1.956,6.858,7.006,0.149,0.00000,-0.00972,-0.03180,0.00972,0.03180,0.00000,0,-0.02868,-0.15472,0.13528
0,106,0.3180,20.581,19.877,0.705,8.653,155.750,-161.679,-39.791,-32.479,7.312,4.597,6.610,2.013,6.894,7.079,0.185,0.00000,-0.00972,-0.02602,0.00972,0.02602,0.00000,0,-0.02866,-0.15472,0.13528
0,107,0.3210,20.787,20.035,0.753,8.770,155.444,-161.540,-40.274,-32.904,7.370,4.621,6.683,2.061,6.930,7.150,0.220,0.00000,-0.00972,-0.03088,0.00972,0.03088,0.00000,0,-0.02863,-0.15472,0.13528
0,108,0.3240,20.993,20.192,0.801,8.894,155.139,-161.393,-40.764,-33.326,7.438,4.645,6.762,2.117,6.966,7.221,0.256,0.00000,-0.00972,-0.02629,0.00972,0.02629,0.00000,0,-0.02860,-0.15472,0.13528
0,109,0.3270,21.198,20.350,0.848,9.014,154.830,-161.245,-41.254,-33.755,7.499,4.669,6.833,2.164,7.001,7.291,0.290,0.00000,-0.00972,-0.03127,0.00972,0.03127,0.00000,0,-0.02857,-0.15472,0.13528
