load_kg,tick,sq,joint,demand,max_force_nm,err_x_deg,capacity_scale,solver_torque_x_nm,nominal_deg,final_deg,actual_deg
0,69,0.2070,left_foot,0.0375,1710.00,5.610,9.500,0.093,-8.438,-1.235,-6.846
0,70,0.2100,abdomen,0.0045,1482.00,0.573,5.700,-0.022,3.530,3.530,2.956
0,70,0.2100,thorax,0.0101,1482.00,1.762,5.700,0.000,5.294,5.294,3.532
0,70,0.2100,left_thigh,0.0512,2052.00,-6.880,5.700,0.000,-25.032,-25.032,-18.152
0,70,0.2100,left_foot,0.0305,1710.00,4.596,9.500,0.112,-8.555,-3.644,-6.978
0,71,0.2130,abdomen,0.0046,1482.00,0.499,5.700,-0.023,3.570,3.570,3.071
0,71,0.2130,thorax,0.0093,1482.00,1.703,5.700,0.000,5.353,5.353,3.650
0,71,0.2130,left_thigh,0.0512,2052.00,-6.855,5.700,0.000,-25.407,-25.407,-18.552
0,71,0.2130,left_foot,0.0380,1710.00,5.652,9.500,0.091,-8.668,-1.466,-7.118
0,72,0.2160,abdomen,0.0053,1482.00,0.422,5.700,-0.022,3.609,3.609,3.187
0,72,0.2160,thorax,0.0090,1482.00,1.646,5.700,0.000,5.413,5.413,3.767
0,72,0.2160,left_thigh,0.0507,2052.00,-6.827,5.700,0.000,-25.781,-25.781,-18.954
0,72,0.2160,left_foot,0.0308,1710.00,4.639,9.500,0.111,-8.782,-3.871,-7.251
0,73,0.2190,abdomen,0.0054,1482.00,0.348,5.700,-0.023,3.649,3.649,3.301
0,73,0.2190,thorax,0.0085,1482.00,1.590,5.700,0.000,5.472,5.472,3.882
0,73,0.2190,left_thigh,0.0507,2052.00,-6.800,5.700,0.000,-26.155,-26.155,-19.355
0,73,0.2190,left_foot,0.0382,1710.00,5.697,9.500,0.090,-8.896,-1.693,-7.390
0,74,0.2220,abdomen,0.0064,1482.00,0.271,5.700,-0.022,3.687,3.687,3.416
0,74,0.2220,thorax,0.0078,1482.00,1.533,5.700,0.000,5.529,5.529,3.996
0,74,0.2220,left_thigh,0.0502,2052.00,-6.771,5.700,0.000,-26.529,-26.529,-19.758
0,74,0.2220,left_foot,0.0312,1710.00,4.683,9.500,0.107,-9.007,-4.096,-7.522
0,75,0.2250,abdomen,0.0067,1482.00,0.195,5.700,-0.023,3.723,3.723,3.529
0,75,0.2250,thorax,0.0070,1482.00,1.473,5.700,0.000,5.584,5.584,4.112
0,75,0.2250,left_thigh,0.0502,2052.00,-6.743,5.700,0.000,-26.902,-26.902,-20.160
0,75,0.2250,left_foot,0.0388,1710.00,5.748,9.500,0.086,-9.117,-1.915,-7.662
0,76,0.2280,abdomen,0.0075,1482.00,0.117,5.700,-0.022,3.760,3.760,3.643
0,76,0.2280,thorax,0.0067,1482.00,1.415,5.700,0.000,5.640,5.640,4.225
0,76,0.2280,left_thigh,0.0497,2052.00,-6.712,5.700,0.000,-27.276,-27.276,-20.564
0,76,0.2280,left_foot,0.0316,1710.00,4.734,9.500,0.105,-9.228,-4.317,-7.795
0,77,0.2310,abdomen,0.0080,1482.00,0.041,5.700,-0.023,3.796,3.796,3.755
0,77,0.2310,thorax,0.0057,1482.00,1.356,5.700,0.000,5.693,5.693,4.338
0,77,0.2310,left_thigh,0.0496,2052.00,-6.683,5.700,0.000,-27.649,-27.649,-20.965
0,77,0.2310,left_foot,0.0393,1710.00,5.799,9.500,0.084,-9.337,-2.134,-7.934
0,78,0.2340,abdomen,0.0090,1482.00,-0.039,5.700,-0.022,3.830,3.830,3.869
0,78,0.2340,thorax,0.0052,1482.00,1.293,5.700,0.000,5.744,5.744,4.451
0,78,0.2340,left_thigh,0.0491,2052.00,-6.651,5.700,0.000,-28.021,-28.021,-21.370
0,78,0.2340,left_foot,0.0322,1710.00,4.786,9.500,0.101,-9.444,-4.533,-8.066
0,79,0.2370,abdomen,0.0093,1482.00,-0.116,5.700,-0.023,3.864,3.864,3.980
0,79,0.2370,thorax,0.0046,1482.00,1.231,5.700,0.000,5.795,5.795,4.563
0,79,0.2370,left_thigh,0.0491,2052.00,-6.621,5.700,0.000,-28.393,-28.393,-21.772
0,79,0.2370,left_foot,0.0396,1710.00,5.858,9.500,0.081,-9.550,-2.348,-8.206
0,80,0.2400,abdomen,0.0105,1482.00,-0.194,5.700,-0.022,3.897,3.898,4.092
0,80,0.2400,thorax,0.0038,1482.00,1.172,5.700,0.000,5.845,5.845,4.673
0,80,0.2400,left_thigh,0.0485,2052.00,-6.588,5.700,0.000,-28.765,-28.765,-22.177
0,80,0.2400,left_foot,0.0327,1710.00,4.843,9.500,0.098,-9.657,-4.746,-8.337
0,81,0.2430,abdomen,0.0109,1482.00,-0.274,5.700,-0.023,3.928,3.928,4.202
0,81,0.2430,thorax,0.0031,1482.00,1.106,5.700,0.000,5.891,5.891,4.785
0,81,0.2430,left_thigh,0.0485,2052.00,-6.556,5.700,0.000,-29.135,-29.135,-22.580
0,81,0.2430,left_foot,0.0403,1710.00,5.920,9.500,0.077,-9.760,-2.557,-8.477
0,82,0.2460,abdomen,0.0118,1482.00,-0.355,5.700,-0.022,3.959,3.959,4.314
0,82,0.2460,thorax,0.0027,1482.00,1.042,5.700,0.000,5.937,5.937,4.895
0,82,0.2460,left_thigh,0.0479,2052.00,-6.521,5.700,0.000,-29.506,-29.506,-22.985
0,82,0.2460,left_foot,0.0331,1710.00,4.905,9.500,0.095,-9.863,-4.952,-8.609
0,83,0.2490,abdomen,0.0121,1482.00,-0.433,5.700,-0.023,3.989,3.989,4.422
0,83,0.2490,thorax,0.0022,1482.00,0.979,5.700,0.000,5.983,5.983,5.003
0,83,0.2490,left_thigh,0.0480,2052.00,-6.489,5.700,0.000,-29.877,-29.877,-23.387
0,83,0.2490,left_foot,0.0406,1710.00,5.984,9.500,0.074,-9.966,-2.763,-8.747
0,84,0.2520,abdomen,0.0132,1482.00,-0.513,5.700,-0.021,4.018,4.018,4.532
0,84,0.2520,thorax,0.0016,1482.00,0.917,5.700,0.000,6.026,6.026,5.109
0,84,0.2520,left_thigh,0.0482,2052.00,-6.461,5.700,0.000,-30.253,-30.253,-23.792
0,84,0.2520,left_foot,0.0334,1710.00,4.969,9.500,0.091,-10.068,-5.158,-8.878
0,85,0.2550,abdomen,0.0138,1482.00,-0.593,5.700,-0.023,4.047,4.047,4.640
0,85,0.2550,thorax,0.0009,1482.00,0.852,5.700,0.000,6.069,6.069,5.217
0,85,0.2550,left_thigh,0.0490,2052.00,-6.446,5.700,0.000,-30.634,-30.634,-24.187
0,85,0.2550,left_foot,0.0408,1710.00,6.045,9.500,0.071,-10.171,-2.968,-9.013
0,86,0.2580,abdomen,0.0147,1482.00,-0.675,5.700,-0.022,4.075,4.075,4.750
0,86,0.2580,thorax,0.0007,1482.00,0.790,5.700,0.000,6.112,6.112,5.321
0,86,0.2580,left_thigh,0.0485,2052.00,-6.428,5.700,0.000,-31.014,-31.014,-24.586
0,86,0.2580,left_foot,0.0337,1710.00,5.028,9.500,0.089,-10.273,-5.362,-9.142
0,87,0.2610,abdomen,0.0150,1482.00,-0.751,5.700,-0.023,4.103,4.103,4.855
0,87,0.2610,thorax,0.0005,1482.00,0.729,5.700,0.000,6.154,6.154,5.424
0,87,0.2610,left_thigh,0.0502,2052.00,-6.419,5.700,0.000,-31.401,-31.401,-24.982
0,87,0.2610,left_foot,0.0409,1710.00,6.104,9.500,0.071,-10.376,-3.173,-9.277
0,88,0.2640,abdomen,0.0163,1482.00,-0.835,5.700,-0.022,4.131,4.131,4.966
0,88,0.2640,thorax,0.0008,1482.00,0.668,5.700,0.000,6.195,6.195,5.528
0,88,0.2640,left_thigh,0.0511,2052.00,-6.433,5.700,0.000,-31.801,-31.801,-25.368
0,88,0.2640,left_foot,0.0334,1710.00,5.080,9.500,0.091,-10.481,-5.571,-9.400
0,89,0.2670,abdomen,0.0164,1482.00,-0.911,5.700,-0.023,4.159,4.159,5.070
0,89,0.2670,thorax,0.0011,1482.00,0.608,5.700,0.000,6.237,6.237,5.629
0,89,0.2670,left_thigh,0.0513,2052.00,-6.449,5.700,0.000,-32.202,-32.202,-25.753
0,89,0.2670,left_foot,0.0409,1710.00,6.147,9.500,0.070,-10.587,-3.384,-9.531
0,90,0.2700,abdomen,0.0172,1482.00,-0.989,5.700,-0.022,4.186,4.186,5.175
0,90,0.2700,thorax,0.0014,1482.00,0.552,5.700,0.000,6.278,6.278,5.727
0,90,0.2700,left_thigh,0.0523,2052.00,-6.458,5.700,0.000,-32.602,-32.602,-26.144
0,90,0.2700,left_foot,0.0335,1710.00,5.125,9.500,0.090,-10.692,-5.781,-9.655
0,91,0.2730,abdomen,0.0177,1482.00,-1.066,5.700,-0.023,4.213,4.213,5.279
0,91,0.2730,thorax,0.0020,1482.00,0.493,5.700,0.000,6.319,6.319,5.826
0,91,0.2730,left_thigh,0.0538,2052.00,-6.500,5.700,0.000,-33.021,-33.021,-26.521
0,91,0.2730,left_foot,0.0406,1710.00,6.184,9.500,0.072,-10.800,-3.597,-9.781
0,92,0.2760,abdomen,0.0184,1482.00,-1.142,5.700,-0.022,4.240,4.240,5.382
0,92,0.2760,thorax,0.0022,1482.00,0.438,5.700,0.000,6.359,6.359,5.921
0,92,0.2760,left_thigh,0.0534,2052.00,-6.536,5.700,0.000,-33.440,-33.440,-26.905
0,92,0.2760,left_foot,0.0335,1710.00,5.159,9.500,0.086,-10.908,-5.997,-9.902
0,93,0.2790,abdomen,0.0184,1482.00,-1.212,5.700,-0.023,4.267,4.267,5.479
0,93,0.2790,thorax,0.0025,1482.00,0.385,5.700,0.000,6.400,6.400,6.015
0,93,0.2790,left_thigh,0.0536,2052.00,-6.569,5.700,0.000,-33.859,-33.859,-27.290
0,93,0.2790,left_foot,0.0409,1710.00,6.217,9.500,0.067,-11.015,-3.813,-10.030
0,94,0.2820,abdomen,0.0192,1482.00,-1.282,5.700,-0.021,4.294,4.294,5.576
0,94,0.2820,thorax,0.0027,1482.00,0.334,5.700,0.000,6.439,6.439,6.105
0,94,0.2820,left_thigh,0.0546,2052.00,-6.607,5.700,0.000,-34.290,-34.290,-27.683
0,94,0.2820,left_foot,0.0336,1710.00,5.193,9.500,0.082,-11.125,-6.214,-10.152
0,95,0.2850,abdomen,0.0196,1482.00,-1.351,5.700,-0.022,4.320,4.320,5.672
0,95,0.2850,thorax,0.0033,1482.00,0.282,5.700,0.000,6.479,6.479,6.197
0,95,0.2850,left_thigh,0.0559,2052.00,-6.661,5.700,0.000,-34.726,-34.726,-28.065
0,95,0.2850,left_foot,0.0402,1710.00,6.170,9.500,0.059,-11.235,-4.107,-10.277
0,96,0.2880,abdomen,0.0202,1482.00,-1.420,5.700,-0.021,4.346,4.346,5.766
0,96,0.2880,thorax,0.0034,1482.00,0.233,5.700,0.000,6.518,6.518,6.285
0,96,0.2880,left_thigh,0.0556,2052.00,-6.708,5.700,0.000,-35.163,-35.163,-28.455
0,96,0.2880,left_foot,0.0333,1710.00,5.146,9.500,0.069,-11.345,-6.509,-10.399
0,97,0.2910,abdomen,0.0203,1482.00,-1.482,5.700,-0.022,4.372,4.372,5.855
0,97,0.2910,thorax,0.0038,1482.00,0.186,5.700,0.000,6.557,6.557,6.371
0,97,0.2910,left_thigh,0.0571,2052.00,-6.757,5.700,0.000,-35.604,-35.604,-28.848
0,97,0.2910,left_foot,0.0344,1710.00,5.267,9.500,0.051,-11.456,-5.262,-10.529
0,98,0.2940,abdomen,0.0210,1482.00,-1.547,5.700,-0.021,4.398,4.398,5.945
0,98,0.2940,thorax,0.0041,1482.00,0.139,5.700,0.000,6.596,6.596,6.456
0,98,0.2940,left_thigh,0.0580,2052.00,-6.823,5.700,0.000,-36.056,-36.056,-29.233
0,98,0.2940,left_foot,0.0329,1710.00,5.045,9.500,0.066,-11.569,-5.613,-10.658
0,99,0.2970,abdomen,0.0212,1482.00,-1.608,5.700,-0.022,4.424,4.424,6.032
0,99,0.2970,thorax,0.0042,1482.00,0.095,5.700,0.000,6.634,6.634,6.539
0,99,0.2970,left_thigh,0.0580,2052.00,-6.883,5.700,0.000,-36.508,-36.508,-29.626
0,99,0.2970,left_foot,0.0323,1710.00,4.912,9.500,0.077,-11.681,-5.879,-10.791
0,100,0.3000,abdomen,0.0215,1482.00,-1.667,5.700,-0.022,4.449,4.449,6.116
0,100,0.3000,thorax,0.0045,1482.00,0.053,5.700,0.000,6.672,6.672,6.619
0,100,0.3000,left_thigh,0.0590,2052.00,-6.936,5.700,0.000,-36.960,-36.960,-30.024
0,100,0.3000,left_foot,0.0406,1710.00,6.166,9.500,0.093,-11.793,-4.760,-10.927
0,101,0.3030,abdomen,0.0228,1482.00,-1.733,5.700,-0.022,4.474,4.474,6.208
0,101,0.3030,thorax,0.0049,1482.00,0.010,5.700,0.000,6.710,6.710,6.700
0,101,0.3030,left_thigh,0.0593,2052.00,-7.001,5.700,0.000,-37.426,-37.426,-30.425
0,101,0.3030,left_foot,0.0331,1710.00,5.143,9.500,0.113,-11.908,-7.167,-11.050
0,102,0.3060,abdomen,0.0227,1482.00,-1.793,5.700,-0.023,4.499,4.499,6.292
0,102,0.3060,thorax,0.0053,1482.00,-0.032,5.700,0.000,6.747,6.747,6.779
0,102,0.3060,left_thigh,0.0596,2052.00,-7.064,5.700,0.000,-37.893,-37.893,-30.829
0,102,0.3060,left_foot,0.0321,1710.00,4.909,9.500,0.073,-12.022,-6.274,-11.183
0,103,0.3090,abdomen,0.0227,1482.00,-1.847,5.700,-0.021,4.524,4.524,6.371
0,103,0.3090,thorax,0.0054,1482.00,-0.072,5.700,0.000,6.785,6.784,6.857
0,103,0.3090,left_thigh,0.0598,2052.00,-7.123,5.700,0.000,-38.359,-38.359,-31.236
0,103,0.3090,left_foot,0.0375,1710.00,5.671,9.500,0.065,-12.136,-5.651,-11.322
0,104,0.3120,abdomen,0.0234,1482.00,-1.903,5.700,-0.021,4.549,4.549,6.451
0,104,0.3120,thorax,0.0055,1482.00,-0.110,5.700,0.000,6.821,6.821,6.931
0,104,0.3120,left_thigh,0.0604,2052.00,-7.180,5.700,0.000,-38.833,-38.833,-31.653
0,104,0.3120,left_foot,0.0305,1710.00,4.659,9.500,0.076,-12.252,-8.012,-11.457
0,105,0.3150,abdomen,0.0242,1482.00,-2.014,5.700,-0.022,4.573,4.514,6.529
0,105,0.3150,thorax,0.0065,1482.00,-0.207,5.700,0.000,6.858,6.799,7.006
0,105,0.3150,left_thigh,0.0606,2052.00,-7.132,5.700,0.000,-39.312,-39.196,-32.064
0,105,0.3150,left_foot,0.0381,1710.00,5.760,9.500,0.057,-12.367,-5.836,-11.597
0,106,0.3180,abdomen,0.0245,1482.00,-2.013,5.700,-0.020,4.597,4.597,6.610
0,106,0.3180,thorax,0.0060,1482.00,-0.185,5.700,0.000,6.894,6.894,7.079
0,106,0.3180,left_thigh,0.0617,2052.00,-7.313,5.700,0.000,-39.791,-39.791,-32.479
0,106,0.3180,left_foot,0.0313,1710.00,4.752,9.500,0.072,-12.483,-8.244,-11.735
0,107,0.3210,abdomen,0.0246,1482.00,-2.100,5.700,-0.022,4.621,4.582,6.683
0,107,0.3210,thorax,0.0067,1482.00,-0.259,5.700,0.000,6.930,6.891,7.150
0,107,0.3210,left_thigh,0.0616,2052.00,-7.292,5.700,0.000,-40.274,-40.196,-32.904
0,107,0.3210,left_foot,0.0376,1710.00,5.658,9.500,0.059,-12.600,-6.221,-11.879
0,108,0.3240,abdomen,0.0254,1482.00,-2.117,5.700,-0.020,4.645,4.645,6.762
0,108,0.3240,thorax,0.0066,1482.00,-0.256,5.700,0.000,6.966,6.966,7.221
0,108,0.3240,left_thigh,0.0629,2052.00,-7.439,5.700,0.000,-40.764,-40.764,-33.326
0,108,0.3240,left_foot,0.0307,1710.00,4.650,9.500,0.070,-12.717,-8.249,-12.018
0,109,0.3270,abdomen,0.0258,1482.00,-2.245,5.700,-0.022,4.669,4.588,6.833
0,109,0.3270,thorax,0.0076,1482.00,-0.371,5.700,0.000,7.001,6.920,7.291
0,109,0.3270,left_thigh,0.0616,2052.00,-7.338,5.700,0.000,-41.254,-41.093,-33.755
0,109,0.3270,left_foot,0.0355,1710.00,5.316,9.500,0.052,-12.834,-6.850,-12.166
0,110,0.3300,abdomen,0.0260,1482.00,-2.216,5.700,-0.020,4.692,4.692,6.908
0,110,0.3300,thorax,0.0070,1482.00,-0.322,5.700,0.000,7.037,7.037,7.359
0,110,0.3300,left_thigh,0.0641,2052.00,-7.560,5.700,0.000,-41.744,-41.744,-34.184
0,110,0.3300,left_foot,0.0293,1710.00,4.385,9.500,0.063,-12.951,-7.928,-12.313
0,111,0.3330,abdomen,0.0267,1482.00,-2.369,5.700,-0.022,4.715,4.608,6.977
0,111,0.3330,thorax,0.0084,1482.00,-0.463,5.700,0.000,7.071,6.964,7.427
0,111,0.3330,left_thigh,0.0626,2052.00,-7.411,5.700,0.000,-42.244,-42.029,-34.618
0,111,0.3330,left_foot,0.0381,1710.00,5.682,9.500,0.061,-13.070,-5.754,-12.464
0,112,0.3360,abdomen,0.0271,1482.00,-2.316,5.700,-0.020,4.738,4.738,7.054
0,112,0.3360,thorax,0.0074,1482.00,-0.387,5.700,0.000,7.106,7.106,7.493
0,112,0.3360,left_thigh,0.0646,2052.00,-7.691,5.700,0.000,-42.744,-42.744,-35.053
0,112,0.3360,left_foot,0.0313,1710.00,4.683,9.500,0.080,-13.188,-8.165,-12.612
0,113,0.3390,abdomen,0.0275,1482.00,-2.475,5.700,-0.023,4.761,4.646,7.121
0,113,0.3390,thorax,0.0088,1482.00,-0.533,5.700,0.000,7.140,7.025,7.558
0,113,0.3390,left_thigh,0.0621,2052.00,-7.510,5.700,0.000,-43.244,-43.013,-35.503
0,113,0.3390,left_foot,0.0376,1710.00,5.593,9.500,0.062,-13.307,-7.170,-12.764
0,114,0.3420,abdomen,0.0277,1482.00,-2.411,5.700,-0.020,4.784,4.784,7.195
0,114,0.3420,thorax,0.0079,1482.00,-0.448,5.700,0.000,7.174,7.174,7.622
0,114,0.3420,left_thigh,0.0652,2052.00,-7.799,5.700,0.000,-43.749,-43.749,-35.950
0,114,0.3420,left_foot,0.0320,1710.00,4.771,9.500,0.061,-13.425,-8.143,-12.914
0,115,0.3450,abdomen,0.0281,1482.00,-2.548,5.700,-0.022,4.806,4.712,7.260
0,115,0.3450,thorax,0.0092,1482.00,-0.574,5.700,0.000,7.208,7.113,7.687
0,115,0.3450,left_thigh,0.0635,2052.00,-7.662,5.700,0.000,-44.257,-44.067,-36.406
0,115,0.3450,left_foot,0.0400,1710.00,5.951,9.500,0.042,-13.545,-7.117,-13.068
0,116,0.3480,abdomen,0.0285,1482.00,-2.504,5.700,-0.020,4.829,4.829,7.333
0,116,0.3480,thorax,0.0084,1482.00,-0.510,5.700,0.000,7.241,7.241,7.751
0,116,0.3480,left_thigh,0.0653,2052.00,-7.903,5.700,0.000,-44.765,-44.765,-36.862
0,116,0.3480,left_foot,0.0332,1710.00,4.955,9.500,0.040,-13.664,-9.528,-13.218
0,117,0.3510,abdomen,0.0280,1482.00,-2.545,5.700,-0.021,4.851,4.851,7.396
0,117,0.3510,thorax,0.0088,1482.00,-0.540,5.700,0.000,7.275,7.275,7.814
0,117,0.3510,left_thigh,0.0652,2052.00,-7.944,5.700,0.000,-45.275,-45.275,-37.331
0,117,0.3510,left_foot,0.0375,1710.00,5.568,9.500,0.014,-13.783,-7.805,-13.373
0,118,0.3540,abdomen,0.0289,1482.00,-2.590,5.700,-0.019,4.873,4.873,7.464
0,118,0.3540,thorax,0.0091,1482.00,-0.571,5.700,0.000,7.307,7.307,7.878
0,118,0.3540,left_thigh,0.0653,2052.00,-7.987,5.700,0.000,-45.790,-45.790,-37.803
0,118,0.3540,left_foot,0.0308,1710.00,4.573,9.500,0.011,-13.903,-9.215,-13.525
0,119,0.3570,abdomen,0.0290,1482.00,-2.657,5.700,-0.020,4.895,4.869,7.526
0,119,0.3570,thorax,0.0095,1482.00,-0.627,5.700,0.000,7.340,7.315,7.941
0,119,0.3570,left_thigh,0.0651,2052.00,-7.978,5.700,0.000,-46.304,-46.253,-38.276
0,119,0.3570,left_foot,0.0399,1710.00,5.880,9.500,-0.004,-14.023,-7.043,-13.686
0,120,0.3600,abdomen,0.0300,1482.00,-2.679,5.700,-0.018,4.917,4.917,7.596
0,120,0.3600,thorax,0.0095,1482.00,-0.631,5.700,0.000,7.373,7.373,8.003
0,120,0.3600,left_thigh,0.0651,2052.00,-8.062,5.700,0.000,-46.819,-46.819,-38.757
0,120,0.3600,left_foot,0.0330,1710.00,4.888,9.500,0.018,-14.143,-9.455,-13.840
0,121,0.3630,abdomen,0.0300,1482.00,-2.723,5.700,-0.021,4.938,4.938,7.661
0,121,0.3630,thorax,0.0099,1482.00,-0.661,5.700,0.000,7.405,7.405,8.066
0,121,0.3630,left_thigh,0.0654,2052.00,-8.095,5.700,0.000,-47.339,-47.339,-39.244
0,121,0.3630,left_foot,0.0419,1710.00,6.193,9.500,0.004,-14.263,-7.283,-13.999
0,122,0.3660,abdomen,0.0313,1482.00,-2.775,5.700,-0.019,4.959,4.959,7.735
0,122,0.3660,thorax,0.0103,1482.00,-0.693,5.700,0.000,7.437,7.437,8.130
0,122,0.3660,left_thigh,0.0651,2052.00,-8.122,5.700,0.000,-47.859,-47.859,-39.737
0,122,0.3660,left_foot,0.0349,1710.00,5.199,9.500,0.012,-14.383,-9.695,-14.151
0,123,0.3690,abdomen,0.0313,1482.00,-2.823,5.700,-0.020,4.980,4.980,7.803
0,123,0.3690,thorax,0.0107,1482.00,-0.726,5.700,0.000,7.468,7.468,8.195
0,123,0.3690,left_thigh,0.0653,2052.00,-8.147,5.700,0.000,-48.379,-48.379,-40.232
0,123,0.3690,left_foot,0.0340,1710.00,5.012,9.500,-0.019,-14.504,-9.295,-14.308
0,124,0.3720,abdomen,0.0316,1482.00,-2.869,5.700,-0.018,5.001,5.001,7.870
0,124,0.3720,thorax,0.0110,1482.00,-0.759,5.700,0.000,7.500,7.500,8.258
0,124,0.3720,left_thigh,0.0656,2052.00,-8.174,5.700,0.000,-48.901,-48.901,-40.728
0,124,0.3720,left_foot,0.0376,1710.00,5.514,9.500,-0.020,-14.624,-8.956,-14.470
0,125,0.3750,abdomen,0.0325,1482.00,-2.919,5.700,-0.019,5.022,5.022,7.941
0,125,0.3750,thorax,0.0113,1482.00,-0.792,5.700,0.000,7.531,7.531,8.322
0,125,0.3750,left_thigh,0.0654,2052.00,-8.196,5.700,0.000,-49.425,-49.425,-41.229
0,125,0.3750,left_foot,0.0309,1710.00,4.527,9.500,-0.003,-14.744,-11.368,-14.629
0,126,0.3780,abdomen,0.0326,1482.00,-2.966,5.700,-0.020,5.043,5.043,8.009
0,126,0.3780,thorax,0.0116,1482.00,-0.824,5.700,0.000,7.562,7.562,8.386
0,126,0.3780,left_thigh,0.0655,2052.00,-8.218,5.700,0.001,-49.948,-49.948,-41.730
0,126,0.3780,left_foot,0.0383,1710.00,5.597,9.500,-0.003,-14.865,-9.196,-14.794
0,127,0.3810,abdomen,0.0337,1482.00,-3.020,5.700,-0.019,5.063,5.063,8.083
0,127,0.3810,thorax,0.0120,1482.00,-0.857,5.700,0.000,7.593,7.593,8.450
0,127,0.3810,left_thigh,0.0650,2052.00,-8.232,5.700,0.001,-50.472,-50.472,-42.241
0,127,0.3810,left_foot,0.0315,1710.00,4.611,9.500,0.025,-14.985,-11.608,-14.953
0,128,0.3840,abdomen,0.0339,1482.00,-3.071,5.700,-0.021,5.084,5.084,8.154
0,128,0.3840,thorax,0.0124,1482.00,-0.892,5.700,0.000,7.623,7.623,8.515
0,128,0.3840,left_thigh,0.0653,2052.00,-8.248,5.700,0.001,-50.998,-50.998,-42.750
0,128,0.3840,left_foot,0.0388,1710.00,5.680,9.500,0.016,-15.105,-9.437,-15.117
0,129,0.3870,abdomen,0.0350,1482.00,-3.127,5.700,-0.020,5.104,5.104,8.231
0,129,0.3870,thorax,0.0128,1482.00,-0.926,5.700,0.000,7.653,7.653,8.580
0,129,0.3870,left_thigh,0.0647,2052.00,-8.256,5.700,0.001,-51.524,-51.524,-43.268
0,129,0.3870,left_foot,0.0320,1710.00,4.693,9.500,0.031,-15.225,-11.849,-15.276
0,130,0.3900,abdomen,0.0350,1482.00,-3.179,5.700,-0.021,5.124,5.124,8.303
0,130,0.3900,thorax,0.0131,1482.00,-0.961,5.700,0.000,7.683,7.683,8.645
0,130,0.3900,left_thigh,0.0648,2052.00,-8.264,5.700,0.001,-52.050,-52.050,-43.786
0,130,0.3900,left_foot,0.0393,1710.00,5.763,9.500,0.010,-15.345,-9.677,-15.440
0,131,0.3930,abdomen,0.0361,1482.00,-3.236,5.700,-0.019,5.144,5.144,8.380
0,131,0.3930,thorax,0.0135,1482.00,-0.997,5.700,0.000,7.713,7.713,8.710
0,131,0.3930,left_thigh,0.0643,2052.00,-8.266,5.700,0.001,-52.576,-52.576,-44.310
0,131,0.3930,left_foot,0.0325,1710.00,4.776,9.500,0.019,-15.465,-12.089,-15.599
0,132,0.3960,abdomen,0.0361,1482.00,-3.289,5.700,-0.021,5.163,5.163,8.452
0,132,0.3960,thorax,0.0139,1482.00,-1.033,5.700,0.000,7.742,7.742,8.775
0,132,0.3960,left_thigh,0.0645,2052.00,-8.270,5.700,0.001,-53.103,-53.103,-44.833
0,132,0.3960,left_foot,0.0399,1710.00,5.846,9.500,-0.003,-15.585,-9.917,-15.763
0,133,0.3990,abdomen,0.0372,1482.00,-3.346,5.700,-0.019,5.183,5.183,8.529
0,133,0.3990,thorax,0.0142,1482.00,-1.069,5.700,0.000,7.772,7.772,8.840
0,133,0.3990,left_thigh,0.0639,2052.00,-8.266,5.700,0.001,-53.629,-53.629,-45.363
0,133,0.3990,left_foot,0.0331,1710.00,4.859,9.500,0.006,-15.705,-12.328,-15.922
0,134,0.4020,abdomen,0.0373,1482.00,-3.399,5.700,-0.021,5.202,5.202,8.601
0,134,0.4020,thorax,0.0146,1482.00,-1.105,5.700,0.000,7.801,7.801,8.906
0,134,0.4020,left_thigh,0.0640,2052.00,-8.264,5.700,0.001,-54.155,-54.155,-45.891
0,134,0.4020,left_foot,0.0405,1710.00,5.930,9.500,-0.013,-15.824,-10.156,-16.087
0,135,0.4050,abdomen,0.0383,1482.00,-3.458,5.700,-0.019,5.221,5.221,8.679
0,135,0.4050,thorax,0.0150,1482.00,-1.141,5.700,0.000,7.829,7.829,8.971
0,135,0.4050,left_thigh,0.0634,2052.00,-8.255,5.700,0.001,-54.681,-54.681,-46.426
0,135,0.4050,left_foot,0.0337,1710.00,4.943,9.500,-0.002,-15.943,-12.567,-16.246
0,136,0.4080,abdomen,0.0384,1482.00,-3.511,5.700,-0.021,5.241,5.241,8.752
0,136,0.4080,thorax,0.0153,1482.00,-1.178,5.700,0.000,7.858,7.858,9.036
0,136,0.4080,left_thigh,0.0635,2052.00,-8.247,5.700,0.001,-55.206,-55.206,-46.960
0,136,0.4080,left_foot,0.0321,1710.00,4.666,9.500,-0.019,-16.062,-11.744,-16.410
0,137,0.4110,abdomen,0.0388,1482.00,-3.563,5.700,-0.019,5.259,5.259,8.823
0,137,0.4110,thorax,0.0156,1482.00,-1.213,5.700,0.000,7.887,7.887,9.100
0,137,0.4110,left_thigh,0.0633,2052.00,-8.239,5.700,0.001,-55.731,-55.731,-47.492
0,137,0.4110,left_foot,0.0412,1710.00,5.981,9.500,-0.011,-16.181,-10.192,-16.578
0,138,0.4140,abdomen,0.0401,1482.00,-3.624,5.700,-0.019,5.278,5.278,8.902
0,138,0.4140,thorax,0.0159,1482.00,-1.249,5.700,0.000,7.915,7.915,9.164
0,138,0.4140,left_thigh,0.0623,2052.00,-8.219,5.700,0.001,-56.254,-56.254,-48.035
