tick,sq,state,failure_reason,com_ap,com_vel_ap,capture_ap,sup_ap_min,sup_ap_max,cop_ap,has_cop,contacts,slip_mps,pelvis_y,trunk_pitch_deg,sad_attached,sad_sep_m,sad_force_n,sad_torque_nm,sad_dev_x_deg,sad_dev_y_deg,sad_dev_z_deg,bar_d_ap_m,bar_d_up_m,bar_d_lat_m,max_demand,max_demand_joint,max_torque_ratio,max_torque_joint,chain_demand,chain_demand_joint,chain_track_err_deg,chain_track_joint,chain_limit_prox,chain_limit_joint,chain_cmd_offset_deg,chain_cmd_joint,posture_err_rad,posture_worst_joint,max_omega,max_speed
275,0.8280,DESCENT,NONE,-0.0834,-0.1764,-0.1325,-0.1562,0.1353,-0.0349,1,8,0.0139,0.5611,14.76,1,0.0080,0.0,0.0,-1.26,-0.30,0.06,-0.0362,-0.0698,-0.0004,0.275,right_upper_arm,0.071,left_upper_arm,0.124,right_thigh,25.09,right_thigh,0.882,left_foot,3.00,left_foot,0.4369,right_thigh,1.85,0.55
276,0.8310,DESCENT,NONE,-0.0852,-0.1829,-0.1361,-0.1562,0.1353,-0.0359,1,8,0.0143,0.5582,14.40,1,0.0081,0.0,0.0,-1.27,-0.31,0.07,-0.0362,-0.0698,-0.0004,0.275,right_upper_arm,0.071,left_upper_arm,0.125,right_thigh,25.27,right_thigh,0.884,left_foot,3.00,right_foot,0.4401,right_thigh,1.86,0.56
277,0.8340,DESCENT,NONE,-0.0871,-0.1896,-0.1398,-0.1562,0.1353,-0.0369,1,8,0.0144,0.5552,14.04,1,0.0081,0.0,0.0,-1.28,-0.31,0.07,-0.0362,-0.0699,-0.0004,0.275,right_upper_arm,0.071,left_upper_arm,0.126,right_thigh,25.46,right_thigh,0.886,left_foot,3.00,right_foot,0.4433,right_thigh,1.86,0.57
278,0.8370,DESCENT,NONE,-0.0891,-0.1966,-0.1436,-0.1562,0.1353,-0.0378,1,8,0.0151,0.5523,13.66,1,0.0082,0.0,0.0,-1.29,-0.32,0.07,-0.0362,-0.0700,-0.0004,0.276,right_upper_arm,0.071,left_upper_arm,0.126,right_thigh,25.64,right_thigh,0.888,left_foot,3.00,left_foot,0.4467,right_thigh,1.86,0.59
279,0.8400,DESCENT,NONE,-0.0911,-0.2038,-0.1475,-0.1562,0.1353,-0.0389,1,8,0.0156,0.5494,13.28,1,0.0082,0.0,0.0,-1.30,-0.33,0.08,-0.0362,-0.0700,-0.0004,0.276,right_upper_arm,0.071,left_upper_arm,0.127,right_thigh,25.83,right_thigh,0.889,left_foot,3.00,right_foot,0.4499,right_thigh,1.86,0.60
280,0.8430,DESCENT,NONE,-0.0932,-0.2113,-0.1516,-0.1562,0.1353,-0.0400,1,8,0.0160,0.5465,12.90,1,0.0083,0.0,0.0,-1.31,-0.34,0.08,-0.0362,-0.0701,-0.0004,0.277,right_upper_arm,0.071,left_upper_arm,0.128,right_thigh,26.01,right_thigh,0.891,left_foot,3.00,left_foot,0.4531,right_thigh,1.86,0.61
281,0.8460,DESCENT,NONE,-0.0954,-0.2189,-0.1558,-0.1562,0.1353,-0.0411,1,8,0.0164,0.5436,12.50,1,0.0083,0.0,0.0,-1.32,-0.35,0.08,-0.0362,-0.0701,-0.0004,0.277,right_upper_arm,0.071,left_upper_arm,0.129,right_thigh,26.21,right_thigh,0.892,left_foot,3.00,left_foot,0.4565,right_thigh,1.86,0.62
282,0.8490,DESCENT,NONE,-0.0976,-0.2266,-0.1601,-0.1562,0.1353,-0.0423,1,8,0.0168,0.5407,12.10,1,0.0084,0.0,0.0,-1.33,-0.36,0.08,-0.0362,-0.0702,-0.0004,0.278,right_upper_arm,0.071,left_upper_arm,0.130,right_thigh,26.40,right_thigh,0.892,left_foot,3.00,left_foot,0.4598,right_thigh,1.86,0.64
283,0.8520,DESCENT,NONE,-0.1000,-0.2344,-0.1645,-0.1562,0.1353,-0.0435,1,8,0.0173,0.5379,11.70,1,0.0084,0.0,0.0,-1.34,-0.36,0.08,-0.0362,-0.0702,-0.0004,0.278,right_upper_arm,0.071,left_upper_arm,0.131,right_thigh,26.59,right_thigh,0.893,left_foot,3.00,left_foot,0.4632,right_thigh,1.86,0.65
284,0.8550,DESCENT,NONE,-0.1024,-0.2425,-0.1690,-0.1562,0.1353,-0.0448,1,8,0.0128,0.5351,11.28,1,0.0085,0.0,0.0,-1.35,-0.37,0.08,-0.0362,-0.0703,-0.0004,0.279,right_upper_arm,0.072,left_upper_arm,0.132,right_thigh,26.79,right_thigh,0.893,left_foot,3.00,left_foot,0.4666,right_thigh,1.86,0.67
285,0.8580,DESCENT,NONE,-0.1049,-0.2507,-0.1737,-0.1562,0.1353,-0.0462,1,8,0.0141,0.5322,10.86,1,0.0085,0.0,0.0,-1.36,-0.38,0.08,-0.0362,-0.0703,-0.0004,0.279,right_upper_arm,0.072,left_upper_arm,0.134,right_thigh,26.98,right_thigh,0.892,left_foot,3.00,left_foot,0.4700,right_thigh,1.91,0.68
286,0.8610,DESCENT,NONE,-0.1075,-0.2590,-0.1784,-0.1562,0.1353,-0.0458,1,8,0.0152,0.5294,10.43,1,0.0086,0.0,0.0,-1.36,-0.39,0.08,-0.0362,-0.0703,-0.0004,0.279,right_upper_arm,0.072,left_upper_arm,0.135,right_thigh,27.18,right_thigh,0.891,left_foot,3.00,left_foot,0.4734,right_thigh,1.89,0.70
287,0.8640,DESCENT,NONE,-0.1101,-0.2677,-0.1834,-0.1562,0.1353,-0.0469,1,8,0.0161,0.5267,9.99,1,0.0086,0.0,0.0,-1.37,-0.40,0.07,-0.0362,-0.0704,-0.0004,0.280,right_upper_arm,0.072,left_upper_arm,0.136,right_thigh,27.38,right_thigh,0.890,left_foot,3.00,right_foot,0.4769,right_thigh,1.88,0.71
288,0.8670,DESCENT,NONE,-0.1129,-0.2767,-0.1885,-0.1562,0.1353,-0.0482,1,8,0.0168,0.5239,9.55,1,0.0086,0.0,0.0,-1.38,-0.40,0.07,-0.0363,-0.0704,-0.0004,0.280,right_upper_arm,0.072,left_upper_arm,0.137,right_thigh,27.58,right_thigh,0.889,left_foot,3.00,right_foot,0.4805,right_thigh,1.86,0.73
289,0.8700,DESCENT,NONE,-0.1157,-0.2858,-0.1937,-0.1564,0.1353,-0.0495,1,8,0.0174,0.5211,9.10,1,0.0087,0.0,0.0,-1.39,-0.41,0.07,-0.0363,-0.0704,-0.0004,0.281,right_upper_arm,0.072,left_upper_arm,0.138,right_thigh,27.78,right_thigh,0.889,left_foot,3.00,right_foot,0.4839,right_thigh,1.88,0.75
290,0.8730,DESCENT,NONE,-0.1187,-0.2953,-0.1991,-0.1564,0.1353,-0.0516,1,8,0.0178,0.5184,8.64,1,0.0087,0.0,0.0,-1.40,-0.42,0.06,-0.0363,-0.0705,-0.0005,0.281,right_upper_arm,0.072,left_upper_arm,0.138,right_thigh,27.97,right_thigh,0.887,left_foot,3.00,left_foot,0.4874,right_thigh,1.89,0.76
291,0.8760,DESCENT,NONE,-0.1217,-0.3048,-0.2046,-0.1564,0.1353,-0.0535,1,8,0.0183,0.5156,8.17,1,0.0087,0.0,0.0,-1.41,-0.42,0.06,-0.0363,-0.0705,-0.0005,0.282,right_upper_arm,0.072,left_upper_arm,0.139,right_thigh,28.17,right_thigh,0.886,left_foot,3.00,left_foot,0.4908,right_thigh,1.90,0.78
292,0.8790,DESCENT,NONE,-0.1249,-0.3144,-0.2102,-0.1564,0.1353,-0.0555,1,8,0.0186,0.5129,7.70,1,0.0087,0.0,0.0,-1.42,-0.43,0.05,-0.0363,-0.0705,-0.0005,0.282,right_upper_arm,0.072,left_upper_arm,0.140,right_thigh,28.36,right_thigh,0.884,left_foot,3.00,left_foot,0.4942,right_thigh,1.92,0.80
293,0.8820,DESCENT,NONE,-0.1281,-0.3242,-0.2160,-0.1564,0.1353,-0.0575,1,8,0.0191,0.5102,7.21,1,0.0088,0.0,0.0,-1.42,-0.43,0.05,-0.0363,-0.0705,-0.0005,0.283,right_upper_arm,0.072,left_upper_arm,0.141,right_thigh,28.56,right_thigh,0.881,left_foot,3.00,right_foot,0.4976,right_thigh,1.93,0.82
294,0.8850,DESCENT,NONE,-0.1314,-0.3341,-0.2219,-0.1564,0.1353,-0.0596,1,8,0.0195,0.5075,6.72,1,0.0088,0.0,0.0,-1.43,-0.44,0.04,-0.0363,-0.0706,-0.0005,0.283,right_upper_arm,0.073,left_upper_arm,0.142,right_thigh,28.75,right_thigh,0.879,left_foot,3.00,left_foot,0.5009,right_thigh,1.95,0.84
295,0.8880,DESCENT,NONE,-0.1348,-0.3442,-0.2279,-0.1564,0.1353,-0.0621,1,8,0.0200,0.5047,6.21,1,0.0088,0.0,0.0,-1.44,-0.44,0.04,-0.0364,-0.0706,-0.0004,0.283,right_upper_arm,0.073,left_upper_arm,0.143,right_thigh,28.94,right_thigh,0.876,left_foot,3.00,left_foot,0.5043,right_thigh,1.96,0.86
296,0.8910,DESCENT,NONE,-0.1384,-0.3543,-0.2340,-0.1564,0.1353,-0.0648,1,8,0.0204,0.5020,5.70,1,0.0088,0.0,0.0,-1.45,-0.44,0.03,-0.0364,-0.0706,-0.0004,0.284,right_upper_arm,0.073,left_upper_arm,0.144,right_thigh,29.13,right_thigh,0.873,left_foot,3.00,left_foot,0.5077,right_thigh,1.98,0.88
297,0.8940,DESCENT,NONE,-0.1420,-0.3645,-0.2402,-0.1564,0.1353,-0.0675,1,8,0.0208,0.4992,5.17,1,0.0088,0.0,0.0,-1.46,-0.45,0.03,-0.0364,-0.0706,-0.0004,0.284,right_upper_arm,0.073,left_upper_arm,0.145,right_thigh,29.32,right_thigh,0.870,left_foot,3.00,left_foot,0.5110,right_thigh,1.99,0.90
298,0.8970,DESCENT,NONE,-0.1457,-0.3747,-0.2465,-0.1564,0.1350,-0.0701,1,8,0.0212,0.4965,4.63,1,0.0088,0.0,0.0,-1.47,-0.45,0.02,-0.0364,-0.0706,-0.0004,0.285,right_upper_arm,0.073,left_upper_arm,0.146,right_thigh,29.52,right_thigh,0.866,left_foot,3.00,right_foot,0.5144,right_thigh,2.01,0.92
299,0.9000,DESCENT,NONE,-0.1496,-0.3850,-0.2530,-0.1564,0.1350,-0.0728,1,8,0.0216,0.4937,4.08,1,0.0088,0.0,0.0,-1.48,-0.45,0.02,-0.0364,-0.0706,-0.0004,0.285,right_upper_arm,0.073,left_upper_arm,0.147,right_thigh,29.71,right_thigh,0.862,left_foot,3.00,left_foot,0.5177,right_thigh,2.03,0.94
300,0.9030,DESCENT,NONE,-0.1535,-0.3953,-0.2595,-0.1564,0.1350,-0.0756,1,8,0.0221,0.4909,3.52,1,0.0089,0.0,0.0,-1.48,-0.45,0.01,-0.0365,-0.0706,-0.0004,0.285,right_upper_arm,0.073,left_upper_arm,0.148,right_thigh,29.90,right_thigh,0.858,left_foot,3.00,left_foot,0.5211,right_thigh,2.05,0.97
301,0.9060,DESCENT,NONE,-0.1576,-0.4058,-0.2662,-0.1564,0.1350,-0.0785,1,8,0.0162,0.4880,2.95,1,0.0089,0.0,0.0,-1.49,-0.45,0.01,-0.0365,-0.0706,-0.0004,0.286,right_upper_arm,0.073,left_upper_arm,0.149,right_thigh,30.09,right_thigh,0.853,left_foot,3.00,right_foot,0.5244,right_thigh,2.07,0.99
302,0.9090,DESCENT,NONE,-0.1617,-0.4165,-0.2730,-0.1564,0.1350,-0.0815,1,8,0.0177,0.4852,2.36,1,0.0089,0.0,0.0,-1.50,-0.45,0.00,-0.0365,-0.0706,-0.0004,0.286,right_upper_arm,0.073,left_upper_arm,0.150,right_thigh,30.29,right_thigh,0.849,left_shank,3.00,left_foot,0.5278,right_thigh,2.09,1.02
303,0.9120,DESCENT,NONE,-0.1660,-0.4270,-0.2799,-0.1564,0.1350,-0.0824,1,8,0.0191,0.4823,1.76,1,0.0089,0.0,0.0,-1.51,-0.45,-0.01,-0.0365,-0.0706,-0.0004,0.286,right_upper_arm,0.073,left_upper_arm,0.152,right_thigh,30.50,right_thigh,0.852,left_shank,3.00,left_foot,0.5313,right_thigh,2.11,1.04
304,0.9150,DESCENT,NONE,-0.1703,-0.4380,-0.2869,-0.1564,0.1350,-0.0853,1,8,0.0202,0.4794,1.14,1,0.0089,0.0,0.0,-1.52,-0.45,-0.02,-0.0365,-0.0706,-0.0004,0.286,right_upper_arm,0.073,left_upper_arm,0.153,right_thigh,30.70,right_thigh,0.854,left_shank,3.00,left_foot,0.5348,right_thigh,2.13,1.07
305,0.9180,DESCENT,NONE,-0.1748,-0.4491,-0.2942,-0.1564,0.1350,-0.0889,1,8,0.0210,0.4765,0.52,1,0.0089,0.0,0.0,-1.53,-0.45,-0.03,-0.0366,-0.0706,-0.0004,0.286,right_upper_arm,0.073,left_upper_arm,0.154,right_thigh,30.91,right_thigh,0.857,left_shank,3.00,right_foot,0.5383,right_thigh,2.14,1.09
306,0.9210,DESCENT,NONE,-0.1794,-0.4606,-0.3016,-0.1564,0.1350,-0.0927,1,8,0.0216,0.4735,-0.12,1,0.0089,0.0,0.0,-1.53,-0.46,-0.04,-0.0366,-0.0706,-0.0004,0.286,right_upper_arm,0.073,left_upper_arm,0.155,right_thigh,31.12,right_thigh,0.859,left_shank,3.00,left_foot,0.5421,right_thigh,2.16,1.12
307,0.9240,DESCENT,NONE,-0.1841,-0.4722,-0.3091,-0.1564,0.1350,-0.0968,1,8,0.0221,0.4705,-0.78,1,0.0089,0.0,0.0,-1.54,-0.46,-0.05,-0.0366,-0.0706,-0.0004,0.287,right_upper_arm,0.073,left_upper_arm,0.156,right_thigh,31.32,right_thigh,0.861,left_shank,3.00,left_foot,0.5457,right_thigh,2.18,1.15
308,0.9270,DESCENT,NONE,-0.1889,-0.4837,-0.3167,-0.1565,0.1351,-0.1007,1,8,0.0225,0.4674,-1.44,1,0.0089,0.0,0.0,-1.55,-0.45,-0.06,-0.0367,-0.0706,-0.0004,0.287,right_upper_arm,0.073,left_upper_arm,0.157,right_thigh,31.53,right_thigh,0.864,left_shank,3.00,left_foot,0.5492,right_thigh,2.20,1.18
309,0.9300,DESCENT,NONE,-0.1938,-0.4952,-0.3244,-0.1565,0.1351,-0.1051,1,8,0.0229,0.4644,-2.13,1,0.0089,0.0,0.0,-1.56,-0.45,-0.07,-0.0367,-0.0706,-0.0004,0.287,right_upper_arm,0.073,left_upper_arm,0.158,right_thigh,31.73,right_thigh,0.866,left_shank,3.00,right_foot,0.5528,right_thigh,2.22,1.20
310,0.9330,DESCENT,NONE,-0.1989,-0.5067,-0.3322,-0.1565,0.1351,-0.1097,1,8,0.0233,0.4612,-2.83,1,0.0089,0.0,0.0,-1.57,-0.45,-0.08,-0.0367,-0.0706,-0.0003,0.287,right_upper_arm,0.073,left_upper_arm,0.159,right_thigh,31.93,right_thigh,0.869,left_shank,3.00,right_foot,0.5564,right_thigh,2.24,1.23
311,0.9360,DESCENT,NONE,-0.2040,-0.5182,-0.3401,-0.1565,0.1351,-0.1143,1,8,0.0237,0.4580,-3.54,1,0.0089,0.0,0.0,-1.58,-0.44,-0.09,-0.0368,-0.0706,-0.0003,0.288,right_upper_arm,0.073,left_upper_arm,0.160,right_thigh,32.13,right_thigh,0.871,left_shank,3.00,right_foot,0.5599,right_thigh,2.26,1.26
312,0.9390,DESCENT,NONE,-0.2093,-0.5297,-0.3481,-0.1565,0.1351,-0.1190,1,8,0.0187,0.4548,-4.27,1,0.0089,0.0,0.0,-1.59,-0.44,-0.10,-0.0368,-0.0706,-0.0003,0.288,right_upper_arm,0.073,left_upper_arm,0.161,right_thigh,32.34,right_thigh,0.873,left_shank,3.00,right_foot,0.5634,right_thigh,2.28,1.29
313,0.9420,DESCENT,NONE,-0.2147,-0.5413,-0.3562,-0.1565,0.1351,-0.1240,1,8,0.0201,0.4515,-5.02,1,0.0089,0.0,0.0,-1.60,-0.43,-0.11,-0.0368,-0.0706,-0.0003,0.288,right_upper_arm,0.074,left_upper_arm,0.163,right_thigh,32.55,right_thigh,0.876,left_shank,3.00,left_foot,0.5670,right_thigh,2.31,1.33
314,0.9450,DESCENT,NONE,-0.2202,-0.5527,-0.3643,-0.1568,0.1354,-0.1261,1,8,0.0215,0.4482,-5.79,1,0.0089,0.0,0.0,-1.61,-0.43,-0.13,-0.0369,-0.0706,-0.0003,0.288,right_upper_arm,0.073,left_upper_arm,0.164,right_thigh,32.77,right_thigh,0.878,left_shank,3.00,left_foot,0.5707,right_thigh,2.33,1.36
315,0.9480,DESCENT,NONE,-0.2258,-0.5644,-0.3726,-0.1568,0.1354,-0.1323,1,8,0.0235,0.4448,-6.57,1,0.0087,0.0,0.0,-1.59,-0.34,-0.15,-0.0369,-0.0704,-0.0004,0.288,right_upper_arm,0.074,left_upper_arm,0.165,right_thigh,32.97,right_thigh,0.881,left_shank,3.00,left_foot,0.5745,right_thigh,2.36,1.40
316,0.9510,DESCENT,NONE,-0.2315,-0.5759,-0.3810,-0.1555,0.1354,-0.1373,1,6,0.0253,0.4414,-7.37,1,0.0086,0.0,0.0,-1.58,-0.30,-0.17,-0.0369,-0.0703,-0.0004,0.284,right_upper_arm,0.074,left_upper_arm,0.163,right_thigh,32.83,right_thigh,0.883,left_shank,3.00,left_foot,0.5781,right_thigh,2.35,1.43
317,0.9540,DESCENT,NONE,-0.2374,-0.5878,-0.3895,-0.1556,0.1354,-0.1408,1,6,0.0351,0.4378,-8.19,1,0.0085,0.0,0.0,-1.57,-0.29,-0.18,-0.0370,-0.0703,-0.0004,0.284,right_upper_arm,0.070,left_upper_arm,0.164,right_thigh,32.88,right_thigh,0.885,left_shank,3.00,left_foot,0.5757,right_thigh,2.34,1.47
318,0.9570,DESCENT,NONE,-0.2434,-0.5992,-0.3980,-0.1556,0.1354,-0.1453,1,6,0.0392,0.4342,-9.03,1,0.0085,0.0,0.0,-1.57,-0.28,-0.20,-0.0371,-0.0702,-0.0004,0.283,right_upper_arm,0.071,left_upper_arm,0.165,right_thigh,32.98,right_thigh,0.887,left_shank,3.00,right_foot,0.5766,right_thigh,2.35,1.50
319,0.9600,DESCENT,NONE,-0.2494,-0.6109,-0.4066,-0.1556,0.1354,-0.1495,1,6,0.0394,0.4305,-9.89,1,0.0085,0.0,0.0,-1.57,-0.27,-0.21,-0.0371,-0.0702,-0.0004,0.283,right_upper_arm,0.071,left_upper_arm,0.167,right_thigh,33.13,right_thigh,0.890,left_shank,3.00,left_foot,0.5784,right_thigh,2.37,1.54
320,0.9630,DESCENT,NONE,-0.2556,-0.6229,-0.4154,-0.1556,0.1354,-0.1505,1,6,0.0443,0.4267,-10.77,1,0.0085,0.0,0.0,-1.57,-0.27,-0.22,-0.0372,-0.0702,-0.0004,0.283,right_upper_arm,0.072,left_upper_arm,0.168,right_thigh,33.30,right_thigh,0.892,left_shank,3.00,left_foot,0.5810,right_thigh,2.40,1.58
321,0.9660,DESCENT,NONE,-0.2620,-0.6354,-0.4245,-0.1566,0.1352,-0.1517,1,8,0.0136,0.4229,-11.68,1,0.0085,0.0,0.0,-1.58,-0.27,-0.23,-0.0372,-0.0701,-0.0004,0.282,right_upper_arm,0.072,left_upper_arm,0.170,right_thigh,33.49,right_thigh,0.894,left_shank,3.00,left_foot,0.5840,right_thigh,2.43,1.61
322,0.9690,DESCENT,NONE,-0.2684,-0.6487,-0.4338,-0.1557,0.1352,-0.1524,1,6,0.0133,0.4191,-12.62,1,0.0085,0.0,0.0,-1.58,-0.26,-0.25,-0.0373,-0.0701,-0.0003,0.282,right_upper_arm,0.072,left_upper_arm,0.171,right_thigh,33.69,right_thigh,0.897,left_shank,3.00,left_foot,0.5873,right_thigh,2.46,1.65
323,0.9720,DESCENT,NONE,-0.2750,-0.6633,-0.4436,-0.1557,0.1352,-0.1540,1,6,0.0150,0.4151,-13.58,1,0.0085,0.0,0.0,-1.59,-0.25,-0.27,-0.0373,-0.0701,-0.0003,0.282,right_upper_arm,0.072,left_upper_arm,0.172,right_thigh,33.90,right_thigh,0.899,left_shank,3.00,right_foot,0.5908,right_thigh,2.49,1.69
324,0.9750,DESCENT,NONE,-0.2818,-0.6784,-0.4535,-0.1557,0.1352,-0.1546,1,5,0.0136,0.4112,-14.56,1,0.0085,0.0,0.0,-1.60,-0.24,-0.28,-0.0373,-0.0701,-0.0003,0.282,right_upper_arm,0.072,left_upper_arm,0.173,right_thigh,34.11,right_thigh,0.901,left_shank,3.00,right_foot,0.5945,right_thigh,2.51,1.74
325,0.9780,DESCENT,NONE,-0.2887,-0.6942,-0.4638,-0.1562,0.1354,-0.1548,1,7,0.0134,0.4072,-15.56,1,0.0085,0.0,0.0,-1.61,-0.23,-0.30,-0.0374,-0.0701,-0.0003,0.282,right_upper_arm,0.072,left_upper_arm,0.174,right_thigh,34.31,right_thigh,0.904,left_shank,3.00,left_foot,0.5982,right_thigh,2.54,1.78
326,0.9810,DESCENT,NONE,-0.2957,-0.7107,-0.4744,-0.1554,0.1354,-0.1547,1,6,0.0117,0.4031,-16.59,1,0.0085,0.0,0.0,-1.62,-0.21,-0.32,-0.0374,-0.0701,-0.0003,0.281,right_upper_arm,0.072,left_upper_arm,0.175,right_thigh,34.53,right_thigh,0.906,left_shank,3.00,left_foot,0.6018,right_thigh,2.57,1.82
327,0.9840,DESCENT,NONE,-0.3030,-0.7283,-0.4853,-0.1554,0.1354,-0.1547,1,5,0.0146,0.3990,-17.65,1,0.0085,0.0,0.0,-1.62,-0.20,-0.35,-0.0374,-0.0701,-0.0003,0.281,right_upper_arm,0.072,left_upper_arm,0.176,right_thigh,34.77,right_thigh,0.908,left_shank,3.00,right_foot,0.6056,right_thigh,2.59,1.87
328,0.9870,DESCENT,COM_OUTSIDE_SUPPORT,-0.3104,-0.7469,-0.4967,-0.1555,0.1354,-0.1546,1,6,0.0242,0.3949,-18.73,1,0.0085,0.0,0.0,-1.63,-0.18,-0.37,-0.0375,-0.0701,-0.0003,0.281,right_upper_arm,0.072,left_upper_arm,0.178,right_thigh,35.01,right_thigh,0.910,left_shank,3.00,left_foot,0.6098,right_thigh,2.61,1.92
329,0.9900,DESCENT,COM_OUTSIDE_SUPPORT,-0.3180,-0.7667,-0.5085,-0.1556,0.1356,-0.1545,1,6,0.0240,0.3904,-19.70,1,0.0082,0.0,0.0,-1.61,-0.29,-0.38,-0.0376,-0.0698,-0.0001,0.281,right_upper_arm,0.072,left_upper_arm,0.180,right_thigh,35.31,right_thigh,0.913,left_shank,2.40,left_foot,0.6141,right_thigh,2.64,1.97
330,0.9930,DESCENT,COM_OUTSIDE_SUPPORT,-0.3259,-0.7879,-0.5207,-0.1556,0.1356,-0.1544,1,6,0.0310,0.3863,-20.83,1,0.0081,0.0,0.0,-1.58,-0.33,-0.40,-0.0376,-0.0697,-0.0001,0.279,right_upper_arm,0.072,left_upper_arm,0.175,right_thigh,35.61,right_thigh,0.911,left_shank,3.00,left_foot,0.6183,right_thigh,2.49,2.02
331,0.9960,DESCENT,COM_OUTSIDE_SUPPORT,-0.3339,-0.8109,-0.5336,-0.1544,0.1356,-0.1544,1,4,0.0373,0.3822,-21.98,1,0.0080,0.0,0.0,-1.56,-0.32,-0.44,-0.0377,-0.0696,-0.0001,0.289,right_upper_arm,0.075,left_upper_arm,0.178,right_thigh,35.81,right_thigh,0.912,left_shank,2.41,right_foot,0.6243,right_thigh,2.61,2.07
332,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-0.3422,-0.8358,-0.5470,-0.1554,0.1357,-0.1541,1,7,0.0471,0.3781,-23.16,1,0.0079,0.0,0.0,-1.53,-0.30,-0.47,-0.0378,-0.0695,-0.0001,0.286,right_upper_arm,0.074,left_upper_arm,0.179,right_thigh,35.96,right_thigh,0.914,left_shank,3.00,left_foot,0.6268,right_thigh,2.66,2.12
333,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-0.3508,-0.8602,-0.5606,-0.1541,0.1357,-0.1541,1,3,0.0167,0.3737,-24.34,1,0.0078,0.0,0.0,-1.52,-0.28,-0.50,-0.0379,-0.0693,-0.0001,0.285,right_upper_arm,0.073,left_upper_arm,0.169,right_thigh,35.93,right_thigh,0.915,left_shank,2.42,left_foot,0.6300,right_thigh,2.70,2.17
334,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-0.3596,-0.8846,-0.5743,-0.1550,0.1357,-0.1540,1,5,0.0263,0.3693,-25.57,1,0.0077,0.0,0.0,-1.50,-0.25,-0.53,-0.0379,-0.0692,-0.0001,0.283,right_upper_arm,0.072,left_upper_arm,0.163,right_thigh,35.76,right_thigh,0.917,left_shank,3.00,left_foot,0.6288,right_thigh,2.68,2.23
335,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-0.3687,-0.9087,-0.5880,-0.1556,0.1355,-0.1541,1,5,0.0260,0.3646,-26.82,1,0.0076,0.0,0.0,-1.49,-0.23,-0.55,-0.0380,-0.0691,-0.0001,0.282,right_upper_arm,0.072,left_upper_arm,0.166,right_thigh,35.71,right_thigh,0.919,left_shank,2.42,left_foot,0.6262,right_thigh,2.69,2.28
336,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-0.3779,-0.9332,-0.6020,-0.1553,0.1355,-0.1539,1,5,0.0476,0.3599,-28.09,1,0.0074,0.0,0.0,-1.45,-0.16,-0.57,-0.0380,-0.0689,-0.0002,0.281,right_upper_arm,0.071,left_upper_arm,0.166,right_thigh,35.63,right_thigh,0.921,left_shank,3.00,left_foot,0.6248,right_thigh,2.88,2.34
337,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-0.3875,-0.9596,-0.6166,-0.1559,0.1325,-0.1540,1,4,0.0235,0.3549,-29.40,1,0.0073,0.0,0.0,-1.42,-0.13,-0.60,-0.0381,-0.0687,-0.0002,0.278,right_upper_arm,0.071,left_upper_arm,0.166,right_thigh,35.27,right_thigh,0.923,left_shank,2.41,left_foot,0.6240,right_thigh,2.84,2.40
338,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-0.3973,-0.9851,-0.6310,-0.1543,-0.0237,-0.1531,1,4,0.0304,0.3498,-30.75,1,0.0072,0.0,0.0,-1.40,-0.12,-0.62,-0.0381,-0.0686,-0.0002,0.276,right_upper_arm,0.068,left_upper_arm,0.167,right_thigh,35.13,right_thigh,0.924,left_shank,3.00,left_foot,0.6172,right_thigh,2.98,2.46
339,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-0.4073,-1.0109,-0.6457,-0.1560,0.0421,-0.1532,1,4,0.0195,0.3446,-32.12,1,0.0071,0.0,0.0,-1.38,-0.12,-0.63,-0.0381,-0.0685,-0.0002,0.275,right_upper_arm,0.069,left_upper_arm,0.170,right_thigh,35.13,right_thigh,0.925,left_shank,2.42,left_foot,0.6154,right_thigh,3.02,2.53
340,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-0.4177,-1.0387,-0.6609,-0.1562,0.0125,-0.1533,1,6,0.0225,0.3392,-33.53,1,0.0070,0.0,0.0,-1.37,-0.13,-0.65,-0.0382,-0.0684,-0.0002,0.274,right_upper_arm,0.069,left_upper_arm,0.170,right_thigh,35.11,right_thigh,0.927,left_shank,3.00,left_foot,0.6149,right_thigh,3.06,2.59
341,1.0000,BOTTOM,COM_OUTSIDE_SUPPORT,-0.4283,-1.0675,-0.6765,-0.1565,-0.0113,-0.1533,1,6,0.0284,0.3336,-34.96,1,0.0070,0.0,0.0,-1.37,-0.14,-0.66,-0.0382,-0.0683,-0.0002,0.273,right_upper_arm,0.070,left_upper_arm,0.172,right_thigh,35.16,right_thigh,0.928,left_shank,3.00,left_foot,0.6152,right_thigh,3.10,2.65
