tick,sq,state,failure_reason,com_ap,com_vel_ap,capture_ap,sup_ap_min,sup_ap_max,cop_ap,has_cop,contacts,slip_mps,pelvis_y,trunk_pitch_deg,sad_attached,sad_sep_m,sad_force_n,sad_torque_nm,sad_dev_x_deg,sad_dev_y_deg,sad_dev_z_deg,bar_d_ap_m,bar_d_up_m,bar_d_lat_m,max_demand,max_demand_joint,max_torque_ratio,max_torque_joint,chain_demand,chain_demand_joint,chain_track_err_deg,chain_track_joint,chain_limit_prox,chain_limit_joint,chain_cmd_offset_deg,chain_cmd_joint,posture_err_rad,posture_worst_joint,max_omega,max_speed
211,0.6360,DESCENT,NONE,-0.0279,0.0258,-0.0207,-0.1547,0.1353,-0.0401,1,8,0.0012,0.6872,42.14,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.087,abdomen,8.88,right_foot,0.695,right_thigh,6.66,left_foot,0.1463,abdomen,0.27,0.20
212,0.6390,DESCENT,NONE,-0.0276,0.0280,-0.0198,-0.1547,0.1353,-0.0323,1,8,0.0013,0.6867,42.23,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,left_upper_arm,0.071,left_upper_arm,0.087,abdomen,10.04,right_foot,0.696,right_thigh,8.95,right_foot,0.1476,abdomen,0.25,0.18
213,0.6420,DESCENT,NONE,-0.0273,0.0294,-0.0192,-0.1547,0.1353,-0.0238,1,8,0.0016,0.6863,42.32,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,right_upper_arm,0.071,left_upper_arm,0.086,abdomen,11.19,right_foot,0.697,right_thigh,10.90,left_foot,0.1488,abdomen,0.23,0.16
214,0.6450,DESCENT,NONE,-0.0270,0.0295,-0.0188,-0.1547,0.1353,-0.0162,1,8,0.0017,0.6860,42.41,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,right_upper_arm,0.071,left_upper_arm,0.087,abdomen,12.33,right_foot,0.698,right_thigh,11.82,right_foot,0.1498,abdomen,0.21,0.15
215,0.6480,DESCENT,NONE,-0.0268,0.0281,-0.0189,-0.1547,0.1353,-0.0071,1,8,0.0018,0.6858,42.50,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,right_upper_arm,0.071,left_upper_arm,0.086,abdomen,13.47,right_foot,0.699,right_thigh,9.53,left_foot,0.1508,abdomen,0.20,0.13
216,0.6510,DESCENT,NONE,-0.0265,0.0256,-0.0194,-0.1547,0.1353,0.0027,1,8,0.0026,0.6856,42.58,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.269,right_upper_arm,0.071,left_upper_arm,0.085,abdomen,12.31,right_foot,0.700,right_thigh,7.24,left_foot,0.1516,abdomen,0.19,0.12
217,0.6540,DESCENT,NONE,-0.0263,0.0219,-0.0202,-0.1547,0.1353,0.0007,1,8,0.0044,0.6855,42.67,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.269,right_upper_arm,0.071,left_upper_arm,0.084,abdomen,11.16,right_foot,0.701,right_thigh,4.95,left_foot,0.1521,abdomen,0.17,0.11
218,0.6570,DESCENT,NONE,-0.0261,0.0176,-0.0212,-0.1547,0.1353,-0.0040,1,8,0.0054,0.6854,42.74,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.071,left_upper_arm,0.081,abdomen,10.03,right_foot,0.702,right_thigh,2.67,left_foot,0.1522,abdomen,0.16,0.09
219,0.6600,DESCENT,NONE,-0.0260,0.0143,-0.0220,-0.1547,0.1353,-0.0103,1,8,0.0054,0.6852,42.82,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.071,left_upper_arm,0.079,abdomen,8.92,right_foot,0.703,right_thigh,3.72,left_foot,0.1520,abdomen,0.14,0.09
220,0.6630,DESCENT,NONE,-0.0258,0.0126,-0.0223,-0.1547,0.1353,-0.0187,1,8,0.0038,0.6850,42.88,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.072,left_upper_arm,0.079,abdomen,10.11,right_foot,0.703,right_thigh,6.01,left_foot,0.1515,abdomen,0.13,0.08
221,0.6660,DESCENT,NONE,-0.0257,0.0125,-0.0223,-0.1547,0.1353,-0.0140,1,8,0.0026,0.6847,42.94,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.072,left_upper_arm,0.079,abdomen,9.18,right_foot,0.704,right_thigh,5.05,left_foot,0.1509,abdomen,0.12,0.07
222,0.6690,DESCENT,NONE,-0.0256,0.0133,-0.0219,-0.1547,0.1353,-0.0179,1,8,0.0018,0.6844,42.98,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.072,left_upper_arm,0.078,abdomen,10.34,right_foot,0.705,right_thigh,7.34,left_foot,0.1505,abdomen,0.11,0.07
223,0.6720,DESCENT,NONE,-0.0255,0.0138,-0.0216,-0.1547,0.1353,-0.0109,1,8,0.0018,0.6840,43.02,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.071,left_upper_arm,0.077,abdomen,9.21,right_foot,0.706,right_thigh,5.05,left_foot,0.1499,abdomen,0.10,0.06
224,0.6750,DESCENT,NONE,-0.0253,0.0140,-0.0214,-0.1547,0.1353,-0.0153,1,8,0.0019,0.6835,43.05,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.071,left_upper_arm,0.076,abdomen,10.37,right_foot,0.707,right_thigh,6.93,left_foot,0.1494,abdomen,0.12,0.06
225,0.6780,DESCENT,NONE,-0.0252,0.0134,-0.0215,-0.1547,0.1353,-0.0081,1,8,0.0022,0.6830,43.07,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.071,left_upper_arm,0.076,abdomen,9.25,right_foot,0.708,right_thigh,4.64,left_foot,0.1487,abdomen,0.11,0.07
226,0.6810,DESCENT,NONE,-0.0251,0.0127,-0.0215,-0.1547,0.1353,-0.0119,1,8,0.0028,0.6824,43.10,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.071,left_upper_arm,0.074,abdomen,8.71,right_foot,0.709,right_thigh,4.73,left_foot,0.1479,abdomen,0.11,0.07
227,0.6840,DESCENT,NONE,-0.0250,0.0115,-0.0218,-0.1547,0.1353,-0.0152,1,8,0.0024,0.6817,43.11,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.270,right_upper_arm,0.072,left_upper_arm,0.073,abdomen,9.90,right_foot,0.710,right_thigh,6.00,right_foot,0.1470,abdomen,0.14,0.08
228,0.6870,DESCENT,NONE,-0.0249,0.0107,-0.0219,-0.1547,0.1353,-0.0087,1,8,0.0023,0.6809,43.13,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.269,right_upper_arm,0.071,left_upper_arm,0.073,abdomen,8.79,right_foot,0.711,right_thigh,3.72,left_foot,0.1460,abdomen,0.15,0.09
229,0.6900,DESCENT,NONE,-0.0248,0.0101,-0.0220,-0.1547,0.1353,-0.0133,1,8,0.0027,0.6801,43.14,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.269,right_upper_arm,0.071,left_upper_arm,0.072,abdomen,8.44,right_foot,0.713,right_thigh,4.49,left_foot,0.1450,abdomen,0.15,0.09
230,0.6930,DESCENT,NONE,-0.0247,0.0091,-0.0221,-0.1547,0.1353,-0.0158,1,8,0.0023,0.6792,43.15,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.269,right_upper_arm,0.071,left_upper_arm,0.071,abdomen,9.37,right_foot,0.714,right_thigh,5.41,left_foot,0.1440,abdomen,0.19,0.10
231,0.6960,DESCENT,NONE,-0.0246,0.0084,-0.0223,-0.1547,0.1353,-0.0108,1,8,0.0023,0.6782,43.15,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.269,right_upper_arm,0.071,left_upper_arm,0.071,abdomen,8.28,right_foot,0.715,right_thigh,3.13,left_foot,0.1429,abdomen,0.19,0.11
232,0.6990,DESCENT,NONE,-0.0245,0.0078,-0.0224,-0.1547,0.1353,-0.0158,1,8,0.0023,0.6771,43.16,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.269,right_upper_arm,0.071,left_upper_arm,0.070,abdomen,8.80,right_foot,0.717,right_thigh,4.84,left_foot,0.1419,abdomen,0.22,0.12
233,0.7020,DESCENT,NONE,-0.0244,0.0069,-0.0225,-0.1547,0.1353,-0.0130,1,8,0.0025,0.6759,43.16,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.269,right_upper_arm,0.071,left_upper_arm,0.070,abdomen,8.01,abdomen,0.718,right_thigh,3.07,left_foot,0.1408,abdomen,0.22,0.12
234,0.7050,DESCENT,NONE,-0.0244,0.0061,-0.0227,-0.1547,0.1353,-0.0190,1,8,0.0022,0.6746,43.16,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.269,right_upper_arm,0.071,left_upper_arm,0.069,abdomen,8.93,right_foot,0.720,right_thigh,5.35,right_foot,0.1398,abdomen,0.26,0.13
235,0.7080,DESCENT,NONE,-0.0243,0.0053,-0.0229,-0.1547,0.1353,-0.0128,1,8,0.0022,0.6733,43.16,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,right_upper_arm,0.071,left_upper_arm,0.069,abdomen,7.89,abdomen,0.721,right_thigh,3.07,left_foot,0.1387,abdomen,0.26,0.14
236,0.7110,DESCENT,NONE,-0.0243,0.0047,-0.0230,-0.1547,0.1353,-0.0179,1,8,0.0022,0.6719,43.17,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,right_upper_arm,0.071,left_upper_arm,0.068,abdomen,8.56,right_foot,0.723,right_thigh,4.55,left_foot,0.1378,abdomen,0.29,0.15
237,0.7140,DESCENT,NONE,-0.0243,0.0038,-0.0232,-0.1547,0.1353,-0.0145,1,8,0.0024,0.6704,43.17,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,right_upper_arm,0.071,left_upper_arm,0.069,abdomen,7.79,abdomen,0.725,right_thigh,2.53,left_foot,0.1368,abdomen,0.28,0.15
238,0.7170,DESCENT,NONE,-0.0242,0.0030,-0.0234,-0.1547,0.1353,-0.0203,1,8,0.0022,0.6689,43.18,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,right_upper_arm,0.071,left_upper_arm,0.068,abdomen,8.71,right_foot,0.726,right_thigh,4.81,left_foot,0.1359,abdomen,0.32,0.16
239,0.7200,DESCENT,NONE,-0.0242,0.0021,-0.0236,-0.1547,0.1353,-0.0139,1,8,0.0022,0.6673,43.18,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,right_upper_arm,0.071,left_upper_arm,0.068,abdomen,7.69,abdomen,0.728,right_thigh,2.53,left_foot,0.1350,abdomen,0.32,0.17
240,0.7230,DESCENT,NONE,-0.0242,0.0013,-0.0238,-0.1547,0.1353,-0.0194,1,8,0.0025,0.6656,43.19,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,right_upper_arm,0.071,left_upper_arm,0.068,abdomen,7.71,right_foot,0.730,right_thigh,3.63,right_foot,0.1342,abdomen,0.33,0.17
241,0.7260,DESCENT,NONE,-0.0242,0.0003,-0.0241,-0.1547,0.1353,-0.0196,1,8,0.0026,0.6639,43.20,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,right_upper_arm,0.071,left_upper_arm,0.068,abdomen,7.60,abdomen,0.732,right_thigh,3.23,left_foot,0.1334,abdomen,0.34,0.18
242,0.7290,DESCENT,NONE,-0.0242,-0.0005,-0.0243,-0.1547,0.1353,-0.0221,1,8,0.0021,0.6621,43.22,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,left_upper_arm,0.071,left_upper_arm,0.067,abdomen,8.11,right_foot,0.734,right_thigh,3.97,left_foot,0.1327,abdomen,0.38,0.19
243,0.7320,DESCENT,NONE,-0.0242,-0.0010,-0.0245,-0.1547,0.1353,-0.0183,1,8,0.0022,0.6602,43.23,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.268,left_upper_arm,0.071,left_upper_arm,0.068,abdomen,7.53,abdomen,0.736,right_thigh,2.03,right_foot,0.1320,abdomen,0.37,0.19
244,0.7350,DESCENT,NONE,-0.0242,-0.0015,-0.0246,-0.1547,0.1353,-0.0242,1,8,0.0020,0.6583,43.25,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.067,abdomen,8.27,right_foot,0.738,right_thigh,4.29,left_foot,0.1314,abdomen,0.41,0.20
245,0.7380,DESCENT,NONE,-0.0243,-0.0021,-0.0248,-0.1547,0.1353,-0.0180,1,8,0.0021,0.6563,43.27,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.068,abdomen,7.47,abdomen,0.740,right_thigh,2.01,left_foot,0.1308,abdomen,0.40,0.21
246,0.7410,DESCENT,NONE,-0.0243,-0.0026,-0.0250,-0.1547,0.1353,-0.0235,1,8,0.0023,0.6543,43.29,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.068,abdomen,7.56,right_foot,0.743,right_thigh,3.33,left_foot,0.1304,abdomen,0.42,0.22
247,0.7440,DESCENT,NONE,-0.0243,-0.0034,-0.0252,-0.1547,0.1353,-0.0220,1,8,0.0026,0.6523,43.32,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.068,abdomen,7.42,abdomen,0.745,right_thigh,2.36,left_foot,0.1300,abdomen,0.41,0.23
248,0.7470,DESCENT,NONE,-0.0244,-0.0039,-0.0254,-0.1547,0.1353,-0.0278,1,8,0.0022,0.6502,43.35,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.068,abdomen,7.84,right_foot,0.747,right_thigh,4.36,right_foot,0.1296,abdomen,0.44,0.23
249,0.7500,DESCENT,NONE,-0.0244,-0.0042,-0.0256,-0.1547,0.1353,-0.0218,1,8,0.0021,0.6480,43.38,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.069,abdomen,7.39,abdomen,0.750,right_thigh,2.07,left_foot,0.1292,abdomen,0.44,0.24
250,0.7530,DESCENT,NONE,-0.0245,-0.0042,-0.0256,-0.1547,0.1353,-0.0276,1,8,0.0019,0.6459,43.41,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.068,abdomen,8.00,right_foot,0.752,right_thigh,3.86,right_foot,0.1290,abdomen,0.47,0.25
251,0.7560,DESCENT,NONE,-0.0245,-0.0045,-0.0257,-0.1547,0.1353,-0.0213,1,8,0.0020,0.6436,43.45,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.069,abdomen,7.37,abdomen,0.755,right_thigh,1.59,left_foot,0.1287,abdomen,0.46,0.26
252,0.7590,DESCENT,NONE,-0.0246,-0.0047,-0.0258,-0.1547,0.1353,-0.0269,1,8,0.0022,0.6414,43.49,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.069,abdomen,7.59,right_foot,0.757,right_thigh,3.20,left_foot,0.1287,abdomen,0.48,0.26
253,0.7620,DESCENT,NONE,-0.0246,-0.0052,-0.0260,-0.1547,0.1353,-0.0239,1,8,0.0025,0.6391,43.53,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.070,abdomen,7.37,abdomen,0.760,right_thigh,1.85,left_foot,0.1286,abdomen,0.46,0.27
254,0.7650,DESCENT,NONE,-0.0247,-0.0055,-0.0262,-0.1547,0.1353,-0.0300,1,8,0.0022,0.6368,43.57,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.069,abdomen,7.75,right_foot,0.762,right_thigh,3.72,left_foot,0.1286,abdomen,0.50,0.28
255,0.7680,DESCENT,NONE,-0.0247,-0.0056,-0.0262,-0.1547,0.1353,-0.0240,1,8,0.0021,0.6345,43.62,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.070,abdomen,7.37,abdomen,0.765,right_thigh,1.56,right_foot,0.1285,abdomen,0.48,0.28
256,0.7710,DESCENT,NONE,-0.0248,-0.0055,-0.0263,-0.1547,0.1353,-0.0300,1,8,0.0020,0.6321,43.67,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.070,abdomen,7.89,right_foot,0.767,right_thigh,3.40,left_foot,0.1287,abdomen,0.52,0.29
257,0.7740,DESCENT,NONE,-0.0248,-0.0055,-0.0263,-0.1547,0.1353,-0.0236,1,8,0.0021,0.6297,43.72,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.071,abdomen,7.39,abdomen,0.770,right_thigh,1.28,left_foot,0.1288,abdomen,0.50,0.29
258,0.7770,DESCENT,NONE,-0.0249,-0.0055,-0.0264,-0.1547,0.1353,-0.0294,1,8,0.0022,0.6273,43.77,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.071,abdomen,7.46,right_foot,0.773,right_thigh,2.92,left_foot,0.1290,abdomen,0.51,0.30
259,0.7800,DESCENT,NONE,-0.0250,-0.0057,-0.0265,-0.1547,0.1353,-0.0265,1,8,0.0025,0.6249,43.82,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.072,abdomen,7.42,abdomen,0.775,right_thigh,1.91,left_foot,0.1292,abdomen,0.50,0.30
260,0.7830,DESCENT,NONE,-0.0250,-0.0056,-0.0265,-0.1547,0.1353,-0.0321,1,8,0.0021,0.6225,43.88,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.267,left_upper_arm,0.071,left_upper_arm,0.071,abdomen,7.69,right_foot,0.778,right_thigh,3.36,left_foot,0.1294,abdomen,0.53,0.31
261,0.7860,DESCENT,NONE,-0.0251,-0.0054,-0.0265,-0.1547,0.1353,-0.0261,1,8,0.0021,0.6200,43.94,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.266,left_upper_arm,0.071,left_upper_arm,0.073,abdomen,7.45,abdomen,0.781,right_thigh,1.65,right_foot,0.1296,abdomen,0.51,0.31
262,0.7890,DESCENT,NONE,-0.0251,-0.0049,-0.0264,-0.1547,0.1353,-0.0322,1,8,0.0019,0.6176,43.99,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.266,left_upper_arm,0.071,left_upper_arm,0.072,abdomen,7.83,right_foot,0.783,right_thigh,3.22,left_foot,0.1300,abdomen,0.54,0.31
263,0.7920,DESCENT,NONE,-0.0252,-0.0047,-0.0264,-0.1547,0.1353,-0.0261,1,8,0.0021,0.6151,44.05,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.266,left_upper_arm,0.071,left_upper_arm,0.074,abdomen,7.50,abdomen,0.786,right_thigh,1.62,left_foot,0.1303,abdomen,0.52,0.31
264,0.7950,DESCENT,NONE,-0.0252,-0.0043,-0.0264,-0.1547,0.1353,-0.0316,1,8,0.0021,0.6126,44.12,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.266,left_upper_arm,0.071,left_upper_arm,0.073,abdomen,7.57,right_foot,0.789,right_thigh,2.89,left_foot,0.1309,abdomen,0.53,0.32
265,0.7980,DESCENT,NONE,-0.0253,-0.0041,-0.0264,-0.1547,0.1353,-0.0276,1,8,0.0023,0.6102,44.18,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.266,left_upper_arm,0.071,left_upper_arm,0.074,abdomen,7.55,abdomen,0.792,right_thigh,1.88,right_foot,0.1312,abdomen,0.51,0.32
266,0.8010,DESCENT,NONE,-0.0253,-0.0038,-0.0263,-0.1547,0.1353,-0.0335,1,8,0.0021,0.6077,44.24,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.266,left_upper_arm,0.071,left_upper_arm,0.074,abdomen,7.79,right_foot,0.794,right_thigh,3.09,right_foot,0.1317,abdomen,0.54,0.32
267,0.8040,DESCENT,NONE,-0.0253,-0.0034,-0.0263,-0.1547,0.1353,-0.0271,1,8,0.0021,0.6052,44.30,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.266,left_upper_arm,0.071,left_upper_arm,0.075,abdomen,7.60,abdomen,0.797,right_thigh,1.67,left_foot,0.1322,abdomen,0.52,0.32
268,0.8070,DESCENT,NONE,-0.0254,-0.0028,-0.0261,-0.1547,0.1353,-0.0330,1,8,0.0021,0.6027,44.37,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.266,left_upper_arm,0.071,left_upper_arm,0.075,abdomen,7.63,abdomen,0.800,right_thigh,2.84,right_foot,0.1327,abdomen,0.53,0.32
269,0.8100,DESCENT,NONE,-0.0254,-0.0024,-0.0260,-0.1547,0.1353,-0.0288,1,8,0.0023,0.6002,44.43,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.266,left_upper_arm,0.071,left_upper_arm,0.076,abdomen,7.67,abdomen,0.803,right_thigh,1.95,left_foot,0.1332,abdomen,0.52,0.32
270,0.8130,DESCENT,NONE,-0.0254,-0.0018,-0.0259,-0.1547,0.1353,-0.0333,1,8,0.0021,0.5978,44.50,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.266,left_upper_arm,0.071,left_upper_arm,0.075,abdomen,7.69,abdomen,0.806,right_thigh,2.71,left_foot,0.1338,abdomen,0.53,0.32
271,0.8160,DESCENT,NONE,-0.0254,-0.0012,-0.0258,-0.1547,0.1353,-0.0296,1,8,0.0021,0.5953,44.56,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.266,left_upper_arm,0.071,left_upper_arm,0.076,abdomen,7.73,abdomen,0.808,right_thigh,2.01,left_foot,0.1343,abdomen,0.52,0.32
272,0.8190,DESCENT,NONE,-0.0254,-0.0005,-0.0256,-0.1547,0.1353,-0.0336,1,8,0.0021,0.5928,44.63,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.266,left_upper_arm,0.071,left_upper_arm,0.077,abdomen,7.76,abdomen,0.811,right_thigh,2.60,left_foot,0.1349,abdomen,0.52,0.32
273,0.8220,DESCENT,NONE,-0.0254,0.0002,-0.0254,-0.1547,0.1353,-0.0309,1,8,0.0021,0.5904,44.70,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.266,left_upper_arm,0.071,left_upper_arm,0.078,abdomen,7.80,abdomen,0.814,right_thigh,2.11,left_foot,0.1355,abdomen,0.51,0.32
274,0.8250,DESCENT,NONE,-0.0254,0.0010,-0.0252,-0.1547,0.1353,-0.0335,1,8,0.0021,0.5880,44.76,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.266,left_upper_arm,0.071,left_upper_arm,0.078,abdomen,7.84,abdomen,0.816,right_thigh,2.41,left_foot,0.1362,abdomen,0.51,0.32
275,0.8280,DESCENT,NONE,-0.0254,0.0018,-0.0250,-0.1547,0.1353,-0.0322,1,8,0.0021,0.5856,44.83,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.266,left_upper_arm,0.071,left_upper_arm,0.078,abdomen,7.88,abdomen,0.819,right_thigh,2.16,right_foot,0.1368,abdomen,0.50,0.32
276,0.8310,DESCENT,NONE,-0.0254,0.0026,-0.0247,-0.1547,0.1353,-0.0338,1,8,0.0022,0.5833,44.89,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.266,left_upper_arm,0.071,left_upper_arm,0.079,abdomen,7.92,abdomen,0.822,right_thigh,2.25,left_foot,0.1376,abdomen,0.49,0.31
277,0.8340,DESCENT,NONE,-0.0254,0.0035,-0.0244,-0.1547,0.1353,-0.0336,1,8,0.0022,0.5809,44.96,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.266,left_upper_arm,0.071,left_upper_arm,0.080,abdomen,7.97,abdomen,0.824,right_thigh,2.13,left_foot,0.1383,abdomen,0.48,0.31
278,0.8370,DESCENT,NONE,-0.0253,0.0045,-0.0241,-0.1547,0.1353,-0.0344,1,8,0.0022,0.5787,45.02,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.266,left_upper_arm,0.071,left_upper_arm,0.080,abdomen,8.01,abdomen,0.827,right_thigh,2.11,left_foot,0.1391,abdomen,0.47,0.31
279,0.8400,DESCENT,NONE,-0.0253,0.0056,-0.0238,-0.1547,0.1353,-0.0347,1,8,0.0022,0.5765,45.09,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.266,left_upper_arm,0.071,left_upper_arm,0.080,abdomen,8.06,abdomen,0.829,right_thigh,2.02,right_foot,0.1398,abdomen,0.46,0.30
280,0.8430,DESCENT,NONE,-0.0252,0.0067,-0.0235,-0.1547,0.1353,-0.0354,1,8,0.0022,0.5743,45.16,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.266,left_upper_arm,0.071,left_upper_arm,0.081,abdomen,8.10,abdomen,0.831,right_thigh,1.94,left_foot,0.1406,abdomen,0.45,0.30
281,0.8460,DESCENT,NONE,-0.0251,0.0080,-0.0231,-0.1547,0.1353,-0.0359,1,8,0.0022,0.5722,45.22,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.265,left_upper_arm,0.071,left_upper_arm,0.081,abdomen,8.14,abdomen,0.834,right_thigh,1.84,left_foot,0.1414,abdomen,0.44,0.29
