tick,sq,state,failure_reason,com_ap,com_vel_ap,capture_ap,sup_ap_min,sup_ap_max,cop_ap,has_cop,contacts,slip_mps,pelvis_y,trunk_pitch_deg,sad_attached,sad_sep_m,sad_force_n,sad_torque_nm,sad_dev_x_deg,sad_dev_y_deg,sad_dev_z_deg,bar_d_ap_m,bar_d_up_m,bar_d_lat_m,max_demand,max_demand_joint,max_torque_ratio,max_torque_joint,chain_demand,chain_demand_joint,chain_track_err_deg,chain_track_joint,chain_limit_prox,chain_limit_joint,chain_cmd_offset_deg,chain_cmd_joint,posture_err_rad,posture_worst_joint,max_omega,max_speed
373,0.9700,ASCENT,COM_OUTSIDE_SUPPORT,-1.0828,0.0024,-1.0825,-1.0828,-1.0828,NaN,0,0,0.0000,0.1310,-27.90,1,0.0515,1768.7,0.0,-4.65,4.84,4.60,-0.0416,-0.0615,0.0512,0.960,left_hand,0.851,left_hand,0.071,abdomen,18.22,abdomen,0.960,right_thigh,0.00,NONE,0.3182,abdomen,9.29,0.66
374,0.9670,ASCENT,COM_OUTSIDE_SUPPORT,-1.0828,0.0039,-1.0823,-1.0828,-1.0828,NaN,0,0,0.0000,0.1309,-27.90,1,0.0516,1887.6,0.0,-4.66,4.83,4.61,-0.0416,-0.0616,0.0512,0.994,left_hand,0.769,left_hand,0.071,abdomen,18.21,abdomen,0.960,right_thigh,0.00,NONE,0.3181,abdomen,8.55,0.59
375,0.9640,ASCENT,COM_OUTSIDE_SUPPORT,-1.0828,0.0045,-1.0822,-1.0828,-1.0828,NaN,0,0,0.0000,0.1309,-27.88,1,0.0517,2099.1,0.0,-4.67,4.84,4.57,-0.0416,-0.0616,0.0513,0.980,left_hand,0.839,left_hand,0.070,abdomen,18.20,abdomen,0.960,right_thigh,0.00,NONE,0.3178,abdomen,8.13,0.52
376,0.9610,ASCENT,COM_OUTSIDE_SUPPORT,-1.0828,0.0053,-1.0821,-1.0828,-1.0828,NaN,0,0,0.0000,0.1308,-27.90,1,0.0515,1888.2,0.0,-4.68,4.85,4.62,-0.0415,-0.0617,0.0512,0.837,left_hand,0.934,left_hand,0.070,abdomen,18.20,abdomen,0.959,right_thigh,0.00,NONE,0.3176,abdomen,8.81,0.43
377,0.9580,ASCENT,COM_OUTSIDE_SUPPORT,-1.0828,0.0064,-1.0819,-1.0828,-1.0828,NaN,0,0,0.0000,0.1308,-27.81,1,0.0519,2579.5,0.0,-4.68,4.90,4.49,-0.0416,-0.0618,0.0515,1.104,left_hand,0.860,left_hand,0.070,abdomen,18.17,abdomen,0.959,right_thigh,0.00,NONE,0.3177,abdomen,7.68,1.25
378,0.9550,ASCENT,COM_OUTSIDE_SUPPORT,-1.0827,0.0059,-1.0819,-1.0827,-1.0827,NaN,0,0,0.0000,0.1308,-27.83,1,0.0517,2102.7,0.0,-4.69,4.92,4.50,-0.0417,-0.0617,0.0513,0.565,left_forearm,0.915,left_hand,0.069,abdomen,18.20,abdomen,0.958,right_thigh,0.00,NONE,0.3171,abdomen,5.12,0.70
379,0.9520,ASCENT,COM_OUTSIDE_SUPPORT,-1.0827,0.0029,-1.0823,-1.0827,-1.0827,NaN,0,0,0.0000,0.1308,-27.83,1,0.0517,2053.9,0.0,-4.70,4.92,4.49,-0.0417,-0.0618,0.0513,0.768,left_hand,0.780,left_hand,0.070,abdomen,18.18,abdomen,0.957,right_thigh,0.00,NONE,0.3176,abdomen,4.41,0.39
380,0.9490,ASCENT,COM_OUTSIDE_SUPPORT,-1.0827,0.0042,-1.0821,-1.0827,-1.0827,NaN,0,0,0.0000,0.1308,-27.81,1,0.0518,2290.5,0.0,-4.70,4.93,4.44,-0.0418,-0.0617,0.0514,0.718,left_hand,0.813,left_hand,0.070,abdomen,18.18,abdomen,0.956,right_thigh,0.00,NONE,0.3174,abdomen,4.05,0.35
381,0.9460,ASCENT,COM_OUTSIDE_SUPPORT,-1.0827,0.0058,-1.0818,-1.0827,-1.0827,NaN,0,0,0.0000,0.1309,-27.84,1,0.0516,1959.7,0.0,-4.70,4.92,4.47,-0.0418,-0.0616,0.0513,0.604,left_forearm,0.910,left_hand,0.071,abdomen,18.19,abdomen,0.955,right_thigh,0.00,NONE,0.3172,abdomen,9.52,0.62
382,0.9430,ASCENT,COM_OUTSIDE_SUPPORT,-1.0826,0.0078,-1.0815,-1.0826,-1.0826,NaN,0,0,0.0000,0.1309,-27.87,1,0.0515,1807.3,0.0,-4.69,4.91,4.54,-0.0418,-0.0618,0.0512,0.968,left_hand,0.765,left_hand,0.071,abdomen,18.20,abdomen,0.954,right_thigh,0.00,NONE,0.3174,abdomen,11.00,0.43
383,0.9400,ASCENT,COM_OUTSIDE_SUPPORT,-1.0826,0.0077,-1.0815,-1.0826,-1.0826,NaN,0,0,0.0000,0.1309,-27.79,1,0.0518,2525.3,0.0,-4.67,4.94,4.44,-0.0418,-0.0618,0.0515,1.299,left_hand,0.744,left_hand,0.071,abdomen,18.18,abdomen,0.953,right_thigh,0.00,NONE,0.3176,abdomen,10.49,0.68
384,0.9370,ASCENT,COM_OUTSIDE_SUPPORT,-1.0825,0.0084,-1.0813,-1.0825,-1.0825,NaN,0,0,0.0000,0.1309,-27.79,1,0.0518,2300.7,0.0,-4.67,4.98,4.42,-0.0419,-0.0616,0.0514,0.739,left_hand,0.722,left_hand,0.070,abdomen,18.23,abdomen,0.952,right_thigh,0.00,NONE,0.3173,abdomen,5.32,0.83
385,0.9340,ASCENT,COM_OUTSIDE_SUPPORT,-1.0824,0.0071,-1.0814,-1.0824,-1.0824,NaN,0,0,0.0000,0.1309,-27.82,1,0.0516,1996.9,0.0,-4.66,4.97,4.46,-0.0419,-0.0615,0.0513,0.730,left_hand,0.568,left_hand,0.071,abdomen,18.24,abdomen,0.951,right_thigh,0.00,NONE,0.3181,abdomen,8.68,0.68
386,0.9310,ASCENT,COM_OUTSIDE_SUPPORT,-1.0824,0.0068,-1.0814,-1.0824,-1.0824,NaN,0,0,0.0000,0.1310,-27.86,1,0.0516,1809.7,0.0,-4.65,4.94,4.52,-0.0418,-0.0614,0.0512,1.001,left_hand,0.541,left_hand,0.072,abdomen,18.26,abdomen,0.950,right_thigh,0.00,NONE,0.3184,abdomen,10.36,0.70
387,0.9280,ASCENT,COM_OUTSIDE_SUPPORT,-1.0823,0.0082,-1.0811,-1.0823,-1.0823,NaN,0,0,0.0000,0.1310,-27.89,1,0.0515,1733.0,0.0,-4.64,4.90,4.58,-0.0418,-0.0613,0.0512,1.114,left_hand,0.532,left_hand,0.072,abdomen,18.26,abdomen,0.949,right_thigh,0.00,NONE,0.3186,abdomen,10.95,0.69
388,0.9250,ASCENT,COM_OUTSIDE_SUPPORT,-1.0822,0.0096,-1.0809,-1.0822,-1.0822,NaN,0,0,0.0000,0.1310,-27.91,1,0.0516,1662.9,0.0,-4.64,4.83,4.64,-0.0417,-0.0613,0.0512,1.137,left_hand,0.542,left_hand,0.072,abdomen,18.27,abdomen,0.947,right_thigh,0.00,NONE,0.3188,abdomen,12.34,0.83
389,0.9220,ASCENT,COM_OUTSIDE_SUPPORT,-1.0822,0.0111,-1.0806,-1.0822,-1.0822,NaN,0,0,0.0000,0.1310,-27.95,1,0.0515,1625.3,0.0,-4.62,4.83,4.69,-0.0416,-0.0612,0.0511,1.195,left_hand,0.524,left_hand,0.073,abdomen,18.28,abdomen,0.946,right_thigh,0.00,NONE,0.3189,abdomen,11.44,0.78
390,0.9190,ASCENT,COM_OUTSIDE_SUPPORT,-1.0821,0.0126,-1.0803,-1.0821,-1.0821,NaN,0,0,0.0000,0.1310,-27.99,1,0.0514,1532.8,0.0,-4.61,4.79,4.77,-0.0415,-0.0612,0.0511,1.089,left_hand,0.527,left_hand,0.073,abdomen,18.29,abdomen,0.944,right_thigh,0.00,NONE,0.3191,abdomen,9.42,0.66
391,0.9160,ASCENT,COM_OUTSIDE_SUPPORT,-1.0820,0.0136,-1.0801,-1.0820,-1.0820,NaN,0,0,0.0000,0.1309,-27.98,1,0.0515,1774.1,0.0,-4.61,4.78,4.80,-0.0414,-0.0612,0.0512,0.988,left_hand,0.536,left_hand,0.072,abdomen,18.28,abdomen,0.943,right_thigh,0.00,NONE,0.3192,abdomen,8.59,0.58
392,0.9130,ASCENT,COM_OUTSIDE_SUPPORT,-1.0819,0.0140,-1.0799,-1.0819,-1.0819,NaN,0,0,0.0000,0.1308,-27.95,1,0.0516,2050.2,0.0,-4.61,4.81,4.78,-0.0414,-0.0612,0.0513,0.982,left_hand,0.625,left_hand,0.071,abdomen,18.26,abdomen,0.941,right_thigh,0.00,NONE,0.3190,abdomen,8.09,0.51
393,0.9100,ASCENT,COM_OUTSIDE_SUPPORT,-1.0818,0.0149,-1.0797,-1.0818,-1.0818,NaN,0,0,0.0000,0.1308,-27.98,1,0.0516,1805.6,0.0,-4.62,4.81,4.82,-0.0414,-0.0612,0.0513,0.864,left_hand,0.740,left_hand,0.071,abdomen,18.26,abdomen,0.939,right_thigh,0.00,NONE,0.3188,abdomen,11.18,0.78
394,0.9070,ASCENT,COM_OUTSIDE_SUPPORT,-1.0817,0.0158,-1.0794,-1.0817,-1.0817,NaN,0,0,0.0000,0.1308,-28.00,1,0.0515,1663.1,0.0,-4.62,4.79,4.87,-0.0414,-0.0611,0.0512,1.091,left_hand,0.672,left_hand,0.071,abdomen,18.24,abdomen,0.937,right_thigh,0.00,NONE,0.3187,abdomen,9.71,0.68
395,0.9040,ASCENT,COM_OUTSIDE_SUPPORT,-1.0816,0.0159,-1.0793,-1.0816,-1.0816,NaN,0,0,0.0000,0.1307,-27.99,1,0.0516,1844.6,0.0,-4.62,4.79,4.89,-0.0414,-0.0612,0.0512,1.026,left_hand,0.625,left_hand,0.071,abdomen,18.21,abdomen,0.936,right_thigh,0.00,NONE,0.3183,abdomen,8.80,0.61
396,0.9010,ASCENT,COM_OUTSIDE_SUPPORT,-1.0815,0.0159,-1.0792,-1.0815,-1.0815,NaN,0,0,0.0000,0.1306,-27.95,1,0.0517,2117.5,0.0,-4.62,4.82,4.85,-0.0415,-0.0612,0.0514,1.011,left_hand,0.718,left_hand,0.071,abdomen,18.18,abdomen,0.934,right_thigh,0.00,NONE,0.3178,abdomen,8.05,0.51
397,0.8980,ASCENT,COM_OUTSIDE_SUPPORT,-1.0814,0.0160,-1.0791,-1.0814,-1.0814,NaN,0,0,0.0000,0.1306,-27.98,1,0.0516,1818.5,0.0,-4.63,4.83,4.88,-0.0415,-0.0611,0.0512,0.853,left_hand,0.832,left_hand,0.071,abdomen,18.17,abdomen,0.932,right_thigh,0.00,NONE,0.3173,abdomen,9.28,0.67
398,0.8950,ASCENT,COM_OUTSIDE_SUPPORT,-1.0812,0.0164,-1.0789,-1.0812,-1.0812,NaN,0,0,0.0000,0.1305,-27.96,1,0.0516,1985.7,0.0,-4.62,4.84,4.86,-0.0415,-0.0611,0.0513,1.012,left_hand,0.733,left_hand,0.071,abdomen,18.14,abdomen,0.930,right_thigh,0.00,NONE,0.3171,abdomen,10.08,0.66
399,0.8920,ASCENT,COM_OUTSIDE_SUPPORT,-1.0811,0.0156,-1.0789,-1.0811,-1.0811,NaN,0,0,0.0000,0.1305,-27.97,1,0.0515,1900.1,0.0,-4.63,4.86,4.90,-0.0415,-0.0612,0.0512,1.014,left_hand,0.814,left_hand,0.071,abdomen,18.12,abdomen,0.928,right_thigh,0.00,NONE,0.3166,abdomen,7.18,0.56
